university_id,year,source,total_students,students_per_staff,international_student_percentage,international_student_is_true_percentage,international_student_score_qs,faculty_student_score_qs
U00961,2024,THE_2024,25009,30.5,11.0,True,,
U00961,2023,WUR_2023,25269.0,30.9,9.0,True,,
U00961,2025,QS_2025,,,,False,7.1,3.5
U00962,2024,THE_2024,16580,13.0,9.0,True,,
U00962,2025,QS_2025,,,,False,19.4,39.3
U00963,2024,THE_2024,8369,9.3,4.0,True,,
U00963,2023,WUR_2023,7947.0,9.4,4.0,True,,
U00963,2025,QS_2025,,,,False,2.2,94.4
U00964,2023,WUR_2023,2102.0,14.7,0.0,True,,
U00964,2025,QS_2025,,,,False,1.0,10.0
U00965,2025,QS_2025,,,,False,12.3,39.0
U00966,2024,THE_2024,32895,17.2,2.0,True,,
U00966,2023,WUR_2023,34434.0,18.1,2.0,True,,
U00966,2025,QS_2025,,,,False,2.3,7.4
U00967,2024,THE_2024,15075,20.4,4.0,True,,
U00967,2023,WUR_2023,15116.0,19.8,2.0,True,,
U00967,2025,QS_2025,,,,False,3.2,13.3
U00968,2024,THE_2024,9384,9.8,6.0,True,,
U00968,2023,WUR_2023,9536.0,10.0,6.0,True,,
U00968,2025,QS_2025,,,,False,3.5,55.2
U00969,2024,THE_2024,174302,40.2,4.0,True,,
U00969,2023,WUR_2023,161977.0,47.5,3.0,True,,
U00969,2025,QS_2025,,,,False,5.7,3.3
U00970,2024,THE_2024,11942,7.2,3.0,True,,
U00970,2023,WUR_2023,12037.0,7.6,3.0,True,,
U00970,2025,QS_2025,,,,False,3.1,85.3
U00971,2024,THE_2024,14875,11.5,2.0,True,,
U00971,2025,QS_2025,,,,False,4.8,20.2
U00972,2024,THE_2024,21237,25.4,1.0,True,,
U00972,2023,WUR_2023,23170.0,15.0,1.0,True,,
U00972,2025,QS_2025,,,,False,1.7,11.5
U00973,2024,THE_2024,33318,12.9,2.0,True,,
U00973,2023,WUR_2023,32779.0,13.0,2.0,True,,
U00973,2025,QS_2025,,,,False,1.9,16.4
U00974,2025,QS_2025,,,,False,73.3,5.2
U00975,2023,WUR_2023,6872.0,17.0,14.0,True,,
U00975,2025,QS_2025,,,,False,33.2,12.9
U00976,2025,QS_2025,,,,False,90.8,14.1
U00977,2024,THE_2024,11872,8.2,22.0,True,,
U00977,2025,QS_2025,,,,False,64.7,59.7
U00978,2024,THE_2024,11919,7.1,1.0,True,,
U00978,2025,QS_2025,,,,False,7.2,21.1
U00979,2024,THE_2024,13265,12.7,10.0,True,,
U00979,2025,QS_2025,,,,False,10.8,21.9
U00980,2024,THE_2024,19181,11.3,11.0,True,,
U00980,2025,QS_2025,,,,False,25.2,67.9
U00981,2025,QS_2025,,,,False,11.0,53.2
U00982,2024,THE_2024,34810,21.6,4.0,True,,
U00982,2023,WUR_2023,35457.0,20.9,4.0,True,,
U00982,2025,QS_2025,,,,False,2.5,5.3
U00983,2025,QS_2025,,,,False,3.0,12.3
U00984,2025,QS_2025,,,,False,1.2,3.7
U00985,2025,QS_2025,,,,False,,26.5
U00986,2025,QS_2025,,,,False,1.8,14.2
U00987,2025,QS_2025,,,,False,7.2,51.6
U00988,2025,QS_2025,,,,False,2.0,8.4
U00989,2025,QS_2025,,,,False,4.1,46.0
U00990,2025,QS_2025,,,,False,6.4,31.2
U00991,2025,QS_2025,,,,False,1.6,3.2
U00992,2025,QS_2025,,,,False,7.8,14.4
U00993,2025,QS_2025,,,,False,,4.2
U00994,2025,QS_2025,,,,False,50.2,1.7
U00995,2024,THE_2024,5920,9.8,20.0,True,,
U00995,2023,WUR_2023,5968.0,9.9,18.0,True,,
U00995,2025,QS_2025,,,,False,38.3,27.5
U00996,2025,QS_2025,,,,False,8.9,7.0
U00997,2024,THE_2024,21525,16.3,28.0,True,,
U00997,2023,WUR_2023,19285.0,14.4,25.0,True,,
U00997,2025,QS_2025,,,,False,82.0,10.9
U00998,2024,THE_2024,34058,32.0,0.0,True,,
U00998,2023,WUR_2023,31792.0,31.9,0.0,True,,
U00998,2025,QS_2025,,,,False,1.2,2.5
U00999,2024,THE_2024,10367,13.6,5.0,True,,
U00999,2023,WUR_2023,10001.0,13.0,6.0,True,,
U00999,2025,QS_2025,,,,False,5.8,42.2
U01000,2024,THE_2024,29840,33.4,6.0,True,,
U01000,2023,WUR_2023,28210.0,32.1,6.0,True,,
U01000,2025,QS_2025,,,,False,9.1,2.9
U01001,2024,THE_2024,14167,24.6,26.0,True,,
U01001,2023,WUR_2023,14172.0,24.7,27.0,True,,
U01001,2025,QS_2025,,,,False,38.3,3.9
U01002,2025,QS_2025,,,,False,11.4,56.0
U01003,2024,THE_2024,24605,36.7,6.0,True,,
U01003,2025,QS_2025,,,,False,3.7,4.1
U01004,2024,THE_2024,31177,28.3,11.0,True,,
U01004,2023,WUR_2023,36443.0,33.2,10.0,True,,
U01004,2025,QS_2025,,,,False,8.8,3.1
U01005,2024,THE_2024,19063,14.7,5.0,True,,
U01005,2023,WUR_2023,19345.0,15.0,4.0,True,,
U01005,2025,QS_2025,,,,False,7.5,13.4
U01006,2024,THE_2024,269733,22.0,9.0,True,,
U01006,2023,WUR_2023,425977.0,38.4,6.0,True,,
U01006,2025,QS_2025,,,,False,9.5,11.0
U01007,2024,THE_2024,20428,12.0,1.0,True,,
U01007,2023,WUR_2023,20428.0,12.1,2.0,True,,
U01007,2025,QS_2025,,,,False,1.4,16.2
U01008,2024,THE_2024,30989,17.1,7.0,True,,
U01008,2023,WUR_2023,31383.0,16.2,6.0,True,,
U01008,2025,QS_2025,,,,False,21.1,10.7
U01009,2024,THE_2024,22085,11.8,5.0,True,,
U01009,2025,QS_2025,,,,False,1.6,24.0
U01010,2025,QS_2025,,,,False,24.8,7.3
U01011,2024,THE_2024,37942,13.9,10.0,True,,
U01011,2023,WUR_2023,32049.0,13.8,12.0,True,,
U01011,2025,QS_2025,,,,False,20.4,33.0
U01012,2024,THE_2024,99610,22.1,1.0,True,,
U01012,2023,WUR_2023,84941.0,14.9,1.0,True,,
U01012,2025,QS_2025,,,,False,3.5,13.6
U01013,2025,QS_2025,,,,False,2.6,29.9
U01014,2024,THE_2024,16678,10.4,3.0,True,,
U01014,2023,WUR_2023,17328.0,11.8,2.0,True,,
U01014,2025,QS_2025,,,,False,3.4,26.1
U01015,2024,THE_2024,12620,8.0,3.0,True,,
U01015,2023,WUR_2023,13900.0,8.7,3.0,True,,
U01015,2025,QS_2025,,,,False,1.7,12.4
U01016,2024,THE_2024,20859,19.0,6.0,True,,
U01016,2023,WUR_2023,19700.0,17.7,7.0,True,,
U01016,2025,QS_2025,,,,False,3.8,11.9
U01017,2023,WUR_2023,24875.0,66.6,7.0,True,,
U01017,2025,QS_2025,,,,False,7.0,8.0
U01018,2024,THE_2024,18976,22.1,8.0,True,,
U01018,2025,QS_2025,,,,False,10.3,5.7
U01019,2024,THE_2024,24575,17.2,26.0,True,,
U01019,2023,WUR_2023,22935.0,16.6,26.0,True,,
U01019,2025,QS_2025,,,,False,73.8,7.3
U01020,2024,THE_2024,13027,16.9,1.0,True,,
U01020,2025,QS_2025,,,,False,1.4,10.0
U01021,2025,QS_2025,,,,False,3.0,4.8
U01022,2024,THE_2024,11155,20.1,15.0,True,,
U01022,2023,WUR_2023,10740.0,17.8,14.0,True,,
U01022,2025,QS_2025,,,,False,87.6,4.7
U01023,2025,QS_2025,,,,False,4.4,48.4
U01024,2024,THE_2024,15939,33.5,7.0,True,,
U01024,2023,WUR_2023,15037.0,31.3,9.0,True,,
U01024,2025,QS_2025,,,,False,6.7,4.3
U01025,2024,THE_2024,17075,14.0,5.0,True,,
U01025,2025,QS_2025,,,,False,7.7,34.1
U01026,2025,QS_2025,,,,False,5.4,20.9
U01027,2023,WUR_2023,11225.0,21.3,15.0,True,,
U01027,2025,QS_2025,,,,False,34.8,4.7
U01028,2024,THE_2024,13510,12.2,5.0,True,,
U01028,2023,WUR_2023,13339.0,12.9,2.0,True,,
U01028,2025,QS_2025,,,,False,3.3,21.7
U01029,2025,QS_2025,,,,False,7.1,59.2
U01030,2024,THE_2024,31178,20.3,4.0,True,,
U01030,2023,WUR_2023,33062.0,18.5,4.0,True,,
U01030,2025,QS_2025,,,,False,7.8,15.8
U01031,2024,THE_2024,10271,10.4,1.0,True,,
U01031,2023,WUR_2023,11549.0,12.8,1.0,True,,
U01031,2025,QS_2025,,,,False,1.6,22.4
U01032,2025,QS_2025,,,,False,13.9,14.8
U01033,2024,THE_2024,7234,24.5,2.0,True,,
U01033,2023,WUR_2023,8403.0,22.7,2.0,True,,
U01033,2025,QS_2025,,,,False,3.8,7.8
U01034,2024,THE_2024,32959,18.3,11.0,True,,
U01034,2023,WUR_2023,32157.0,18.1,12.0,True,,
U01034,2025,QS_2025,,,,False,15.3,12.4
U01035,2024,THE_2024,7134,14.6,4.0,True,,
U01035,2023,WUR_2023,7216.0,7.5,5.0,True,,
U01035,2025,QS_2025,,,,False,3.3,57.9
U01036,2024,THE_2024,14840,24.1,18.0,True,,
U01036,2023,WUR_2023,14270.0,23.6,19.0,True,,
U01036,2025,QS_2025,,,,False,34.9,4.3
U01037,2024,THE_2024,6248,7.6,4.0,True,,
U01037,2023,WUR_2023,6300.0,7.7,5.0,True,,
U01037,2025,QS_2025,,,,False,3.2,85.8
U01038,2025,QS_2025,,,,False,5.1,6.6
U01039,2024,THE_2024,33528,19.8,2.0,True,,
U01039,2023,WUR_2023,29861.0,18.7,3.0,True,,
U01039,2025,QS_2025,,,,False,2.2,16.5
U01040,2025,QS_2025,,,,False,,7.9
U01041,2024,THE_2024,10199,9.7,5.0,True,,
U01041,2023,WUR_2023,8782.0,8.2,6.0,True,,
U01041,2025,QS_2025,,,,False,4.1,38.9
U01042,2024,THE_2024,10252,11.6,16.0,True,,
U01042,2023,WUR_2023,10474.0,10.5,14.0,True,,
U01042,2025,QS_2025,,,,False,29.2,30.4
U01043,2025,QS_2025,,,,False,6.6,22.2
U01044,2024,THE_2024,2823,12.1,13.0,True,,
U01044,2023,WUR_2023,2913.0,12.6,11.0,True,,
U01044,2025,QS_2025,,,,False,4.5,19.4
U01045,2024,THE_2024,23650,21.8,7.0,True,,
U01045,2023,WUR_2023,25221.0,25.1,7.0,True,,
U01045,2025,QS_2025,,,,False,6.1,3.5
U01046,2024,THE_2024,10104,8.4,70.0,True,,
U01046,2023,WUR_2023,11703.0,7.7,75.0,True,,
U01046,2025,QS_2025,,,,False,100.0,6.6
U01047,2025,QS_2025,,,,False,1.5,72.8
U01048,2024,THE_2024,31018,12.9,1.0,True,,
U01048,2025,QS_2025,,,,False,,20.0
U01049,2024,THE_2024,10257,10.1,3.0,True,,
U01049,2023,WUR_2023,10326.0,10.2,2.0,True,,
U01049,2025,QS_2025,,,,False,2.8,63.6
U01050,2024,THE_2024,21920,21.6,3.0,True,,
U01050,2025,QS_2025,,,,False,2.6,22.2
U01051,2024,THE_2024,5178,27.6,2.0,True,,
U01051,2025,QS_2025,,,,False,2.5,16.1
U01052,2025,QS_2025,,,,False,6.6,6.2
U01053,2024,THE_2024,5628,16.0,5.0,True,,
U01053,2023,WUR_2023,5646.0,16.0,5.0,True,,
U01053,2025,QS_2025,,,,False,3.5,9.6
U01054,2024,THE_2024,20360,21.9,15.0,True,,
U01054,2023,WUR_2023,18945.0,20.3,13.0,True,,
U01054,2025,QS_2025,,,,False,27.4,3.8
U01055,2025,QS_2025,,,,False,22.3,41.1
U01056,2024,THE_2024,11706,13.1,5.0,True,,
U01056,2023,WUR_2023,12642.0,17.8,4.0,True,,
U01056,2025,QS_2025,,,,False,4.0,46.2
U01057,2024,THE_2024,10065,25.5,50.0,True,,
U01057,2023,WUR_2023,8260.0,21.5,45.0,True,,
U01057,2025,QS_2025,,,,False,100.0,3.8
U01058,2025,QS_2025,,,,False,3.0,23.2
U01059,2024,THE_2024,22580,11.9,1.0,True,,
U01059,2023,WUR_2023,21367.0,10.5,1.0,True,,
U01059,2025,QS_2025,,,,False,1.2,28.4
U01060,2024,THE_2024,62991,30.6,5.0,True,,
U01060,2023,WUR_2023,62414.0,30.6,6.0,True,,
U01060,2025,QS_2025,,,,False,4.2,4.4
U01061,2024,THE_2024,21181,14.6,4.0,True,,
U01061,2023,WUR_2023,21810.0,15.2,3.0,True,,
U01061,2025,QS_2025,,,,False,3.1,7.4
U01062,2024,THE_2024,8893,16.3,9.0,True,,
U01062,2023,WUR_2023,7116.0,10.6,11.0,True,,
U01062,2025,QS_2025,,,,False,30.3,10.9
U01063,2024,THE_2024,30964,6.5,1.0,True,,
U01063,2023,WUR_2023,33105.0,7.1,1.0,True,,
U01063,2025,QS_2025,,,,False,3.6,51.2
U01064,2024,THE_2024,11348,15.5,18.0,True,,
U01064,2023,WUR_2023,11486.0,16.1,15.0,True,,
U01064,2025,QS_2025,,,,False,32.5,11.0
U01065,2025,QS_2025,,,,False,35.3,13.9
U01066,2024,THE_2024,32700,13.5,2.0,True,,
U01066,2023,WUR_2023,31211.0,13.0,2.0,True,,
U01066,2025,QS_2025,,,,False,4.2,15.8
U01067,2024,THE_2024,3187,13.0,2.0,True,,
U01067,2025,QS_2025,,,,False,6.2,12.9
U01068,2024,THE_2024,8748,15.6,4.0,True,,
U01068,2025,QS_2025,,,,False,3.5,14.5
U01069,2024,THE_2024,11055,7.9,14.0,True,,
U01069,2023,WUR_2023,11413.0,7.9,13.0,True,,
U01069,2025,QS_2025,,,,False,20.1,54.3
U01070,2025,QS_2025,,,,False,1.1,44.2
U01071,2025,QS_2025,,,,False,15.7,13.8
U01072,2025,QS_2025,,,,False,3.1,5.1
U01073,2024,THE_2024,26059,13.3,1.0,True,,
U01073,2023,WUR_2023,26073.0,14.0,1.0,True,,
U01073,2025,QS_2025,,,,False,2.6,48.8
U01074,2024,THE_2024,7583,9.1,0.0,True,,
U01074,2025,QS_2025,,,,False,1.2,53.8
U01075,2024,THE_2024,20948,19.9,4.0,True,,
U01075,2023,WUR_2023,22682.0,20.1,4.0,True,,
U01075,2025,QS_2025,,,,False,3.3,5.7
U01076,2024,THE_2024,19695,18.6,1.0,True,,
U01076,2023,WUR_2023,18918.0,17.6,1.0,True,,
U01076,2025,QS_2025,,,,False,1.7,6.2
U01077,2025,QS_2025,,,,False,32.2,2.9
U01078,2025,QS_2025,,,,False,1.2,37.6
U01079,2024,THE_2024,14304,11.4,6.0,True,,
U01079,2023,WUR_2023,14502.0,11.6,4.0,True,,
U01079,2025,QS_2025,,,,False,5.7,31.6
U01080,2024,THE_2024,14249,16.0,13.0,True,,
U01080,2023,WUR_2023,14520.0,15.7,16.0,True,,
U01080,2025,QS_2025,,,,False,16.1,19.2
U01081,2024,THE_2024,18646,10.4,4.0,True,,
U01081,2025,QS_2025,,,,False,2.8,47.8
U01082,2025,QS_2025,,,,False,46.3,46.4
U01083,2024,THE_2024,8345,13.4,12.0,True,,
U01083,2025,QS_2025,,,,False,29.3,64.1
U01084,2024,THE_2024,9198,10.7,14.0,True,,
U01084,2025,QS_2025,,,,False,12.3,75.4
U01085,2024,THE_2024,32069,28.1,5.0,True,,
U01085,2023,WUR_2023,31340.0,27.5,7.0,True,,
U01085,2025,QS_2025,,,,False,3.5,3.3
U01086,2024,THE_2024,26580,17.7,12.0,True,,
U01086,2023,WUR_2023,25650.0,17.2,13.0,True,,
U01086,2025,QS_2025,,,,False,33.1,9.5
U01087,2024,THE_2024,10602,10.4,3.0,True,,
U01087,2023,WUR_2023,10603.0,10.4,3.0,True,,
U01087,2025,QS_2025,,,,False,2.6,34.9
U01088,2025,QS_2025,,,,False,31.6,18.9
U01089,2024,THE_2024,17424,12.0,4.0,True,,
U01089,2023,WUR_2023,18396.0,12.4,4.0,True,,
U01089,2025,QS_2025,,,,False,3.3,30.3
U01090,2024,THE_2024,4550,11.9,5.0,True,,
U01090,2023,WUR_2023,4870.0,11.3,3.0,True,,
U01090,2025,QS_2025,,,,False,4.4,25.8
U01091,2024,THE_2024,10678,8.5,7.0,True,,
U01091,2023,WUR_2023,10976.0,8.8,5.0,True,,
U01091,2025,QS_2025,,,,False,6.5,38.8
U01092,2024,THE_2024,3842,28.5,2.0,True,,
U01092,2025,QS_2025,,,,False,1.7,2.2
U01093,2024,THE_2024,10329,21.4,6.0,True,,
U01093,2023,WUR_2023,11543.0,19.2,4.0,True,,
U01093,2025,QS_2025,,,,False,3.9,55.2
U01094,2025,QS_2025,,,,False,8.7,29.3
U01095,2025,QS_2025,,,,False,1.7,13.3
U01096,2024,THE_2024,49683,15.5,2.0,True,,
U01096,2023,WUR_2023,50680.0,15.1,2.0,True,,
U01096,2025,QS_2025,,,,False,1.6,13.4
U01097,2024,THE_2024,8449,12.0,24.0,True,,
U01097,2023,WUR_2023,8703.0,11.4,21.0,True,,
U01097,2025,QS_2025,,,,False,40.5,35.1
U01098,2025,QS_2025,,,,False,4.3,81.9
U01099,2024,THE_2024,9573,14.8,5.0,True,,
U01099,2023,WUR_2023,9299.0,14.7,5.0,True,,
U01099,2025,QS_2025,,,,False,6.7,25.0
U01100,2024,THE_2024,61471,24.4,2.0,True,,
U01100,2023,WUR_2023,59028.0,21.7,3.0,True,,
U01100,2025,QS_2025,,,,False,2.0,4.5
U01101,2024,THE_2024,4509,9.9,14.0,True,,
U01101,2023,WUR_2023,4178.0,9.6,16.0,True,,
U01101,2025,QS_2025,,,,False,19.4,7.9
U01102,2024,THE_2024,9573,13.1,23.0,True,,
U01102,2023,WUR_2023,9348.0,12.3,20.0,True,,
U01102,2025,QS_2025,,,,False,56.2,19.8
U01103,2025,QS_2025,,,,False,1.9,21.4
U01104,2024,THE_2024,18956,16.8,3.0,True,,
U01104,2023,WUR_2023,18977.0,18.2,1.0,True,,
U01104,2025,QS_2025,,,,False,6.5,21.3
U01105,2024,THE_2024,17665,23.0,7.0,True,,
U01105,2025,QS_2025,,,,False,14.6,4.2
U01106,2025,QS_2025,,,,False,96.6,5.2
U01107,2025,QS_2025,,,,False,29.6,4.5
U01108,2024,THE_2024,7482,9.7,2.0,True,,
U01108,2023,WUR_2023,7508.0,9.6,3.0,True,,
U01108,2025,QS_2025,,,,False,2.2,64.0
U01109,2024,THE_2024,8903,10.9,7.0,True,,
U01109,2025,QS_2025,,,,False,4.5,32.0
U01110,2024,THE_2024,46249,18.4,2.0,True,,
U01110,2023,WUR_2023,46325.0,19.5,4.0,True,,
U01110,2025,QS_2025,,,,False,1.9,6.9
U01111,2025,QS_2025,,,,False,1.6,3.1
U01112,2023,WUR_2023,6228.0,7.9,1.0,True,,
U01112,2025,QS_2025,,,,False,1.3,80.2
U01113,2024,THE_2024,132850,48.0,0.0,True,,
U01113,2023,WUR_2023,132684.0,47.3,1.0,True,,
U01113,2025,QS_2025,,,,False,1.1,2.3
U01114,2024,THE_2024,66758,10.6,1.0,True,,
U01114,2023,WUR_2023,62789.0,10.9,1.0,True,,
U01114,2025,QS_2025,,,,False,1.3,4.6
U01115,2025,QS_2025,,,,False,5.2,16.9
U01116,2025,QS_2025,,,,False,1.1,17.1
U01117,2025,QS_2025,,,,False,1.2,4.1
U01118,2025,QS_2025,,,,False,7.4,44.2
U01119,2025,QS_2025,,,,False,2.1,3.8
U01120,2025,QS_2025,,,,False,1.6,25.4
U01121,2025,QS_2025,,,,False,1.7,20.0
U01122,2025,QS_2025,,,,False,1.5,14.4
U01123,2025,QS_2025,,,,False,1.4,6.4
U01124,2025,QS_2025,,,,False,1.4,10.8
U01125,2024,THE_2024,4712,9.1,2.0,True,,
U01125,2025,QS_2025,,,,False,2.2,3.0
U01126,2024,THE_2024,33442,8.9,1.0,True,,
U01126,2025,QS_2025,,,,False,1.3,7.7
U01127,2025,QS_2025,,,,False,2.9,8.6
U01128,2025,QS_2025,,,,False,2.5,78.6
U01129,2025,QS_2025,,,,False,13.9,23.0
U01130,2024,THE_2024,53043,9.8,2.0,True,,
U01130,2025,QS_2025,,,,False,1.7,31.7
U01131,2025,QS_2025,,,,False,,73.8
U01132,2025,QS_2025,,,,False,,76.8
U01133,2024,THE_2024,10503,15.6,1.0,True,,
U01133,2023,WUR_2023,6028.0,6.7,0.0,True,,
U01133,2025,QS_2025,,,,False,1.4,45.5
U01134,2025,QS_2025,,,,False,12.4,7.2
U01135,2025,QS_2025,,,,False,1.0,14.4
U01136,2025,QS_2025,,,,False,3.9,27.2
U01137,2025,QS_2025,,,,False,1.5,49.7
U01138,2025,QS_2025,,,,False,4.5,24.2
U01139,2025,QS_2025,,,,False,1.2,15.5
U01140,2025,QS_2025,,,,False,1.6,15.5
U01141,2025,QS_2025,,,,False,6.0,20.1
U01142,2025,QS_2025,,,,False,1.2,12.8
U01143,2025,QS_2025,,,,False,2.8,3.3
U01144,2025,QS_2025,,,,False,3.7,11.3
U01145,2025,QS_2025,,,,False,1.5,6.9
U01146,2025,QS_2025,,,,False,1.4,22.2
U01147,2024,THE_2024,27580,16.9,2.0,True,,
U01147,2023,WUR_2023,28398.0,18.3,1.0,True,,
U01147,2025,QS_2025,,,,False,2.8,16.0
U01148,2025,QS_2025,,,,False,9.6,19.2
U01149,2025,QS_2025,,,,False,28.0,9.2
U01150,2025,QS_2025,,,,False,6.2,6.6
U01151,2024,THE_2024,29280,31.5,11.0,True,,
U01151,2025,QS_2025,,,,False,26.4,5.4
U01152,2025,QS_2025,,,,False,3.2,44.0
U01153,2025,QS_2025,,,,False,2.2,51.1
U01154,2025,QS_2025,,,,False,19.7,1.3
U01155,2025,QS_2025,,,,False,1.8,19.4
U01156,2024,THE_2024,26014,50.4,18.0,True,,
U01156,2023,WUR_2023,25186.0,47.2,18.0,True,,
U01156,2025,QS_2025,,,,False,35.5,4.5
U01157,2025,QS_2025,,,,False,2.6,1.5
U01158,2025,QS_2025,,,,False,1.4,3.3
U01159,2024,THE_2024,17316,16.6,4.0,True,,
U01159,2023,WUR_2023,17068.0,19.0,4.0,True,,
U01159,2025,QS_2025,,,,False,4.7,8.5
U01160,2024,THE_2024,12158,14.9,13.0,True,,
U01160,2025,QS_2025,,,,False,10.5,13.1
U01161,2024,THE_2024,10143,16.8,5.0,True,,
U01161,2023,WUR_2023,9510.0,15.7,5.0,True,,
U01161,2025,QS_2025,,,,False,12.1,12.0
U01162,2025,QS_2025,,,,False,6.5,9.9
U01163,2025,QS_2025,,,,False,3.0,6.3
U01164,2024,THE_2024,16170,15.8,18.0,True,,
U01164,2023,WUR_2023,15525.0,14.6,18.0,True,,
U01164,2025,QS_2025,,,,False,45.5,10.7
U01165,2024,THE_2024,9570,18.8,6.0,True,,
U01165,2023,WUR_2023,9518.0,20.1,11.0,True,,
U01165,2025,QS_2025,,,,False,14.5,4.6
U01166,2025,QS_2025,,,,False,3.2,22.4
U01167,2024,THE_2024,41269,19.7,0.0,True,,
U01167,2023,WUR_2023,26156.0,17.6,0.0,True,,
U01167,2025,QS_2025,,,,False,,5.2
U01168,2025,QS_2025,,,,False,5.9,9.9
U01169,2024,THE_2024,32155,32.6,5.0,True,,
U01169,2023,WUR_2023,32168.0,39.6,3.0,True,,
U01169,2025,QS_2025,,,,False,2.5,1.5
U01170,2024,THE_2024,47337,39.3,0.0,True,,
U01170,2023,WUR_2023,43740.0,36.3,0.0,True,,
U01170,2025,QS_2025,,,,False,1.1,1.6
U01171,2025,QS_2025,,,,False,1.4,6.7
U01172,2024,THE_2024,41048,27.5,0.0,True,,
U01172,2023,WUR_2023,36237.0,21.5,0.0,True,,
U01172,2025,QS_2025,,,,False,,2.2
U01173,2025,QS_2025,,,,False,3.2,30.5
U01174,2025,QS_2025,,,,False,14.8,9.8
U01175,2025,QS_2025,,,,False,20.0,14.3
U01176,2024,THE_2024,11126,32.4,1.0,True,,
U01176,2023,WUR_2023,11555.0,33.7,2.0,True,,
U01176,2025,QS_2025,,,,False,2.1,3.3
U01177,2025,QS_2025,,,,False,3.3,3.7
U01178,2025,QS_2025,,,,False,2.5,12.2
U01179,2024,THE_2024,26819,20.6,6.0,True,,
U01179,2023,WUR_2023,27579.0,20.5,5.0,True,,
U01179,2025,QS_2025,,,,False,6.2,5.0
U01180,2025,QS_2025,,,,False,24.8,3.1
U01181,2024,THE_2024,47978,15.1,1.0,True,,
U01181,2023,WUR_2023,47669.0,15.3,1.0,True,,
U01181,2025,QS_2025,,,,False,,8.8
U01182,2024,THE_2024,15886,14.5,3.0,True,,
U01182,2023,WUR_2023,15851.0,14.5,3.0,True,,
U01182,2025,QS_2025,,,,False,2.6,6.7
U01183,2024,THE_2024,25468,15.6,0.0,True,,
U01183,2025,QS_2025,,,,False,2.8,4.6
U01184,2024,THE_2024,9929,14.4,4.0,True,,
U01184,2023,WUR_2023,9759.0,17.5,4.0,True,,
U01184,2025,QS_2025,,,,False,6.9,36.7
U01185,2024,THE_2024,31635,19.5,2.0,True,,
U01185,2023,WUR_2023,29471.0,14.4,2.0,True,,
U01185,2025,QS_2025,,,,False,2.2,18.7
U01186,2025,QS_2025,,,,False,2.7,3.9
U01187,2025,QS_2025,,,,False,5.3,5.7
U01188,2024,THE_2024,33247,35.6,2.0,True,,
U01188,2023,WUR_2023,33826.0,36.8,2.0,True,,
U01188,2025,QS_2025,,,,False,4.4,3.4
U01189,2024,THE_2024,11542,29.8,13.0,True,,
U01189,2023,WUR_2023,11118.0,29.6,16.0,True,,
U01189,2025,QS_2025,,,,False,16.4,2.6
U01190,2024,THE_2024,16199,17.0,9.0,True,,
U01190,2025,QS_2025,,,,False,10.4,9.6
U01191,2025,QS_2025,,,,False,17.8,35.1
U01192,2025,QS_2025,,,,False,2.4,34.9
U01193,2024,THE_2024,16899,17.5,3.0,True,,
U01193,2023,WUR_2023,17690.0,17.7,2.0,True,,
U01193,2025,QS_2025,,,,False,2.7,28.6
U01194,2024,THE_2024,15115,16.7,28.0,True,,
U01194,2025,QS_2025,,,,False,69.2,10.2
U01195,2024,THE_2024,10174,14.1,4.0,True,,
U01195,2023,WUR_2023,10660.0,14.7,5.0,True,,
U01195,2025,QS_2025,,,,False,4.0,28.4
U01196,2025,QS_2025,,,,False,6.0,60.1
U01197,2025,QS_2025,,,,False,1.6,5.4
U01198,2024,THE_2024,11390,14.7,13.0,True,,
U01198,2025,QS_2025,,,,False,28.3,18.6
U01199,2024,THE_2024,15737,13.4,8.0,True,,
U01199,2023,WUR_2023,15736.0,13.6,6.0,True,,
U01199,2025,QS_2025,,,,False,6.4,18.8
U01200,2024,THE_2024,24473,18.3,5.0,True,,
U01200,2023,WUR_2023,25500.0,18.4,5.0,True,,
U01200,2025,QS_2025,,,,False,4.2,12.8
U01201,2024,THE_2024,19535,19.9,4.0,True,,
U01201,2025,QS_2025,,,,False,2.8,6.2
U01202,2024,THE_2024,9649,13.4,8.0,True,,
U01202,2023,WUR_2023,9723.0,13.1,8.0,True,,
U01202,2025,QS_2025,,,,False,7.8,18.3
U01203,2024,THE_2024,27973,27.3,2.0,True,,
U01203,2023,WUR_2023,28178.0,27.7,2.0,True,,
U01203,2025,QS_2025,,,,False,2.5,4.8
U01204,2024,THE_2024,25443,22.3,8.0,True,,
U01204,2023,WUR_2023,24847.0,22.1,7.0,True,,
U01204,2025,QS_2025,,,,False,9.6,5.5
U01205,2024,THE_2024,21491,17.0,8.0,True,,
U01205,2023,WUR_2023,20815.0,17.0,3.0,True,,
U01205,2025,QS_2025,,,,False,2.9,13.1
U01206,2024,THE_2024,19692,12.2,3.0,True,,
U01206,2023,WUR_2023,19348.0,11.7,3.0,True,,
U01206,2025,QS_2025,,,,False,2.5,5.2
U01207,2025,QS_2025,,,,False,7.4,2.9
U01208,2025,QS_2025,,,,False,1.2,8.7
U01209,2024,THE_2024,26994,27.2,0.0,True,,
U01209,2023,WUR_2023,29880.0,36.7,0.0,True,,
U01209,2025,QS_2025,,,,False,1.0,1.8
U01210,2025,QS_2025,,,,False,25.8,25.9
