university_id,year,source,research_score,citation_score,research_impact
U00961,2024,THE_2024,26.8,48.2,37.5
U00961,2023,WUR_2023,25.7,25.3,25.5
U00962,2025,QS_2025,,1.6,
U00962,2024,THE_2024,18.0,50.3,34.15
U00963,2025,QS_2025,,6.9,
U00963,2024,THE_2024,19.8,31.8,25.8
U00963,2023,WUR_2023,18.7,18.4,18.549999999999997
U00964,2025,QS_2025,,50.2,
U00964,2023,WUR_2023,13.7,45.5,29.6
U00965,2025,QS_2025,,1.3,
U00966,2025,QS_2025,,4.4,
U00966,2024,THE_2024,15.7,35.5,25.6
U00966,2023,WUR_2023,14.4,19.2,16.8
U00967,2025,QS_2025,,8.5,
U00967,2024,THE_2024,22.1,59.5,40.8
U00967,2023,WUR_2023,18.6,57.0,37.8
U00968,2025,QS_2025,,12.6,
U00968,2024,THE_2024,19.6,40.9,30.25
U00968,2023,WUR_2023,18.9,30.4,24.65
U00969,2025,QS_2025,,2.6,
U00969,2024,THE_2024,12.4,68.1,40.25
U00969,2023,WUR_2023,11.5,80.6,46.05
U00970,2025,QS_2025,,3.8,
U00970,2024,THE_2024,15.0,41.8,28.4
U00970,2023,WUR_2023,13.5,48.8,31.15
U00971,2025,QS_2025,,2.1,
U00971,2024,THE_2024,,,
U00972,2025,QS_2025,,1.3,
U00972,2024,THE_2024,8.7,15.3,12.0
U00972,2023,WUR_2023,8.0,18.4,13.2
U00973,2025,QS_2025,,3.3,
U00973,2024,THE_2024,14.8,32.6,23.700000000000003
U00973,2023,WUR_2023,13.6,18.9,16.25
U00974,2025,QS_2025,,18.3,
U00975,2025,QS_2025,,12.6,
U00975,2023,WUR_2023,13.4,43.4,28.4
U00976,2025,QS_2025,,1.9,
U00977,2025,QS_2025,,1.1,
U00977,2024,THE_2024,,,
U00978,2025,QS_2025,,7.2,
U00978,2024,THE_2024,10.2,77.8,44.0
U00979,2025,QS_2025,,1.8,
U00979,2024,THE_2024,11.0,13.3,12.15
U00980,2025,QS_2025,,1.9,
U00980,2024,THE_2024,14.3,21.4,17.85
U00981,2025,QS_2025,,13.5,
U00982,2025,QS_2025,,11.9,
U00982,2024,THE_2024,21.2,64.4,42.800000000000004
U00982,2023,WUR_2023,19.1,54.2,36.650000000000006
U00983,2025,QS_2025,,3.3,
U00984,2025,QS_2025,,2.5,
U00985,2025,QS_2025,,12.0,
U00986,2025,QS_2025,,2.0,
U00987,2025,QS_2025,,4.5,
U00988,2025,QS_2025,,2.8,
U00989,2025,QS_2025,,2.2,
U00990,2025,QS_2025,,1.1,
U00991,2025,QS_2025,,5.0,
U00992,2025,QS_2025,,2.6,
U00993,2025,QS_2025,,29.3,
U00994,2025,QS_2025,,6.2,
U00995,2025,QS_2025,,2.7,
U00995,2024,THE_2024,25.2,38.8,32.0
U00995,2023,WUR_2023,25.5,33.9,29.7
U00996,2025,QS_2025,,2.2,
U00997,2025,QS_2025,,3.8,
U00997,2024,THE_2024,13.8,51.9,32.85
U00997,2023,WUR_2023,13.9,45.5,29.7
U00998,2025,QS_2025,,3.2,
U00998,2024,THE_2024,10.6,60.2,35.4
U00998,2023,WUR_2023,9.6,74.5,42.05
U00999,2025,QS_2025,,7.8,
U00999,2024,THE_2024,24.3,64.2,44.25
U00999,2023,WUR_2023,24.7,69.8,47.25
U01000,2025,QS_2025,,25.4,
U01000,2024,THE_2024,22.6,72.2,47.400000000000006
U01000,2023,WUR_2023,22.1,65.1,43.599999999999994
U01001,2025,QS_2025,,21.0,
U01001,2024,THE_2024,19.5,62.9,41.2
U01001,2023,WUR_2023,18.0,64.4,41.2
U01002,2025,QS_2025,,5.7,
U01003,2025,QS_2025,,14.1,
U01003,2024,THE_2024,23.8,59.3,41.55
U01004,2025,QS_2025,,2.6,
U01004,2024,THE_2024,12.9,41.5,27.2
U01004,2023,WUR_2023,11.1,33.6,22.35
U01005,2025,QS_2025,,26.9,
U01005,2024,THE_2024,18.0,66.8,42.4
U01005,2023,WUR_2023,15.3,54.0,34.65
U01006,2025,QS_2025,,1.4,
U01006,2024,THE_2024,10.9,69.2,40.050000000000004
U01006,2023,WUR_2023,9.6,63.3,36.449999999999996
U01007,2025,QS_2025,,12.1,
U01007,2024,THE_2024,14.0,61.6,37.8
U01007,2023,WUR_2023,12.9,51.1,32.0
U01008,2025,QS_2025,,7.1,
U01008,2024,THE_2024,14.0,62.3,38.15
U01008,2023,WUR_2023,12.6,47.9,30.25
U01009,2025,QS_2025,,5.7,
U01009,2024,THE_2024,20.5,60.8,40.65
U01010,2025,QS_2025,,2.3,
U01011,2025,QS_2025,,1.5,
U01011,2024,THE_2024,12.3,32.9,22.6
U01011,2023,WUR_2023,10.4,24.0,17.2
U01012,2025,QS_2025,,2.2,
U01012,2024,THE_2024,10.8,48.0,29.4
U01012,2023,WUR_2023,9.4,47.1,28.25
U01013,2025,QS_2025,,1.1,
U01014,2025,QS_2025,,1.2,
U01014,2024,THE_2024,,,
U01014,2023,WUR_2023,,,
U01015,2025,QS_2025,,9.0,
U01015,2024,THE_2024,16.4,66.4,41.400000000000006
U01015,2023,WUR_2023,16.9,66.0,41.45
U01016,2025,QS_2025,,7.5,
U01016,2024,THE_2024,19.7,61.3,40.5
U01016,2023,WUR_2023,18.3,52.4,35.35
U01017,2025,QS_2025,,6.7,
U01017,2023,WUR_2023,42.4,84.2,63.3
U01018,2025,QS_2025,,15.8,
U01018,2024,THE_2024,22.0,61.1,41.55
U01019,2025,QS_2025,,3.2,
U01019,2024,THE_2024,11.8,77.8,44.8
U01019,2023,WUR_2023,10.8,90.3,50.55
U01020,2025,QS_2025,,2.0,
U01020,2024,THE_2024,12.3,71.1,41.699999999999996
U01021,2025,QS_2025,,10.4,
U01022,2025,QS_2025,,3.7,
U01022,2024,THE_2024,13.8,44.6,29.200000000000003
U01022,2023,WUR_2023,12.8,26.4,19.6
U01023,2025,QS_2025,,1.6,
U01024,2025,QS_2025,,15.6,
U01024,2024,THE_2024,24.4,39.0,31.7
U01024,2023,WUR_2023,21.9,26.6,24.25
U01025,2025,QS_2025,,10.3,
U01025,2024,THE_2024,21.2,29.9,25.549999999999997
U01026,2025,QS_2025,,11.4,
U01027,2025,QS_2025,,3.1,
U01027,2023,WUR_2023,12.2,23.0,17.6
U01028,2025,QS_2025,,4.7,
U01028,2024,THE_2024,10.7,30.4,20.549999999999997
U01028,2023,WUR_2023,9.8,21.9,15.85
U01029,2025,QS_2025,,3.0,
U01030,2025,QS_2025,,3.2,
U01030,2024,THE_2024,16.7,30.4,23.549999999999997
U01030,2023,WUR_2023,13.3,19.0,16.15
U01031,2025,QS_2025,,2.6,
U01031,2024,THE_2024,9.5,32.3,20.9
U01031,2023,WUR_2023,10.2,35.0,22.6
U01032,2025,QS_2025,,5.4,
U01033,2025,QS_2025,,18.5,
U01033,2024,THE_2024,13.8,37.6,25.700000000000003
U01033,2023,WUR_2023,14.4,22.1,18.25
U01034,2025,QS_2025,,9.2,
U01034,2024,THE_2024,27.5,82.7,55.1
U01034,2023,WUR_2023,26.8,84.0,55.4
U01035,2025,QS_2025,,7.6,
U01035,2024,THE_2024,23.2,29.5,26.35
U01035,2023,WUR_2023,13.0,17.2,15.1
U01036,2025,QS_2025,,6.3,
U01036,2024,THE_2024,13.9,66.7,40.300000000000004
U01036,2023,WUR_2023,13.8,65.4,39.6
U01037,2025,QS_2025,,4.7,
U01037,2024,THE_2024,14.2,20.7,17.45
U01037,2023,WUR_2023,13.0,17.1,15.05
U01038,2025,QS_2025,,27.7,
U01039,2025,QS_2025,,28.1,
U01039,2024,THE_2024,30.6,43.6,37.1
U01039,2023,WUR_2023,23.2,18.6,20.9
U01040,2025,QS_2025,,16.5,
U01041,2025,QS_2025,,3.0,
U01041,2024,THE_2024,18.8,41.6,30.200000000000003
U01041,2023,WUR_2023,17.6,79.2,48.400000000000006
U01042,2025,QS_2025,,3.2,
U01042,2024,THE_2024,11.6,32.5,22.05
U01042,2023,WUR_2023,13.3,21.0,17.15
U01043,2025,QS_2025,,10.0,
U01044,2025,QS_2025,,1.5,
U01044,2024,THE_2024,,,
U01044,2023,WUR_2023,,,
U01045,2025,QS_2025,,8.0,
U01045,2024,THE_2024,11.2,72.7,41.95
U01045,2023,WUR_2023,10.8,80.7,45.75
U01046,2025,QS_2025,,1.5,
U01046,2024,THE_2024,,,
U01046,2023,WUR_2023,,,
U01047,2025,QS_2025,,1.0,
U01048,2025,QS_2025,,26.7,
U01048,2024,THE_2024,22.4,60.2,41.3
U01049,2025,QS_2025,,3.5,
U01049,2024,THE_2024,13.5,24.0,18.75
U01049,2023,WUR_2023,12.4,14.3,13.350000000000001
U01050,2025,QS_2025,,8.2,
U01050,2024,THE_2024,21.9,32.4,27.15
U01051,2025,QS_2025,,1.5,
U01051,2024,THE_2024,,,
U01052,2025,QS_2025,,12.7,
U01053,2025,QS_2025,,25.6,
U01053,2024,THE_2024,15.6,31.4,23.5
U01053,2023,WUR_2023,14.1,25.1,19.6
U01054,2025,QS_2025,,7.5,
U01054,2024,THE_2024,16.2,65.0,40.6
U01054,2023,WUR_2023,16.5,58.8,37.65
U01055,2025,QS_2025,,2.0,
U01056,2025,QS_2025,,8.9,
U01056,2024,THE_2024,15.7,34.4,25.049999999999997
U01056,2023,WUR_2023,14.9,17.8,16.35
U01057,2025,QS_2025,,3.3,
U01057,2024,THE_2024,,,
U01057,2023,WUR_2023,,,
U01058,2025,QS_2025,,7.0,
U01059,2025,QS_2025,,1.9,
U01059,2024,THE_2024,11.3,34.2,22.75
U01059,2023,WUR_2023,10.7,53.7,32.2
U01060,2025,QS_2025,,2.4,
U01060,2024,THE_2024,11.7,31.9,21.799999999999997
U01060,2023,WUR_2023,10.0,24.1,17.05
U01061,2025,QS_2025,,17.4,
U01061,2024,THE_2024,20.0,58.8,39.4
U01061,2023,WUR_2023,18.5,44.9,31.7
U01062,2025,QS_2025,,4.7,
U01062,2024,THE_2024,13.0,29.0,21.0
U01062,2023,WUR_2023,10.7,25.6,18.15
U01063,2025,QS_2025,,1.3,
U01063,2024,THE_2024,8.4,16.0,12.2
U01063,2023,WUR_2023,8.2,18.2,13.2
U01064,2025,QS_2025,,1.8,
U01064,2024,THE_2024,11.5,27.6,19.55
U01064,2023,WUR_2023,,,
U01065,2025,QS_2025,,4.5,
U01066,2025,QS_2025,,26.8,
U01066,2024,THE_2024,15.1,66.5,40.8
U01066,2023,WUR_2023,13.7,58.7,36.2
U01067,2025,QS_2025,,1.3,
U01067,2024,THE_2024,,,
U01068,2025,QS_2025,,4.9,
U01068,2024,THE_2024,22.2,25.0,23.6
U01069,2025,QS_2025,,1.3,
U01069,2024,THE_2024,9.0,14.9,11.95
U01069,2023,WUR_2023,9.1,15.8,12.45
U01070,2025,QS_2025,,1.2,
U01071,2025,QS_2025,,4.0,
U01072,2025,QS_2025,,13.1,
U01073,2025,QS_2025,,17.2,
U01073,2024,THE_2024,15.3,51.5,33.4
U01073,2023,WUR_2023,14.5,40.1,27.3
U01074,2025,QS_2025,,1.6,
U01074,2024,THE_2024,,,
U01075,2025,QS_2025,,10.5,
U01075,2024,THE_2024,20.1,61.2,40.650000000000006
U01075,2023,WUR_2023,18.8,55.7,37.25
U01076,2025,QS_2025,,24.1,
U01076,2024,THE_2024,16.2,67.9,42.050000000000004
U01076,2023,WUR_2023,14.6,60.0,37.3
U01077,2025,QS_2025,,5.3,
U01078,2025,QS_2025,,1.2,
U01079,2025,QS_2025,,6.3,
U01079,2024,THE_2024,13.0,35.9,24.45
U01079,2023,WUR_2023,12.7,26.6,19.65
U01080,2025,QS_2025,,6.3,
U01080,2024,THE_2024,20.2,58.4,39.3
U01080,2023,WUR_2023,19.2,43.5,31.35
U01081,2025,QS_2025,,1.1,
U01081,2024,THE_2024,17.1,18.1,17.6
U01082,2025,QS_2025,,1.8,
U01083,2025,QS_2025,,2.1,
U01083,2024,THE_2024,16.9,69.3,43.099999999999994
U01084,2025,QS_2025,,2.1,
U01084,2024,THE_2024,14.8,21.8,18.3
U01085,2025,QS_2025,,14.3,
U01085,2024,THE_2024,11.9,71.1,41.5
U01085,2023,WUR_2023,11.1,69.4,40.25
U01086,2025,QS_2025,,4.5,
U01086,2024,THE_2024,14.4,66.7,40.550000000000004
U01086,2023,WUR_2023,14.3,60.8,37.55
U01087,2025,QS_2025,,11.2,
U01087,2024,THE_2024,18.0,34.6,26.3
U01087,2023,WUR_2023,14.9,24.3,19.6
U01088,2025,QS_2025,,3.8,
U01089,2025,QS_2025,,7.0,
U01089,2024,THE_2024,15.6,39.4,27.5
U01089,2023,WUR_2023,14.2,22.2,18.2
U01090,2025,QS_2025,,7.2,
U01090,2024,THE_2024,12.2,27.4,19.799999999999997
U01090,2023,WUR_2023,12.5,20.4,16.45
U01091,2025,QS_2025,,3.8,
U01091,2024,THE_2024,12.0,22.3,17.15
U01091,2023,WUR_2023,11.8,7.5,9.65
U01092,2025,QS_2025,,9.0,
U01092,2024,THE_2024,,,
U01093,2025,QS_2025,,5.7,
U01093,2024,THE_2024,25.4,33.0,29.2
U01093,2023,WUR_2023,19.4,24.1,21.75
U01094,2025,QS_2025,,7.2,
U01095,2025,QS_2025,,23.9,
U01096,2025,QS_2025,,4.0,
U01096,2024,THE_2024,11.5,51.6,31.55
U01096,2023,WUR_2023,10.4,34.4,22.4
U01097,2025,QS_2025,,2.5,
U01097,2024,THE_2024,13.5,68.9,41.2
U01097,2023,WUR_2023,12.3,94.5,53.4
U01098,2025,QS_2025,,1.2,
U01099,2025,QS_2025,,1.6,
U01099,2024,THE_2024,11.7,23.2,17.45
U01099,2023,WUR_2023,,,
U01100,2025,QS_2025,,3.6,
U01100,2024,THE_2024,10.2,54.2,32.2
U01100,2023,WUR_2023,9.0,55.1,32.05
U01101,2025,QS_2025,,5.5,
U01101,2024,THE_2024,23.0,42.6,32.8
U01101,2023,WUR_2023,18.8,22.4,20.6
U01102,2025,QS_2025,,5.5,
U01102,2024,THE_2024,17.1,30.2,23.65
U01102,2023,WUR_2023,15.8,12.5,14.15
U01103,2025,QS_2025,,1.4,
U01104,2025,QS_2025,,1.5,
U01104,2024,THE_2024,11.0,28.5,19.75
U01104,2023,WUR_2023,10.5,20.3,15.4
U01105,2025,QS_2025,,3.6,
U01105,2024,THE_2024,14.2,40.6,27.4
U01106,2025,QS_2025,,2.6,
U01107,2025,QS_2025,,9.8,
U01108,2025,QS_2025,,5.6,
U01108,2024,THE_2024,24.0,24.4,24.2
U01108,2023,WUR_2023,22.8,12.4,17.6
U01109,2025,QS_2025,,11.4,
U01109,2024,THE_2024,16.2,39.2,27.700000000000003
U01110,2025,QS_2025,,2.3,
U01110,2024,THE_2024,10.4,33.5,21.95
U01110,2023,WUR_2023,9.4,29.8,19.6
U01111,2025,QS_2025,,7.3,
U01112,2025,QS_2025,,1.4,
U01112,2023,WUR_2023,8.4,3.0,5.7
U01113,2025,QS_2025,,1.8,
U01113,2024,THE_2024,9.1,17.1,13.100000000000001
U01113,2023,WUR_2023,8.7,13.3,11.0
U01114,2025,QS_2025,,1.5,
U01114,2024,THE_2024,9.3,7.7,8.5
U01114,2023,WUR_2023,8.6,5.7,7.15
U01115,2025,QS_2025,,9.7,
U01116,2025,QS_2025,,1.2,
U01117,2025,QS_2025,,9.3,
U01118,2025,QS_2025,,1.9,
U01119,2025,QS_2025,,1.2,
U01120,2025,QS_2025,,1.2,
U01121,2025,QS_2025,,6.5,
U01122,2025,QS_2025,,2.0,
U01123,2025,QS_2025,,6.2,
U01124,2025,QS_2025,,2.9,
U01125,2025,QS_2025,,3.1,
U01125,2024,THE_2024,,,
U01126,2025,QS_2025,,1.9,
U01126,2024,THE_2024,8.7,12.2,10.45
U01127,2025,QS_2025,,3.7,
U01128,2025,QS_2025,,1.6,
U01129,2025,QS_2025,,1.6,
U01130,2025,QS_2025,,1.1,
U01130,2024,THE_2024,,,
U01131,2025,QS_2025,,1.2,
U01132,2025,QS_2025,,1.3,
U01133,2025,QS_2025,,2.2,
U01133,2024,THE_2024,12.9,53.3,33.1
U01133,2023,WUR_2023,12.0,80.9,46.45
U01134,2025,QS_2025,,4.5,
U01135,2025,QS_2025,,2.6,
U01136,2025,QS_2025,,1.1,
U01137,2025,QS_2025,,1.1,
U01138,2025,QS_2025,,7.3,
U01139,2025,QS_2025,,4.1,
U01140,2025,QS_2025,,17.8,
U01141,2025,QS_2025,,5.2,
U01142,2025,QS_2025,,3.6,
U01143,2025,QS_2025,,29.3,
U01144,2025,QS_2025,,16.7,
U01145,2025,QS_2025,,21.7,
U01146,2025,QS_2025,,1.3,
U01147,2025,QS_2025,,1.5,
U01147,2024,THE_2024,19.3,33.9,26.6
U01147,2023,WUR_2023,17.3,23.6,20.450000000000003
U01148,2025,QS_2025,,13.0,
U01149,2025,QS_2025,,6.8,
U01150,2025,QS_2025,,6.3,
U01151,2025,QS_2025,,5.2,
U01151,2024,THE_2024,25.7,36.0,30.85
U01152,2025,QS_2025,,3.7,
U01153,2025,QS_2025,,1.7,
U01154,2025,QS_2025,,7.1,
U01155,2025,QS_2025,,1.9,
U01156,2025,QS_2025,,6.2,
U01156,2024,THE_2024,18.6,24.9,21.75
U01156,2023,WUR_2023,18.4,8.7,13.549999999999999
U01157,2025,QS_2025,,4.5,
U01158,2025,QS_2025,,2.5,
U01159,2025,QS_2025,,3.7,
U01159,2024,THE_2024,14.3,25.0,19.65
U01159,2023,WUR_2023,12.6,16.5,14.55
U01160,2025,QS_2025,,3.2,
U01160,2024,THE_2024,19.3,22.9,21.1
U01161,2025,QS_2025,,12.2,
U01161,2024,THE_2024,18.7,47.6,33.15
U01161,2023,WUR_2023,16.7,27.9,22.299999999999997
U01162,2025,QS_2025,,8.6,
U01163,2025,QS_2025,,11.9,
U01164,2025,QS_2025,,5.1,
U01164,2024,THE_2024,12.8,71.8,42.3
U01164,2023,WUR_2023,12.0,66.5,39.25
U01165,2025,QS_2025,,7.8,
U01165,2024,THE_2024,23.2,54.3,38.75
U01165,2023,WUR_2023,20.3,49.9,35.1
U01166,2025,QS_2025,,5.4,
U01167,2025,QS_2025,,3.5,
U01167,2024,THE_2024,14.4,59.3,36.85
U01167,2023,WUR_2023,15.7,83.7,49.7
U01168,2025,QS_2025,,32.6,
U01169,2025,QS_2025,,19.5,
U01169,2024,THE_2024,12.4,55.9,34.15
U01169,2023,WUR_2023,14.5,60.6,37.55
U01170,2025,QS_2025,,4.9,
U01170,2024,THE_2024,10.6,19.5,15.05
U01170,2023,WUR_2023,10.8,9.4,10.100000000000001
U01171,2025,QS_2025,,2.6,
U01172,2025,QS_2025,,2.6,
U01172,2024,THE_2024,14.4,65.5,39.95
U01172,2023,WUR_2023,14.0,97.7,55.85
U01173,2025,QS_2025,,7.7,
U01174,2025,QS_2025,,19.7,
U01175,2025,QS_2025,,16.9,
U01176,2025,QS_2025,,42.4,
U01176,2024,THE_2024,22.6,78.2,50.400000000000006
U01176,2023,WUR_2023,20.3,63.0,41.65
U01177,2025,QS_2025,,14.7,
U01178,2025,QS_2025,,16.9,
U01179,2025,QS_2025,,13.4,
U01179,2024,THE_2024,22.1,74.4,48.25
U01179,2023,WUR_2023,19.3,71.7,45.5
U01180,2025,QS_2025,,17.2,
U01181,2025,QS_2025,,3.6,
U01181,2024,THE_2024,11.7,29.1,20.4
U01181,2023,WUR_2023,11.1,15.7,13.399999999999999
U01182,2025,QS_2025,,16.2,
U01182,2024,THE_2024,20.5,57.4,38.95
U01182,2023,WUR_2023,18.0,56.0,37.0
U01183,2025,QS_2025,,1.9,
U01183,2024,THE_2024,10.8,18.6,14.700000000000001
U01184,2025,QS_2025,,8.8,
U01184,2024,THE_2024,26.1,41.0,33.55
U01184,2023,WUR_2023,21.1,26.1,23.6
U01185,2025,QS_2025,,3.0,
U01185,2024,THE_2024,10.4,69.0,39.7
U01185,2023,WUR_2023,8.6,87.9,48.25
U01186,2025,QS_2025,,22.8,
U01187,2025,QS_2025,,14.2,
U01188,2025,QS_2025,,8.8,
U01188,2024,THE_2024,18.7,56.4,37.55
U01188,2023,WUR_2023,17.6,49.4,33.5
U01189,2025,QS_2025,,25.2,
U01189,2024,THE_2024,27.7,70.2,48.95
U01189,2023,WUR_2023,26.5,48.0,37.25
U01190,2025,QS_2025,,18.2,
U01190,2024,THE_2024,16.7,54.5,35.6
U01191,2025,QS_2025,,11.5,
U01192,2025,QS_2025,,15.6,
U01193,2025,QS_2025,,3.7,
U01193,2024,THE_2024,13.5,35.3,24.4
U01193,2023,WUR_2023,12.2,20.6,16.4
U01194,2025,QS_2025,,8.3,
U01194,2024,THE_2024,14.7,64.7,39.7
U01195,2025,QS_2025,,21.1,
U01195,2024,THE_2024,20.3,62.1,41.2
U01195,2023,WUR_2023,14.4,57.2,35.800000000000004
U01196,2025,QS_2025,,6.6,
U01197,2025,QS_2025,,22.4,
U01198,2025,QS_2025,,4.7,
U01198,2024,THE_2024,19.7,27.8,23.75
U01199,2025,QS_2025,,6.8,
U01199,2024,THE_2024,11.8,41.6,26.700000000000003
U01199,2023,WUR_2023,11.5,28.6,20.05
U01200,2025,QS_2025,,18.5,
U01200,2024,THE_2024,,,
U01200,2023,WUR_2023,,,
U01201,2025,QS_2025,,5.6,
U01201,2024,THE_2024,15.1,70.8,42.949999999999996
U01202,2025,QS_2025,,6.6,
U01202,2024,THE_2024,22.5,19.1,20.8
U01202,2023,WUR_2023,20.4,11.5,15.95
U01203,2025,QS_2025,,2.7,
U01203,2024,THE_2024,13.6,59.2,36.4
U01203,2023,WUR_2023,11.7,69.8,40.75
U01204,2025,QS_2025,,3.0,
U01204,2024,THE_2024,12.1,31.6,21.85
U01204,2023,WUR_2023,11.7,13.3,12.5
U01205,2025,QS_2025,,2.6,
U01205,2024,THE_2024,11.8,41.2,26.5
U01205,2023,WUR_2023,11.3,32.9,22.1
U01206,2025,QS_2025,,1.8,
U01206,2024,THE_2024,8.9,10.4,9.65
U01206,2023,WUR_2023,8.5,9.7,9.1
U01207,2025,QS_2025,,4.4,
U01208,2025,QS_2025,,1.3,
U01209,2025,QS_2025,,14.6,
U01209,2024,THE_2024,12.6,58.5,35.55
U01209,2023,WUR_2023,11.9,42.3,27.099999999999998
U01210,2025,QS_2025,,1.5,
U01211,2025,QS_2025,,9.4,
U01212,2025,QS_2025,,1.2,
U01212,2024,THE_2024,,,
U01213,2025,QS_2025,,1.9,
U01213,2024,THE_2024,9.5,17.1,13.3
U01213,2023,WUR_2023,9.4,10.6,10.0
U01214,2025,QS_2025,,2.8,
U01215,2025,QS_2025,,2.3,
U01216,2025,QS_2025,,13.7,
U01217,2025,QS_2025,,6.5,
U01217,2024,THE_2024,15.3,46.8,31.049999999999997
U01218,2025,QS_2025,,3.9,
U01218,2024,THE_2024,18.2,28.2,23.2
U01218,2023,WUR_2023,16.1,10.5,13.3
U01219,2025,QS_2025,,1.2,
U01220,2025,QS_2025,,2.2,
U01220,2024,THE_2024,,,
U01220,2023,WUR_2023,,,
U01221,2025,QS_2025,,5.1,
U01222,2025,QS_2025,,4.0,
U01223,2025,QS_2025,,2.6,
U01223,2024,THE_2024,23.4,26.2,24.799999999999997
U01223,2023,WUR_2023,9.8,18.9,14.35
U01224,2025,QS_2025,,11.3,
U01225,2025,QS_2025,,2.8,
U01225,2024,THE_2024,,,
U01225,2023,WUR_2023,,,
U01226,2025,QS_2025,,1.2,
U01227,2025,QS_2025,,2.1,
U01228,2025,QS_2025,,1.8,
U01228,2024,THE_2024,10.9,11.1,11.0
U01228,2023,WUR_2023,10.1,5.4,7.75
U01229,2025,QS_2025,,5.3,
U01230,2025,QS_2025,,3.4,
U01230,2024,THE_2024,9.4,29.0,19.2
U01230,2023,WUR_2023,9.4,20.3,14.850000000000001
U01231,2025,QS_2025,,6.1,
U01231,2024,THE_2024,18.9,25.5,22.2
U01231,2023,WUR_2023,16.6,13.6,15.100000000000001
U01232,2025,QS_2025,,9.5,
U01233,2025,QS_2025,,7.0,
U01233,2024,THE_2024,29.2,26.3,27.75
U01233,2023,WUR_2023,26.5,19.4,22.95
U01234,2025,QS_2025,,2.3,
U01235,2025,QS_2025,,2.2,
U01235,2024,THE_2024,8.7,34.0,21.35
U01235,2023,WUR_2023,8.8,38.4,23.6
U01236,2025,QS_2025,,4.7,
U01236,2024,THE_2024,15.7,27.4,21.549999999999997
U01236,2023,WUR_2023,12.3,20.2,16.25
U01237,2025,QS_2025,,6.9,
U01237,2024,THE_2024,,,
U01237,2023,WUR_2023,,,
U01238,2025,QS_2025,,1.6,
U01238,2024,THE_2024,8.9,38.8,23.849999999999998
U01238,2023,WUR_2023,8.3,31.1,19.700000000000003
U01239,2025,QS_2025,,3.0,
U01240,2025,QS_2025,,1.6,
U01240,2024,THE_2024,8.7,16.4,12.549999999999999
U01240,2023,WUR_2023,8.1,14.5,11.3
U01241,2025,QS_2025,,1.4,
U01242,2025,QS_2025,,1.4,
U01242,2024,THE_2024,9.2,32.3,20.75
U01242,2023,WUR_2023,,,
U01243,2025,QS_2025,,1.7,
U01244,2025,QS_2025,,1.3,
U01244,2024,THE_2024,10.5,10.0,10.25
U01244,2023,WUR_2023,9.5,4.2,6.85
U01245,2025,QS_2025,,8.2,
U01245,2024,THE_2024,15.1,27.8,21.45
U01245,2023,WUR_2023,10.9,15.5,13.2
U01246,2025,QS_2025,,5.7,
U01246,2024,THE_2024,8.9,71.9,40.400000000000006
U01247,2025,QS_2025,,12.6,
U01248,2025,QS_2025,,7.0,
U01248,2024,THE_2024,19.2,35.0,27.1
U01249,2025,QS_2025,,1.0,
U01250,2025,QS_2025,,1.4,
U01250,2024,THE_2024,8.8,12.4,10.600000000000001
U01251,2025,QS_2025,,1.3,
U01252,2025,QS_2025,,1.5,
U01252,2024,THE_2024,9.4,28.0,18.7
U01252,2023,WUR_2023,9.4,55.9,32.65
U01253,2025,QS_2025,,5.3,
U01253,2024,THE_2024,9.5,46.9,28.2
U01253,2023,WUR_2023,,,
U01254,2025,QS_2025,,5.6,
U01254,2024,THE_2024,,,
U01254,2023,WUR_2023,9.2,45.7,27.450000000000003
U01255,2025,QS_2025,,4.9,
U01255,2024,THE_2024,11.8,51.9,31.85
U01255,2023,WUR_2023,11.0,59.8,35.4
U01256,2025,QS_2025,,3.1,
U01256,2024,THE_2024,22.9,19.2,21.049999999999997
U01256,2023,WUR_2023,20.5,6.9,13.7
U01257,2025,QS_2025,,3.3,
U01257,2024,THE_2024,12.7,50.9,31.799999999999997
U01257,2023,WUR_2023,10.3,31.5,20.9
U01258,2025,QS_2025,,2.9,
U01258,2024,THE_2024,14.3,20.1,17.200000000000003
U01258,2023,WUR_2023,11.2,15.6,13.399999999999999
U01259,2025,QS_2025,,2.0,
U01259,2024,THE_2024,20.7,50.8,35.75
U01259,2023,WUR_2023,14.2,39.5,26.85
U01260,2025,QS_2025,,11.7,
U01260,2024,THE_2024,17.1,15.2,16.15
U01260,2023,WUR_2023,16.0,5.0,10.5
U01261,2025,QS_2025,,1.0,
U01262,2025,QS_2025,,9.1,
U01262,2024,THE_2024,18.2,54.0,36.1
U01262,2023,WUR_2023,16.6,37.9,27.25
U01263,2025,QS_2025,,1.6,
U01263,2024,THE_2024,12.1,13.5,12.8
U01263,2023,WUR_2023,11.4,6.6,9.0
U01264,2025,QS_2025,,2.8,
U01264,2024,THE_2024,14.1,14.3,14.2
U01265,2025,QS_2025,,7.8,
U01266,2025,QS_2025,,1.3,
U01267,2025,QS_2025,,14.5,
U01267,2024,THE_2024,20.3,23.0,21.65
U01267,2023,WUR_2023,19.6,7.5,13.55
U01268,2025,QS_2025,,5.4,
U01268,2024,THE_2024,23.8,26.3,25.05
U01269,2025,QS_2025,,1.9,
U01270,2025,QS_2025,,2.8,
U01270,2024,THE_2024,15.1,22.4,18.75
