university_id,year,total_students,students_per_staff,international_student_percentage,stats_female_male_ratio,source,female_male_ratio
U2584,2024,16357.0,23.7,26.0,77 : 23,THE 2024,
U3141,2024,25887.0,13.7,2.0,68 : 32,THE 2024,
U3150,2024,28160.0,7.4,2.0,38 : 62,THE 2024,
U1945,2024,19181.0,11.3,11.0,54 : 46,THE 2024,
U1954,2024,61914.0,33.0,1.0,53 : 47,THE 2024,
U1957,2024,33002.0,15.9,2.0,34 : 66,THE 2024,
U3159,2024,19354.0,15.7,2.0,58 : 42,THE 2024,
U1964,2024,7276.0,15.0,0.0,48 : 52,THE 2024,
U1965,2024,49683.0,15.5,2.0,30 : 70,THE 2024,
U2088,2024,8939.0,22.9,14.0,59 : 41,THE 2024,
U1983,2024,821.0,0.8,1.0,44 : 56,THE 2024,
U1989,2024,8712.0,13.6,20.0,31 : 69,THE 2024,
U2553,2024,12271.0,17.7,7.0,67 : 33,THE 2024,
U3170,2024,13320.0,16.0,42.0,61 : 39,THE 2024,
U2006,2024,14265.0,26.2,1.0,54 : 46,THE 2024,
U2472,2024,30701.0,20.4,0.0,62 : 38,THE 2024,
U3179,2024,12510.0,15.5,0.0,48 : 52,THE 2024,
U2029,2024,23600.0,22.5,7.0,47 : 53,THE 2024,
U3181,2024,10496.0,31.8,4.0,54 : 46,THE 2024,
U2032,2024,25937.0,10.6,5.0,56 : 44,THE 2024,
U2060,2024,19065.0,20.5,2.0,37 : 63,THE 2024,
U2061,2024,6935.0,33.2,4.0,37 : 63,THE 2024,
U2064,2024,9573.0,13.1,23.0,27 : 73,THE 2024,
U3187,2024,4170.0,15.6,19.0,39 : 61,THE 2024,
U2554,2024,11730.0,16.1,6.0,38 : 62,THE 2024,
U0909,2024,20658.0,7.1,6.0,40 : 60,THE 2024,
U3200,2024,28703.0,21.7,2.0,61 : 39,THE 2024,
U2103,2024,4447.0,15.3,1.0,43 : 57,THE 2024,
U2104,2024,30488.0,11.4,1.0,64 : 36,THE 2024,
U2107,2024,4378.0,18.3,0.0,36 : 64,THE 2024,
U2117,2024,5424.0,13.7,0.0,53 : 47,THE 2024,
U2118,2024,28334.0,16.0,4.0,27 : 73,THE 2024,
U2120,2024,7482.0,9.7,2.0,35 : 65,THE 2024,
U2131,2024,2602.0,10.4,8.0,33 : 67,THE 2024,
U2133,2024,17662.0,24.0,4.0,25 : 75,THE 2024,
U2136,2024,9642.0,20.1,11.0,56 : 44,THE 2024,
U3230,2024,8891.0,10.6,3.0,39 : 61,THE 2024,
U2150,2024,20075.0,20.4,1.0,52 : 48,THE 2024,
U2152,2024,482541.0,30.9,0.0,52 : 48,THE 2024,
U2164,2024,15201.0,20.4,10.0,55 : 45,THE 2024,
U3238,2024,17124.0,11.4,2.0,70 : 30,THE 2024,
U2171,2024,3050.0,8.9,8.0,60 : 40,THE 2024,
U2195,2024,35499.0,36.0,37.0,62 : 38,THE 2024,
U2196,2024,12990.0,24.3,0.0,47 : 53,THE 2024,
U2562,2024,16137.0,16.6,6.0,46 : 54,THE 2024,
U3253,2024,21261.0,10.7,6.0,56 : 44,THE 2024,
U3336,2024,9943.0,14.4,2.0,16 : 84,THE 2024,
U3255,2024,11848.0,29.4,1.0,58 : 42,THE 2024,
U3341,2024,52005.0,15.9,1.0,63 : 37,THE 2024,
U3347,2024,8369.0,12.3,11.0,34 : 66,THE 2024,
U3354,2024,4512.0,15.3,2.0,27 : 73,THE 2024,
U3359,2024,17491.0,8.3,28.0,53 : 47,THE 2024,
U3362,2024,6577.0,10.5,5.0,43 : 57,THE 2024,
U3368,2024,11390.0,14.7,13.0,33 : 67,THE 2024,
U3369,2024,8210.0,11.2,15.0,61 : 39,THE 2024,
U3373,2024,8553.0,13.6,1.0,73 : 27,THE 2024,
U3374,2024,15737.0,13.4,8.0,58 : 42,THE 2024,
U3376,2024,23167.0,17.1,7.0,32 : 68,THE 2024,
U3275,2024,11252.0,14.8,5.0,54 : 46,THE 2024,
U3277,2024,10959.0,46.2,2.0,51 : 49,THE 2024,
U3393,2024,15142.0,23.9,6.0,64 : 36,THE 2024,
U3404,2024,7099.0,16.7,4.0,67 : 33,THE 2024,
U3405,2024,22772.0,19.8,4.0,35 : 65,THE 2024,
U3409,2024,23369.0,15.8,1.0,50 : 50,THE 2024,
U3413,2024,33943.0,20.6,0.0,50 : 50,THE 2024,
U3417,2024,14112.0,18.6,3.0,,THE 2024,
U3421,2024,8657.0,8.8,2.0,34 : 66,THE 2024,
U3423,2024,10437.0,10.9,5.0,37 : 63,THE 2024,
U3293,2024,4616.0,6.2,5.0,30 : 70,THE 2024,
U3427,2024,31177.0,28.3,11.0,57 : 43,THE 2024,
U3428,2024,6236.0,25.8,0.0,54 : 46,THE 2024,
U3438,2024,9649.0,13.4,8.0,28 : 72,THE 2024,
U3444,2024,6852.0,23.0,8.0,44 : 56,THE 2024,
U3445,2024,10592.0,10.4,1.0,56 : 44,THE 2024,
U3296,2024,20976.0,24.6,2.0,39 : 61,THE 2024,
U3297,2024,9611.0,23.5,0.0,53 : 47,THE 2024,
U3448,2024,5278.0,10.9,1.0,56 : 44,THE 2024,
U3453,2024,18260.0,31.0,5.0,66 : 34,THE 2024,
U3299,2024,25108.0,22.5,0.0,42 : 58,THE 2024,
U2448,2024,18030.0,20.9,1.0,70 : 30,THE 2024,
U2604,2024,24983.0,19.5,1.0,68 : 32,THE 2024,
U0008,2024,122962.0,91.8,1.0,52 : 48,THE 2024,
U2623,2024,42485.0,21.3,1.0,59 : 41,THE 2024,
U0018,2024,2547.0,5.7,3.0,73 : 27,THE 2024,
U0025,2024,6582.0,11.1,7.0,70 : 30,THE 2024,
U0029,2024,9660.0,10.7,1.0,57 : 43,THE 2024,
U0049,2024,5002.0,10.7,4.0,35 : 65,THE 2024,
U0051,2024,19511.0,22.2,8.0,49 : 51,THE 2024,
U0067,2024,25443.0,22.3,8.0,56 : 44,THE 2024,
U0098,2024,9271.0,19.0,27.0,56 : 44,THE 2024,
U0102,2024,10531.0,28.4,3.0,100 : 0,THE 2024,
U2645,2024,26956.0,15.5,0.0,55 : 45,THE 2024,
U2455,2024,32695.0,22.0,1.0,58 : 42,THE 2024,
U3204,2024,20302.0,10.1,2.0,61 : 39,THE 2024,
U0127,2024,10382.0,14.8,5.0,46 : 54,THE 2024,
U2203,2024,46249.0,18.4,2.0,53 : 47,THE 2024,
U0138,2024,70464.0,27.6,6.0,53 : 47,THE 2024,
U0139,2024,21060.0,23.3,12.0,54 : 46,THE 2024,
U0142,2024,18360.0,13.6,0.0,48 : 52,THE 2024,
U0144,2024,13691.0,14.1,2.0,55 : 45,THE 2024,
U0145,2024,19692.0,12.2,3.0,49 : 51,THE 2024,
U0155,2024,7506.0,18.7,5.0,58 : 42,THE 2024,
U2211,2024,36463.0,15.0,2.0,56 : 44,THE 2024,
U2212,2024,27413.0,29.6,0.0,58 : 42,THE 2024,
U2214,2024,38732.0,19.5,0.0,58 : 42,THE 2024,
U2216,2024,66758.0,10.6,1.0,59 : 41,THE 2024,
U2217,2024,30889.0,17.4,0.0,56 : 44,THE 2024,
U2222,2024,132850.0,48.0,0.0,47 : 53,THE 2024,
U2223,2024,25567.0,45.2,1.0,57 : 43,THE 2024,
U2226,2024,19128.0,19.6,0.0,50 : 50,THE 2024,
U0194,2024,67944.0,21.7,3.0,54 : 46,THE 2024,
U0209,2024,38030.0,11.9,2.0,63 : 37,THE 2024,
U2656,2024,77128.0,13.3,0.0,57 : 43,THE 2024,
U0216,2024,23684.0,13.2,2.0,66 : 34,THE 2024,
U0214,2024,13970.0,13.3,3.0,49 : 51,THE 2024,
U2664,2024,42848.0,11.7,0.0,55 : 45,THE 2024,
U2667,2024,27867.0,23.7,1.0,51 : 49,THE 2024,
U2682,2024,40752.0,23.7,1.0,61 : 39,THE 2024,
U0254,2024,14066.0,15.6,20.0,60 : 40,THE 2024,
U0256,2024,79695.0,45.2,1.0,52 : 48,THE 2024,
U2673,2024,47837.0,25.8,0.0,49 : 51,THE 2024,
U0261,2024,9010.0,18.6,6.0,68 : 32,THE 2024,
U0265,2024,22563.0,14.0,2.0,56 : 44,THE 2024,
U0266,2024,9925.0,7.3,0.0,50 : 50,THE 2024,
U0267,2024,6471.0,10.8,3.0,36 : 64,THE 2024,
U0270,2024,10386.0,16.3,13.0,40 : 60,THE 2024,
U2683,2024,12662.0,25.5,1.0,43 : 57,THE 2024,
U2678,2024,12245.0,36.9,4.0,53 : 47,THE 2024,
U2681,2024,30508.0,21.5,0.0,64 : 36,THE 2024,
U0281,2024,29433.0,20.4,1.0,64 : 36,THE 2024,
U0286,2024,23820.0,22.1,9.0,55 : 45,THE 2024,
U0294,2024,13417.0,14.4,5.0,51 : 49,THE 2024,
U2692,2024,55332.0,14.4,1.0,56 : 44,THE 2024,
U0315,2024,24431.0,17.4,2.0,66 : 34,THE 2024,
U0317,2024,8696.0,18.5,8.0,48 : 52,THE 2024,
U0318,2024,41901.0,24.2,10.0,50 : 50,THE 2024,
U2703,2024,27456.0,58.2,0.0,49 : 51,THE 2024,
U0140,2024,10567.0,19.9,20.0,53 : 47,THE 2024,
U0342,2024,10064.0,22.6,0.0,53 : 47,THE 2024,
U0345,2024,11528.0,20.3,3.0,46 : 54,THE 2024,
U2238,2024,10891.0,21.1,3.0,58 : 42,THE 2024,
U2236,2024,9879.0,22.9,0.0,56 : 44,THE 2024,
U2730,2024,15054.0,30.4,0.0,53 : 47,THE 2024,
U0351,2024,16305.0,14.7,0.0,54 : 46,THE 2024,
U1275,2024,28224.0,17.9,3.0,48 : 52,THE 2024,
U0362,2024,18816.0,21.0,0.0,38 : 62,THE 2024,
U0367,2024,6612.0,13.6,3.0,69 : 31,THE 2024,
U0375,2024,14432.0,37.5,5.0,55 : 45,THE 2024,
U0462,2024,9986.0,16.3,1.0,68 : 32,THE 2024,
U0382,2024,11226.0,24.3,2.0,62 : 38,THE 2024,
U0387,2024,9979.0,24.4,2.0,15 : 85,THE 2024,
U0399,2024,23152.0,23.5,6.0,50 : 50,THE 2024,
U2489,2024,23437.0,34.5,2.0,58 : 42,THE 2024,
U0410,2024,8929.0,17.1,2.0,27 : 73,THE 2024,
U0418,2024,26161.0,35.6,4.0,38 : 62,THE 2024,
U2745,2024,14288.0,9.3,0.0,55 : 45,THE 2024,
U0470,2024,9765.0,21.0,7.0,55 : 45,THE 2024,
U0471,2024,17316.0,15.3,3.0,70 : 30,THE 2024,
U0483,2024,13510.0,12.2,5.0,36 : 64,THE 2024,
U2757,2024,16907.0,20.9,4.0,50 : 50,THE 2024,
U0505,2024,4709.0,15.9,0.0,69 : 31,THE 2024,
U2766,2024,36666.0,21.1,0.0,47 : 53,THE 2024,
U0513,2024,14905.0,14.5,3.0,50 : 50,THE 2024,
U2619,2024,16714.0,27.4,0.0,43 : 57,THE 2024,
U0527,2024,32454.0,17.5,4.0,45 : 55,THE 2024,
U0530,2024,35688.0,18.0,2.0,56 : 44,THE 2024,
U0531,2024,1314.0,1.2,1.0,53 : 47,THE 2024,
U0539,2024,27624.0,18.6,4.0,42 : 58,THE 2024,
U0552,2024,44749.0,44.4,19.0,40 : 60,THE 2024,
U0553,2024,12481.0,16.0,22.0,58 : 42,THE 2024,
U0559,2024,11298.0,18.8,1.0,44 : 56,THE 2024,
U0580,2024,12702.0,6.8,2.0,62 : 38,THE 2024,
U0589,2024,24096.0,21.9,4.0,49 : 51,THE 2024,
U0591,2024,7458.0,13.2,1.0,28 : 72,THE 2024,
U0596,2024,30301.0,17.5,7.0,45 : 55,THE 2024,
U2324,2024,12417.0,11.5,1.0,54 : 46,THE 2024,
U2333,2024,7105.0,22.8,0.0,61 : 39,THE 2024,
U2330,2024,18706.0,12.2,0.0,53 : 47,THE 2024,
U2334,2024,12529.0,9.9,0.0,60 : 40,THE 2024,
U0616,2024,17433.0,26.5,0.0,52 : 48,THE 2024,
U2338,2024,4183.0,11.6,1.0,70 : 30,THE 2024,
U0619,2024,8608.0,17.3,1.0,30 : 70,THE 2024,
U2340,2024,26483.0,16.6,0.0,50 : 50,THE 2024,
U2357,2024,37016.0,19.2,0.0,51 : 49,THE 2024,
U0624,2024,26725.0,15.0,1.0,55 : 45,THE 2024,
U2343,2024,14799.0,16.3,1.0,49 : 51,THE 2024,
U0626,2024,46837.0,17.7,0.0,52 : 48,THE 2024,
U0614,2024,14347.0,12.3,0.0,49 : 51,THE 2024,
U2366,2024,8687.0,12.4,0.0,49 : 51,THE 2024,
U2348,2024,26133.0,16.0,0.0,52 : 48,THE 2024,
U0663,2024,70629.0,20.8,1.0,47 : 53,THE 2024,
U2805,2024,21048.0,20.3,0.0,51 : 49,THE 2024,
U2529,2024,32394.0,16.2,1.0,65 : 35,THE 2024,
U2275,2024,19314.0,14.5,1.0,39 : 61,THE 2024,
U2811,2024,4803.0,7.6,2.0,27 : 73,THE 2024,
U0679,2024,19536.0,8.7,1.0,40 : 60,THE 2024,
U2497,2024,12714.0,12.4,1.0,74 : 26,THE 2024,
U0691,2024,31977.0,38.1,12.0,47 : 53,THE 2024,
U0704,2024,19873.0,15.0,2.0,1 : 99,THE 2024,
U0708,2024,12332.0,12.8,2.0,43 : 57,THE 2024,
U0710,2024,13357.0,20.8,9.0,29 : 71,THE 2024,
U0714,2024,23730.0,13.9,1.0,37 : 63,THE 2024,
U0718,2024,2820.0,11.8,3.0,65 : 35,THE 2024,
U0737,2024,9765.0,10.8,26.0,68 : 32,THE 2024,
U2832,2024,140348.0,19.3,0.0,55 : 45,THE 2024,
U2833,2024,30317.0,21.4,2.0,55 : 45,THE 2024,
U0742,2024,9371.0,12.2,7.0,33 : 67,THE 2024,
U0765,2024,37891.0,34.1,0.0,20 : 80,THE 2024,
U0774,2024,38942.0,16.6,0.0,51 : 49,THE 2024,
U2531,2024,50518.0,88.2,2.0,48 : 52,THE 2024,
U0777,2024,30200.0,22.0,1.0,72 : 28,THE 2024,
U2841,2024,15584.0,9.0,5.0,64 : 36,THE 2024,
U0782,2024,19612.0,6.8,1.0,60 : 40,THE 2024,
U0785,2024,15645.0,15.4,18.0,75 : 25,THE 2024,
U0791,2024,7325.0,11.3,1.0,47 : 53,THE 2024,
U0796,2024,10501.0,22.6,4.0,48 : 52,THE 2024,
U0809,2024,29180.0,37.7,5.0,38 : 62,THE 2024,
U0818,2024,48943.0,23.0,1.0,56 : 44,THE 2024,
U2860,2024,6540.0,12.4,3.0,41 : 59,THE 2024,
U0829,2024,7741.0,14.8,3.0,34 : 66,THE 2024,
U2376,2024,21413.0,23.4,1.0,45 : 55,THE 2024,
U0886,2024,11396.0,11.4,6.0,35 : 65,THE 2024,
U0890,2024,36388.0,22.2,3.0,51 : 49,THE 2024,
U0902,2024,141583.0,13.0,0.0,42 : 58,THE 2024,
U0914,2024,59370.0,38.0,2.0,44 : 56,THE 2024,
U0933,2024,9732.0,10.6,13.0,38 : 62,THE 2024,
U0934,2024,13496.0,14.2,4.0,68 : 32,THE 2024,
U0945,2024,22998.0,26.5,4.0,48 : 52,THE 2024,
U0951,2024,28851.0,26.3,13.0,51 : 49,THE 2024,
U0957,2024,26110.0,20.0,16.0,65 : 35,THE 2024,
U0966,2024,23278.0,30.6,3.0,61 : 39,THE 2024,
U0969,2024,3652.0,16.8,6.0,44 : 56,THE 2024,
U0970,2024,5316.0,13.6,3.0,37 : 63,THE 2024,
U0973,2024,6750.0,14.7,2.0,54 : 46,THE 2024,
U0983,2024,7887.0,17.7,3.0,66 : 34,THE 2024,
U0984,2024,10010.0,11.2,3.0,72 : 28,THE 2024,
U0993,2024,27655.0,39.0,18.0,66 : 34,THE 2024,
U0995,2024,36654.0,30.2,0.0,66 : 34,THE 2024,
U0998,2024,20774.0,15.1,1.0,56 : 44,THE 2024,
U2879,2024,23690.0,22.4,0.0,72 : 28,THE 2024,
U1036,2024,17730.0,14.5,4.0,30 : 70,THE 2024,
U1037,2024,1063.0,2.1,1.0,55 : 45,THE 2024,
U1041,2024,30026.0,12.3,4.0,41 : 59,THE 2024,
U2887,2024,47337.0,39.3,0.0,60 : 40,THE 2024,
U1045,2024,30690.0,14.0,5.0,44 : 56,THE 2024,
U2568,2024,33148.0,26.4,0.0,57 : 43,THE 2024,
U1058,2024,70633.0,18.7,1.0,62 : 38,THE 2024,
U1060,2024,18233.0,36.8,12.0,43 : 57,THE 2024,
U1069,2024,7516.0,16.7,12.0,26 : 74,THE 2024,
U1070,2024,13088.0,11.6,16.0,40 : 60,THE 2024,
U1071,2024,5891.0,10.7,31.0,63 : 37,THE 2024,
U2889,2024,17699.0,15.6,3.0,66 : 34,THE 2024,
U1077,2024,14842.0,18.5,7.0,63 : 37,THE 2024,
U2892,2024,21735.0,15.8,0.0,54 : 46,THE 2024,
U1113,2024,25482.0,23.0,1.0,52 : 48,THE 2024,
U1123,2024,27869.0,47.7,1.0,49 : 51,THE 2024,
U1155,2024,12506.0,24.6,17.0,50 : 50,THE 2024,
U1135,2024,66547.0,47.2,2.0,41 : 59,THE 2024,
U1136,2024,5459.0,8.3,1.0,44 : 56,THE 2024,
U1137,2024,2579.0,20.3,2.0,25 : 75,THE 2024,
U1138,2024,6553.0,18.3,2.0,18 : 82,THE 2024,
U1147,2024,17514.0,11.6,11.0,50 : 50,THE 2024,
U2537,2024,15516.0,11.9,5.0,43 : 57,THE 2024,
U2899,2024,28175.0,12.3,0.0,65 : 35,THE 2024,
U1169,2024,25232.0,24.7,4.0,49 : 51,THE 2024,
U1176,2024,12551.0,21.9,2.0,34 : 66,THE 2024,
U1187,2024,28289.0,53.1,0.0,49 : 51,THE 2024,
U2904,2024,30088.0,29.8,0.0,46 : 54,THE 2024,
U1188,2024,28722.0,35.6,0.0,45 : 55,THE 2024,
U1189,2024,11857.0,21.3,0.0,100 : 0,THE 2024,
U2908,2024,34807.0,13.1,0.0,60 : 40,THE 2024,
U1201,2024,3991.0,21.3,4.0,50 : 50,THE 2024,
U2922,2024,7355.0,11.6,2.0,65 : 35,THE 2024,
U1225,2024,19632.0,13.5,4.0,60 : 40,THE 2024,
U1228,2024,19457.0,10.6,12.0,51 : 49,THE 2024,
U2765,2024,21633.0,14.0,9.0,62 : 38,THE 2024,
U1240,2024,21220.0,10.9,1.0,59 : 41,THE 2024,
U2933,2024,5995.0,17.4,0.0,60 : 40,THE 2024,
U1246,2024,13369.0,16.5,3.0,59 : 41,THE 2024,
U2935,2024,18173.0,29.4,2.0,45 : 55,THE 2024,
U2938,2024,12042.0,27.0,4.0,75 : 25,THE 2024,
U1255,2024,27487.0,28.1,0.0,51 : 49,THE 2024,
U1259,2024,37679.0,30.2,2.0,66 : 34,THE 2024,
U2540,2024,9238.0,19.9,3.0,71 : 29,THE 2024,
U1280,2024,16937.0,11.7,9.0,68 : 32,THE 2024,
U1284,2024,62991.0,30.6,5.0,51 : 49,THE 2024,
U2955,2024,21663.0,23.8,0.0,62 : 38,THE 2024,
U1292,2024,6834.0,14.2,10.0,67 : 33,THE 2024,
U2382,2024,22644.0,12.1,1.0,48 : 52,THE 2024,
U1310,2024,32810.0,34.0,5.0,35 : 65,THE 2024,
U1311,2024,15000.0,30.7,1.0,34 : 66,THE 2024,
U1314,2024,7338.0,14.9,6.0,56 : 44,THE 2024,
U1319,2024,32215.0,22.6,1.0,59 : 41,THE 2024,
U1328,2024,45510.0,33.6,0.0,42 : 58,THE 2024,
U1333,2024,18146.0,21.6,11.0,61 : 39,THE 2024,
U1337,2024,26765.0,21.5,5.0,26 : 74,THE 2024,
U2979,2024,7808.0,14.9,5.0,48 : 52,THE 2024,
U2985,2024,5447.0,7.4,3.0,36 : 64,THE 2024,
U2621,2024,35110.0,17.7,1.0,55 : 45,THE 2024,
U2573,2024,84135.0,82.1,1.0,48 : 52,THE 2024,
U2993,2024,15618.0,20.3,2.0,68 : 32,THE 2024,
U1360,2024,10148.0,16.0,13.0,39 : 61,THE 2024,
U1363,2024,12468.0,13.3,7.0,,THE 2024,
U2997,2024,59250.0,20.2,0.0,47 : 53,THE 2024,
U1365,2024,80390.0,71.0,0.0,54 : 46,THE 2024,
U2575,2024,43829.0,20.8,0.0,61 : 39,THE 2024,
U1373,2024,3364.0,20.5,6.0,14 : 86,THE 2024,
U1375,2024,30964.0,6.5,1.0,52 : 48,THE 2024,
U3000,2024,10130.0,25.8,8.0,33 : 67,THE 2024,
U2404,2024,50145.0,35.2,0.0,63 : 37,THE 2024,
U1407,2024,2592.0,8.7,5.0,100 : 0,THE 2024,
U1408,2024,27234.0,18.3,1.0,68 : 32,THE 2024,
U1414,2024,13080.0,9.8,5.0,39 : 61,THE 2024,
U1419,2024,11251.0,22.5,3.0,49 : 51,THE 2024,
U1420,2024,5853.0,14.7,9.0,53 : 47,THE 2024,
U1464,2024,174780.0,16.9,1.0,65 : 35,THE 2024,
U1463,2024,20913.0,11.0,3.0,56 : 44,THE 2024,
U1426,2024,11134.0,19.5,1.0,22 : 78,THE 2024,
U1427,2024,5637.0,23.8,2.0,36 : 64,THE 2024,
U1467,2024,5916.0,25.0,4.0,41 : 59,THE 2024,
U1469,2024,17628.0,15.2,1.0,45 : 55,THE 2024,
U1470,2024,8693.0,4.6,3.0,57 : 43,THE 2024,
U1439,2024,9664.0,9.3,11.0,58 : 42,THE 2024,
U1475,2024,16591.0,16.3,5.0,60 : 40,THE 2024,
U1446,2024,16191.0,12.3,1.0,69 : 31,THE 2024,
U1447,2024,8386.0,15.7,6.0,55 : 45,THE 2024,
U1459,2024,7415.0,20.6,1.0,32 : 68,THE 2024,
U1493,2024,12878.0,24.0,0.0,37 : 63,THE 2024,
U2466,2024,35066.0,28.0,1.0,63 : 37,THE 2024,
U1515,2024,7931.0,14.7,4.0,25 : 75,THE 2024,
U1517,2024,33856.0,15.9,0.0,46 : 54,THE 2024,
U1519,2024,18917.0,8.0,11.0,51 : 49,THE 2024,
U3210,2024,13471.0,17.3,0.0,52 : 48,THE 2024,
U1521,2024,12179.0,12.2,4.0,55 : 45,THE 2024,
U1527,2024,8341.0,14.9,9.0,48 : 52,THE 2024,
U1538,2024,6539.0,5.4,11.0,68 : 32,THE 2024,
U1546,2024,7523.0,13.4,4.0,49 : 51,THE 2024,
U2369,2024,82463.0,23.6,1.0,58 : 42,THE 2024,
U3036,2024,47978.0,15.1,1.0,57 : 43,THE 2024,
U1551,2024,12615.0,14.6,17.0,40 : 60,THE 2024,
U1555,2024,18426.0,9.7,0.0,46 : 54,THE 2024,
U1558,2024,29679.0,22.5,0.0,45 : 55,THE 2024,
U1565,2024,11795.0,11.6,17.0,49 : 51,THE 2024,
U1571,2024,5381.0,8.5,2.0,38 : 62,THE 2024,
U1505,2024,14088.0,20.1,5.0,80 : 20,THE 2024,
U1578,2024,12150.0,14.0,13.0,33 : 67,THE 2024,
U1579,2024,38149.0,18.3,14.0,44 : 56,THE 2024,
U1586,2024,25443.0,21.9,1.0,70 : 30,THE 2024,
U1588,2024,11050.0,18.7,0.0,52 : 48,THE 2024,
U1594,2024,7407.0,35.4,1.0,14 : 86,THE 2024,
U1595,2024,3132.0,5.5,1.0,59 : 41,THE 2024,
U3043,2024,8526.0,16.0,9.0,71 : 29,THE 2024,
U1602,2024,17355.0,12.5,7.0,61 : 39,THE 2024,
U2467,2024,35498.0,11.3,1.0,59 : 41,THE 2024,
U1610,2024,33761.0,22.0,3.0,44 : 56,THE 2024,
U2417,2024,15469.0,7.8,2.0,48 : 52,THE 2024,
U3052,2024,5241.0,19.5,7.0,48 : 52,THE 2024,
U3053,2024,7375.0,13.5,10.0,56 : 44,THE 2024,
U1623,2024,5462.0,7.0,14.0,75 : 25,THE 2024,
U1625,2024,428888.0,120.3,1.0,60 : 40,THE 2024,
U1626,2024,33268.0,16.0,0.0,54 : 46,THE 2024,
U3212,2024,12801.0,39.4,1.0,52 : 48,THE 2024,
U2468,2024,32713.0,18.5,1.0,61 : 39,THE 2024,
U1630,2024,17934.0,17.2,12.0,56 : 44,THE 2024,
U1631,2024,8719.0,10.2,9.0,37 : 63,THE 2024,
U1633,2024,9845.0,12.0,5.0,59 : 41,THE 2024,
U3064,2024,21435.0,16.9,0.0,,THE 2024,
U2421,2024,56595.0,21.1,1.0,50 : 50,THE 2024,
U3069,2024,17256.0,17.1,0.0,66 : 34,THE 2024,
U2423,2024,22513.0,24.2,1.0,40 : 60,THE 2024,
U1656,2024,29166.0,23.2,4.0,36 : 64,THE 2024,
U1657,2024,11846.0,18.7,3.0,38 : 62,THE 2024,
U1669,2024,37267.0,36.0,1.0,57 : 43,THE 2024,
U2426,2024,10565.0,10.6,2.0,57 : 43,THE 2024,
U1678,2024,21237.0,25.4,1.0,56 : 44,THE 2024,
U3075,2024,31493.0,17.1,0.0,35 : 65,THE 2024,
U1691,2024,14306.0,29.1,27.0,53 : 47,THE 2024,
U3080,2024,5805.0,15.3,18.0,77 : 23,THE 2024,
U3081,2024,28532.0,31.4,1.0,65 : 35,THE 2024,
U1703,2024,5896.0,10.3,23.0,68 : 32,THE 2024,
U1705,2024,8140.0,14.2,0.0,37 : 63,THE 2024,
U1739,2024,12407.0,16.9,4.0,54 : 46,THE 2024,
U1745,2024,13907.0,18.7,1.0,34 : 66,THE 2024,
U1751,2024,8761.0,21.8,29.0,75 : 25,THE 2024,
U3092,2024,13163.0,15.6,3.0,58 : 42,THE 2024,
U1784,2024,18646.0,10.4,4.0,63 : 37,THE 2024,
U1786,2024,16679.0,22.1,4.0,69 : 31,THE 2024,
U1790,2024,5741.0,14.9,0.0,26 : 74,THE 2024,
U1793,2024,15818.0,27.7,2.0,36 : 64,THE 2024,
U3215,2024,7534.0,9.9,2.0,39 : 61,THE 2024,
U1794,2024,10742.0,11.6,1.0,38 : 62,THE 2024,
U2910,2024,11838.0,17.1,2.0,56 : 44,THE 2024,
U1797,2024,6518.0,9.8,2.0,42 : 58,THE 2024,
U1808,2024,8321.0,15.3,6.0,32 : 68,THE 2024,
U1816,2024,12762.0,16.0,5.0,38 : 62,THE 2024,
U1824,2024,38101.0,19.8,0.0,63 : 37,THE 2024,
U3112,2024,24717.0,20.8,2.0,45 : 55,THE 2024,
U3114,2024,31813.0,13.3,7.0,51 : 49,THE 2024,
U3115,2024,25468.0,15.6,0.0,64 : 36,THE 2024,
U1828,2024,7242.0,6.6,12.0,,THE 2024,
U1831,2024,8114.0,12.4,5.0,44 : 56,THE 2024,
U3123,2024,39136.0,19.5,0.0,47 : 53,THE 2024,
U3121,2024,18552.0,9.6,1.0,50 : 50,THE 2024,
U1859,2024,8618.0,16.5,13.0,49 : 51,THE 2024,
U1861,2024,5207.0,15.8,0.0,53 : 47,THE 2024,
U1889,2024,6005.0,8.2,3.0,40 : 60,THE 2024,
U1894,2024,9928.0,14.5,4.0,29 : 71,THE 2024,
U3131,2024,3134.0,11.5,3.0,61 : 39,THE 2024,
U1744,2024,16411.0,22.9,3.0,40 : 60,THE 2024,
U1901,2024,6798.0,10.6,21.0,71 : 29,THE 2024,
U1903,2024,44741.0,22.9,1.0,39 : 61,THE 2024,
U3134,2024,19222.0,11.6,4.0,67 : 33,THE 2024,
U1910,2024,22163.0,18.8,2.0,69 : 31,THE 2024,
U3135,2024,8890.0,19.6,1.0,58 : 42,THE 2024,
U1918,2024,33919.0,32.4,8.0,50 : 50,THE 2024,
U1923,2024,10678.0,8.5,7.0,31 : 69,THE 2024,
U1925,2024,22467.0,7.5,7.0,67 : 33,THE 2024,
U3137,2024,34176.0,26.0,1.0,57 : 43,THE 2024,
U1938,2024,13265.0,12.7,10.0,60 : 40,THE 2024,
U1958,2024,6592.0,13.4,11.0,39 : 61,THE 2024,
U3160,2024,17629.0,22.9,0.0,63 : 37,THE 2024,
U1962,2024,28132.0,18.9,1.0,67 : 33,THE 2024,
U2470,2024,36361.0,24.7,0.0,60 : 40,THE 2024,
