master_university_id,year,source,research_score,research_impact_score,research_network_score,industry_income_score
UNI01762,2024,THE,20.2,73.1,,61.1
UNI00567,2024,THE,22.4,62.0,,50.1
UNI00688,2024,THE,14.4,62.2,,53.2
UNI01913,2024,THE,23.4,55.0,,45.8
UNI01716,2024,THE,11.7,69.3,,17.8
UNI01916,2024,THE,15.6,68.3,,28.9
UNI00298,2024,THE,29.9,55.6,,37.1
UNI00864,2024,THE,23.8,59.3,,22.6
UNI01917,2024,THE,16.0,66.5,,24.2
UNI01718,2024,THE,21.7,62.2,,37.1
UNI00868,2024,THE,14.7,64.7,,40.7
UNI00870,2024,THE,22.1,61.2,,61.8
UNI01671,2024,THE,13.3,66.9,,36.5
UNI00873,2024,THE,20.3,62.1,,58.6
UNI01920,2024,THE,15.1,70.8,,20.9
UNI01921,2024,THE,25.0,61.0,,77.5
UNI00876,2024,THE,18.0,66.8,,47.0
UNI01773,2024,THE,19.0,75.4,,54.1
UNI01898,2024,THE,19.8,82.5,,35.8
UNI01900,2024,THE,21.9,54.4,,80.0
UNI01776,2024,THE,10.7,58.1,,20.1
UNI00841,2024,THE,10.9,69.2,,20.4
UNI01903,2024,THE,15.1,55.0,,41.9
UNI00846,2024,THE,17.7,58.2,,27.2
UNI01924,2024,THE,19.5,52.3,,25.3
UNI01907,2024,THE,24.0,51.1,,23.0
UNI00888,2024,THE,14.0,62.3,,20.0
UNI00889,2024,THE,20.5,60.8,,41.1
UNI01928,2024,THE,19.6,48.4,,28.5
UNI01673,2024,THE,10.2,66.4,,18.9
UNI00604,2024,THE,16.8,66.3,,52.7
UNI01931,2024,THE,19.5,35.2,,67.7
UNI01674,2024,THE,12.1,75.6,,18.4
UNI00853,2024,THE,23.6,53.3,,57.8
UNI01935,2024,THE,24.4,59.4,,39.6
UNI01785,2024,THE,9.7,77.3,,16.2
UNI01911,2024,THE,15.1,56.4,,32.0
UNI00800,2024,THE,27.0,49.4,,34.0
UNI01915,2024,THE,21.2,59.6,,33.3
UNI00863,2024,THE,17.0,67.4,,31.7
UNI00897,2024,THE,12.3,71.1,,15.7
UNI01939,2024,THE,19.6,52.0,,47.8
UNI00855,2024,THE,16.5,53.9,,60.9
UNI01720,2024,THE,11.6,75.9,,20.8
UNI00424,2024,THE,18.5,59.9,,39.2
UNI01788,2024,THE,17.6,58.6,,60.0
UNI01942,2024,THE,20.8,42.9,,66.9
UNI01944,2024,THE,17.2,53.7,,46.3
UNI01652,2024,THE,18.7,64.4,,25.6
UNI01721,2024,THE,13.5,76.5,,41.6
UNI01918,2024,THE,14.7,48.1,,59.2
UNI00886,2024,THE,17.9,55.1,,58.0
UNI01919,2024,THE,20.7,51.0,,57.9
UNI01948,2024,THE,14.5,74.1,,28.5
UNI00648,2024,THE,19.1,46.3,,58.1
UNI00774,2024,THE,20.9,42.0,,68.9
UNI01951,2024,THE,19.8,50.5,,57.4
UNI01952,2024,THE,23.0,54.3,,68.2
UNI00917,2024,THE,28.3,43.6,,57.5
UNI00920,2024,THE,29.7,34.9,,71.7
UNI00865,2024,THE,18.0,41.2,,67.4
UNI01922,2024,THE,18.1,54.2,,61.6
UNI01955,2024,THE,10.7,74.2,,16.3
UNI01957,2024,THE,24.4,56.6,,24.2
UNI00880,2024,THE,25.3,44.4,,56.6
UNI01958,2024,THE,15.4,50.8,,50.2
UNI01722,2024,THE,9.4,73.0,,17.4
UNI00467,2024,THE,24.2,39.0,,40.5
UNI01800,2024,THE,20.1,76.7,,28.5
UNI00883,2024,THE,23.2,54.3,,36.6
UNI00723,2024,THE,10.0,68.8,,18.1
UNI01963,2024,THE,19.2,57.3,,33.4
UNI01929,2024,THE,23.3,43.3,,50.8
UNI00907,2024,THE,21.6,41.6,,64.2
UNI01812,2024,THE,22.5,48.2,,47.2
UNI01966,2024,THE,26.8,48.2,,45.4
UNI01934,2024,THE,21.9,57.3,,57.6
UNI01967,2024,THE,16.4,45.2,,54.8
UNI00893,2024,THE,18.7,56.4,,26.9
UNI01937,2024,THE,16.5,71.5,,53.2
UNI01938,2024,THE,22.4,56.3,,55.0
UNI01968,2024,THE,14.0,57.6,,34.5
UNI01969,2024,THE,11.3,78.0,,34.2
UNI01818,2024,THE,12.7,77.1,,22.4
UNI01819,2024,THE,10.2,72.5,,26.6
UNI01971,2024,THE,10.4,63.7,,16.6
UNI01972,2024,THE,30.6,43.6,,64.9
UNI01820,2024,THE,10.7,70.9,,16.7
UNI00415,2024,THE,18.8,41.6,,39.8
UNI00493,2024,THE,14.4,59.3,,24.4
UNI01826,2024,THE,12.0,65.7,,17.2
UNI01974,2024,THE,25.1,35.7,,25.4
UNI01940,2024,THE,27.2,39.0,,26.5
UNI01977,2024,THE,23.1,29.2,,51.9
UNI01828,2024,THE,16.0,66.2,,57.8
UNI00765,2024,THE,27.2,41.7,,83.9
UNI01941,2024,THE,17.6,57.0,,21.2
UNI00747,2024,THE,11.2,72.7,,17.6
UNI01978,2024,THE,13.6,47.0,,25.6
UNI01979,2024,THE,11.1,62.9,,17.1
UNI01980,2024,THE,18.8,64.2,,41.0
UNI00953,2024,THE,8.9,71.9,,19.5
UNI01981,2024,THE,20.5,56.5,,47.7
UNI01982,2024,THE,14.1,60.7,,17.5
UNI01984,2024,THE,16.5,70.6,,22.5
UNI01693,2024,THE,9.9,67.3,,19.4
UNI00794,2024,THE,27.3,45.0,,68.1
UNI01986,2024,THE,22.4,60.2,,76.6
UNI00610,2024,THE,13.6,67.3,,40.8
UNI01661,2024,THE,10.6,51.9,,22.0
UNI01739,2024,THE,9.1,76.2,,20.0
UNI01839,2024,THE,8.9,74.8,,19.9
UNI01989,2024,THE,26.1,44.0,,81.3
UNI01991,2024,THE,21.7,32.3,,42.6
UNI00914,2024,THE,12.2,68.0,,31.4
UNI00918,2024,THE,22.1,59.5,,71.0
UNI01953,2024,THE,15.3,53.2,,52.2
UNI01994,2024,THE,21.0,60.2,,34.8
UNI01844,2024,THE,12.3,71.3,,40.9
UNI00967,2024,THE,19.6,40.9,,77.5
UNI01845,2024,THE,14.7,70.8,,19.0
UNI01995,2024,THE,16.0,47.8,,68.2
UNI01959,2024,THE,10.2,68.8,,20.3
UNI01846,2024,THE,16.7,60.2,,43.1
UNI01960,2024,THE,24.0,51.4,,48.7
UNI00656,2024,THE,22.3,23.6,,17.7
UNI00928,2024,THE,16.2,65.0,,49.9
UNI01962,2024,THE,12.6,55.5,,25.5
UNI00707,2024,THE,20.1,54.6,,69.8
UNI01964,2024,THE,20.1,58.2,,57.3
UNI02000,2024,THE,12.8,73.7,,17.5
UNI00931,2024,THE,25.3,39.6,,52.1
UNI01850,2024,THE,14.0,74.1,,26.7
UNI00933,2024,THE,16.2,60.6,,20.5
UNI01744,2024,THE,10.4,80.4,,19.1
UNI00780,2024,THE,12.4,68.1,,31.8
UNI00936,2024,THE,18.2,54.0,,49.3
UNI01853,2024,THE,11.0,67.6,,39.7
UNI02002,2024,THE,11.0,62.6,,24.6
UNI00939,2024,THE,19.0,55.0,,63.0
UNI01859,2024,THE,17.3,71.5,,19.7
UNI01973,2024,THE,20.4,56.3,,63.0
UNI00989,2024,THE,19.9,52.6,,61.4
UNI01975,2024,THE,18.3,68.6,,42.0
UNI02006,2024,THE,16.5,58.1,,41.2
UNI01976,2024,THE,15.1,66.5,,50.7
UNI02008,2024,THE,30.4,34.4,,62.5
UNI00495,2024,THE,25.0,35.8,,94.1
UNI00862,2024,THE,17.1,60.2,,27.1
UNI00728,2024,THE,15.5,45.8,,27.2
UNI01983,2024,THE,22.1,49.8,,62.9
UNI02009,2024,THE,23.1,51.4,,60.1
UNI01987,2024,THE,15.6,60.9,,45.5
UNI01988,2024,THE,21.8,51.7,,21.4
UNI00801,2024,THE,10.0,76.1,,15.8
UNI00524,2024,THE,12.2,50.1,,38.9
UNI00986,2024,THE,21.5,36.4,,84.9
UNI02011,2024,THE,18.5,49.2,,40.6
UNI01990,2024,THE,23.9,53.5,,58.0
UNI01992,2024,THE,17.5,58.5,,66.9
UNI00713,2024,THE,23.9,49.8,,36.8
UNI01993,2024,THE,31.8,36.6,,27.3
UNI00875,2024,THE,17.8,56.2,,68.4
UNI02014,2024,THE,16.7,63.7,,17.1
UNI01014,2024,THE,25.7,36.0,,45.0
UNI01996,2024,THE,30.5,37.1,,62.9
UNI01017,2024,THE,23.2,55.7,,54.7
UNI00823,2024,THE,14.7,62.4,,24.9
UNI00992,2024,THE,20.4,42.8,,21.6
UNI01707,2024,THE,7.3,60.0,,17.9
UNI00821,2024,THE,19.5,62.9,,36.1
UNI02017,2024,THE,16.6,64.3,,31.4
UNI01999,2024,THE,17.9,44.7,,64.0
UNI00994,2024,THE,13.2,53.4,,36.0
UNI01025,2024,THE,20.2,58.4,,60.7
UNI02001,2024,THE,21.5,52.0,,35.8
UNI00611,2024,THE,21.8,50.4,,39.9
UNI00961,2024,THE,15.0,61.1,,46.9
UNI00827,2024,THE,11.9,71.1,,58.3
UNI00786,2024,THE,11.8,54.5,,22.8
UNI02020,2024,THE,17.1,47.7,,39.4
UNI01029,2024,THE,26.1,41.0,,52.1
UNI02021,2024,THE,24.5,53.6,,50.8
UNI02023,2024,THE,10.5,62.1,,17.3
UNI02004,2024,THE,16.4,63.0,,33.8
UNI00990,2024,THE,14.4,66.7,,33.1
UNI02005,2024,THE,24.6,55.0,,57.4
UNI02007,2024,THE,12.7,55.7,,24.5
UNI02025,2024,THE,17.2,68.0,,26.1
UNI02026,2024,THE,16.7,47.7,,40.8
UNI00581,2024,THE,30.6,39.8,,73.3
UNI02028,2024,THE,13.3,70.5,,16.5
UNI01757,2024,THE,10.4,69.0,,26.1
UNI02030,2024,THE,15.8,49.8,,57.4
UNI02010,2024,THE,9.2,65.7,,20.0
UNI01007,2024,THE,28.7,44.8,,51.9
UNI00899,2024,THE,29.1,29.6,,84.5
UNI02033,2024,THE,17.0,54.0,,70.4
UNI02035,2024,THE,23.5,31.7,,54.9
UNI02036,2024,THE,15.9,42.2,,52.9
UNI02038,2024,THE,31.2,44.6,,23.5
UNI02039,2024,THE,19.9,31.1,,49.5
UNI02041,2024,THE,19.5,56.9,,25.8
UNI02042,2024,THE,17.0,53.7,,46.7
UNI01766,2024,THE,13.1,70.8,,20.2
UNI02043,2024,THE,17.9,57.8,,49.5
UNI00541,2024,THE,17.5,51.4,,44.4
UNI00226,2024,THE,26.2,43.1,,56.7
UNI02044,2024,THE,15.0,78.1,,27.8
UNI02015,2024,THE,13.6,68.7,,38.3
UNI00791,2024,THE,18.1,55.3,,40.0
UNI01058,2024,THE,28.0,41.2,,64.1
UNI00835,2024,THE,11.3,59.4,,62.4
UNI01022,2024,THE,9.2,71.4,,49.8
UNI02046,2024,THE,18.5,46.4,,55.7
UNI02047,2024,THE,15.8,46.0,,59.2
UNI02048,2024,THE,12.6,61.1,,30.8
UNI02049,2024,THE,17.5,45.6,,36.1
UNI00805,2024,THE,28.4,43.5,,29.6
UNI02051,2024,THE,20.9,38.6,,68.5
UNI02052,2024,THE,13.5,43.1,,39.5
UNI00792,2024,THE,15.3,45.8,,48.0
UNI02053,2024,THE,27.3,42.6,,54.7
UNI00843,2024,THE,13.6,59.2,,22.5
UNI00912,2024,THE,19.8,43.8,,51.6
UNI02056,2024,THE,18.9,48.9,,33.7
UNI02057,2024,THE,9.8,65.4,,21.0
UNI01909,2024,THE,13.1,38.3,,33.8
UNI00392,2024,THE,10.8,52.4,,27.6
UNI00857,2024,THE,12.2,54.5,,16.1
UNI01784,2024,THE,15.3,67.9,,19.0
UNI00881,2024,THE,16.8,46.0,,35.2
UNI01037,2024,THE,12.6,58.5,,19.2
UNI02061,2024,THE,9.9,45.2,,22.6
UNI00882,2024,THE,15.8,50.7,,35.2
UNI02062,2024,THE,13.0,69.6,,16.3
UNI01912,2024,THE,14.3,52.4,,25.6
UNI01787,2024,THE,9.2,66.5,,18.9
UNI01914,2024,THE,9.8,61.1,,19.5
UNI02031,2024,THE,13.9,52.7,,40.5
UNI00696,2024,THE,19.3,39.0,,70.3
UNI00956,2024,THE,21.1,43.2,,25.3
UNI02068,2024,THE,16.7,43.7,,30.0
UNI00915,2024,THE,15.2,33.7,,30.3
UNI01077,2024,THE,13.8,44.6,,18.0
UNI01011,2024,THE,13.8,51.9,,34.3
UNI01081,2024,THE,15.3,46.8,,44.9
UNI00641,2024,THE,14.7,29.0,,45.7
UNI02045,2024,THE,18.3,52.8,,73.4
UNI01079,2024,THE,24.4,39.0,,62.6
UNI00708,2024,THE,10.6,60.2,,18.7
UNI00842,2024,THE,16.6,41.8,,25.0
UNI00518,2024,THE,18.8,32.2,,51.9
UNI02074,2024,THE,16.5,54.3,,32.1
UNI01801,2024,THE,10.8,53.0,,21.2
UNI01923,2024,THE,11.8,53.8,,18.0
UNI02075,2024,THE,9.3,46.0,,16.9
UNI02077,2024,THE,9.0,54.9,,17.9
UNI02050,2024,THE,13.2,54.6,,22.2
UNI01723,2024,THE,11.8,62.0,,18.4
UNI00957,2024,THE,15.1,41.0,,28.2
UNI01926,2024,THE,13.8,55.6,,22.0
UNI01927,2024,THE,11.5,60.9,,25.0
UNI00874,2024,THE,9.9,53.5,,24.1
UNI02054,2024,THE,10.9,54.3,,17.7
UNI02055,2024,THE,12.4,51.9,,22.4
UNI01810,2024,THE,11.9,65.5,,24.9
UNI02081,2024,THE,19.8,33.5,,44.8
UNI02058,2024,THE,11.1,50.6,,18.2
UNI02082,2024,THE,18.0,50.3,,30.9
UNI01932,2024,THE,10.3,64.5,,19.7
UNI01933,2024,THE,16.7,39.8,,37.3
UNI02083,2024,THE,15.7,40.6,,44.9
UNI01069,2024,THE,29.2,26.3,,65.5
UNI02060,2024,THE,15.5,62.0,,34.8
UNI01936,2024,THE,13.0,55.4,,53.3
UNI02086,2024,THE,26.6,23.3,,34.3
UNI00932,2024,THE,17.0,48.3,,50.7
UNI01057,2024,THE,21.3,42.1,,37.3
UNI01020,2024,THE,23.2,29.5,,65.9
UNI02089,2024,THE,10.6,63.9,,16.0
UNI02063,2024,THE,11.3,69.5,,16.0
UNI02092,2024,THE,9.8,63.7,,21.6
UNI02065,2024,THE,11.5,61.6,,16.5
UNI02066,2024,THE,18.3,36.9,,58.3
UNI02067,2024,THE,14.3,48.1,,28.4
UNI01824,2024,THE,10.5,55.8,,16.1
UNI02070,2024,THE,21.4,32.8,,64.9
UNI02071,2024,THE,25.2,19.7,,64.8
UNI02072,2024,THE,19.4,33.4,,28.8
UNI01732,2024,THE,18.4,44.7,,27.2
UNI02073,2024,THE,13.4,49.2,,18.3
UNI00901,2024,THE,12.4,55.9,,47.4
UNI02098,2024,THE,16.8,40.9,,26.2
UNI01943,2024,THE,11.4,66.7,,18.2
UNI00785,2024,THE,22.0,34.4,,50.9
UNI02076,2024,THE,24.1,41.7,,59.8
UNI01946,2024,THE,10.9,54.3,,25.2
UNI00815,2024,THE,15.8,46.0,,35.4
UNI02078,2024,THE,9.2,51.5,,16.0
UNI01737,2024,THE,8.9,60.2,,16.2
UNI00937,2024,THE,18.8,35.4,,70.4
UNI01841,2024,THE,10.6,51.6,,47.9
UNI01947,2024,THE,14.4,53.8,,29.4
UNI02103,2024,THE,9.7,52.5,,21.6
UNI01949,2024,THE,11.8,51.2,,20.5
UNI01101,2024,THE,9.4,28.0,,16.5
UNI01950,2024,THE,11.8,51.9,,50.2
UNI02104,2024,THE,14.2,49.0,,20.8
UNI00619,2024,THE,10.7,60.0,,21.2
UNI01956,2024,THE,13.6,48.4,,44.7
UNI00940,2024,THE,9.9,55.5,,28.9
UNI01105,2024,THE,20.7,50.8,,52.0
UNI00505,2024,THE,14.4,65.5,,20.9
UNI01961,2024,THE,15.8,54.7,,28.7
UNI02084,2024,THE,16.1,45.6,,25.2
UNI00921,2024,THE,27.1,40.3,,42.5
UNI02085,2024,THE,13.7,31.6,,58.8
UNI02111,2024,THE,13.6,46.7,,70.3
UNI02087,2024,THE,11.1,51.2,,18.3
UNI01965,2024,THE,14.6,47.5,,39.6
UNI02112,2024,THE,8.9,53.8,,17.6
UNI02114,2024,THE,16.0,43.2,,51.5
UNI01156,2024,THE,19.3,22.9,,66.9
UNI02090,2024,THE,16.6,55.7,,17.5
UNI02094,2024,THE,18.9,39.1,,24.7
UNI02095,2024,THE,11.8,40.0,,39.1
UNI01970,2024,THE,10.6,47.9,,39.6
UNI02119,2024,THE,13.5,43.6,,43.3
UNI02120,2024,THE,8.1,55.6,,16.9
UNI02096,2024,THE,17.8,43.8,,70.7
UNI02123,2024,THE,25.1,43.4,,47.1
UNI01856,2024,THE,9.5,66.0,,19.2
UNI02126,2024,THE,9.4,60.0,,15.8
UNI01698,2024,THE,13.1,55.3,,23.5
UNI02128,2024,THE,17.5,32.6,,73.2
UNI02129,2024,THE,9.8,63.4,,16.1
UNI00698,2024,THE,24.9,29.7,,88.8
UNI00646,2024,THE,27.8,24.8,,60.6
UNI00741,2024,THE,25.2,33.8,,78.8
UNI02133,2024,THE,13.6,50.8,,18.4
UNI02100,2024,THE,14.1,39.0,,21.4
UNI02136,2024,THE,21.1,38.0,,30.8
UNI00944,2024,THE,15.0,41.8,,49.7
UNI02137,2024,THE,13.3,59.7,,42.4
UNI01985,2024,THE,10.7,57.1,,50.3
UNI02101,2024,THE,15.3,51.5,,35.3
UNI02102,2024,THE,15.9,44.5,,47.7
UNI01134,2024,THE,16.4,55.7,,20.7
UNI01874,2024,THE,11.7,54.8,,46.8
UNI00923,2024,THE,16.5,29.9,,32.0
UNI00640,2024,THE,9.2,58.6,,23.3
UNI01879,2024,THE,12.9,53.3,,29.8
UNI00968,2024,THE,12.2,61.0,,17.4
UNI02143,2024,THE,12.9,44.7,,20.6
UNI02105,2024,THE,11.3,53.9,,19.1
UNI01142,2024,THE,18.4,38.3,,42.5
UNI01997,2024,THE,16.9,42.3,,39.2
UNI02145,2024,THE,13.4,41.2,,44.4
UNI02108,2024,THE,14.3,49.5,,38.3
UNI02146,2024,THE,9.3,59.3,,17.6
UNI02147,2024,THE,14.0,43.2,,38.5
UNI00828,2024,THE,23.9,32.0,,46.4
UNI01887,2024,THE,9.6,67.1,,16.0
UNI02113,2024,THE,12.4,45.9,,30.8
UNI02115,2024,THE,14.6,57.4,,37.9
UNI02116,2024,THE,11.1,48.9,,17.4
UNI02117,2024,THE,11.9,50.5,,17.7
UNI02148,2024,THE,12.8,50.7,,18.4
UNI02150,2024,THE,13.9,40.5,,34.5
UNI02151,2024,THE,19.3,34.5,,51.8
UNI02121,2024,THE,13.5,55.8,,17.9
UNI02122,2024,THE,17.2,52.4,,18.7
UNI02124,2024,THE,12.8,51.8,,37.4
UNI01140,2024,THE,18.0,34.6,,63.1
UNI02153,2024,THE,24.2,26.9,,55.3
UNI02125,2024,THE,11.3,50.6,,16.9
UNI02127,2024,THE,19.9,33.6,,27.9
UNI00962,2024,THE,19.3,50.5,,26.0
UNI02157,2024,THE,18.2,51.0,,19.5
UNI02131,2024,THE,15.9,33.6,,36.0
UNI02132,2024,THE,17.6,53.5,,43.0
UNI02135,2024,THE,11.8,42.0,,56.5
UNI02159,2024,THE,11.5,48.0,,21.5
UNI02160,2024,THE,8.3,70.9,,24.4
UNI00997,2024,THE,8.8,57.6,,28.3
UNI02140,2024,THE,16.4,53.0,,16.2
UNI02162,2024,THE,12.1,62.7,,18.0
UNI00692,2024,THE,15.8,40.5,,48.1
UNI01001,2024,THE,10.2,54.2,,18.5
UNI01149,2024,THE,23.0,42.6,,22.1
UNI01003,2024,THE,9.1,62.6,,20.0
UNI02037,2024,THE,12.7,42.9,,36.3
UNI00949,2024,THE,13.1,45.6,,66.0
UNI02169,2024,THE,11.9,29.1,,42.0
UNI02141,2024,THE,13.1,52.7,,19.7
UNI02171,2024,THE,16.0,47.8,,31.6
UNI02173,2024,THE,14.3,48.2,,48.8
UNI01038,2024,THE,16.2,39.2,,48.0
UNI02174,2024,THE,24.0,24.7,,89.8
UNI02144,2024,THE,16.2,38.4,,57.2
UNI00910,2024,THE,17.1,48.1,,53.6
UNI01214,2024,THE,18.7,47.6,,30.1
UNI02178,2024,THE,25.9,34.7,,50.6
UNI02013,2024,THE,17.8,52.2,,33.1
UNI02181,2024,THE,16.8,59.9,,16.6
UNI02183,2024,THE,9.1,54.5,,23.8
UNI02184,2024,THE,12.7,49.5,,59.1
UNI01233,2024,THE,17.1,39.2,,39.3
UNI01769,2024,THE,11.8,51.9,,31.5
UNI02186,2024,THE,9.7,47.8,,16.2
UNI02016,2024,THE,16.3,50.5,,16.0
UNI01015,2024,THE,25.9,35.9,,25.6
UNI02188,2024,THE,17.3,44.7,,39.4
UNI00834,2024,THE,15.9,44.7,,59.7
UNI02018,2024,THE,17.3,53.9,,20.5
UNI02019,2024,THE,13.3,67.0,,37.5
UNI01235,2024,THE,18.0,48.2,,30.6
UNI02156,2024,THE,9.6,21.2,,26.0
UNI02158,2024,THE,17.4,39.2,,17.1
UNI02193,2024,THE,10.2,36.5,,22.3
UNI02194,2024,THE,12.5,31.9,,19.1
UNI00259,2024,THE,11.1,27.1,,25.3
UNI02196,2024,THE,14.2,28.5,,19.0
UNI02197,2024,THE,8.7,34.1,,16.6
UNI02198,2024,THE,7.8,55.0,,16.7
UNI01218,2024,THE,11.8,41.2,,22.0
UNI02161,2024,THE,15.7,30.1,,17.2
UNI01780,2024,THE,9.4,51.7,,17.2
UNI02166,2024,THE,20.3,33.5,,37.0
UNI01068,2024,THE,12.3,32.9,,22.6
UNI02168,2024,THE,18.9,37.0,,25.9
UNI01034,2024,THE,10.8,48.0,,22.2
UNI01251,2024,THE,16.7,45.0,,24.5
UNI02202,2024,THE,9.7,38.4,,36.7
UNI02170,2024,THE,14.7,30.2,,30.9
UNI02024,2024,THE,12.1,46.7,,15.9
UNI00686,2024,THE,8.2,47.3,,30.3
UNI02172,2024,THE,11.7,31.4,,23.8
UNI00315,2024,THE,17.1,29.2,,29.4
UNI02027,2024,THE,9.7,43.2,,16.8
UNI00442,2024,THE,11.5,17.0,,55.4
UNI02176,2024,THE,11.9,26.9,,21.6
UNI02177,2024,THE,17.2,37.5,,25.1
UNI02029,2024,THE,14.2,46.5,,19.9
UNI02211,2024,THE,11.0,35.1,,16.6
UNI02213,2024,THE,13.5,42.6,,21.2
UNI02180,2024,THE,14.9,28.7,,27.7
UNI02182,2024,THE,9.5,47.7,,16.3
UNI02216,2024,THE,9.9,43.6,,17.4
UNI02185,2024,THE,16.5,42.8,,21.1
UNI00812,2024,THE,18.3,35.8,,59.3
UNI02032,2024,THE,14.7,41.7,,39.7
UNI02034,2024,THE,12.8,34.8,,41.3
UNI01273,2024,THE,9.1,56.8,,17.2
UNI02187,2024,THE,9.9,31.2,,20.7
UNI02040,2024,THE,14.3,33.9,,25.3
UNI02190,2024,THE,17.0,37.2,,34.9
UNI02191,2024,THE,13.0,30.3,,19.8
UNI02192,2024,THE,20.8,25.0,,71.9
UNI02223,2024,THE,9.9,44.4,,15.9
UNI01080,2024,THE,21.2,29.9,,50.6
UNI02225,2024,THE,20.0,27.0,,48.9
UNI02195,2024,THE,20.0,25.4,,45.6
UNI02227,2024,THE,16.4,38.2,,44.6
UNI01797,2024,THE,9.1,43.0,,19.5
UNI01284,2024,THE,23.4,26.2,,26.7
UNI02200,2024,THE,13.5,27.2,,26.4
UNI02228,2024,THE,8.2,44.3,,20.5
UNI02229,2024,THE,18.2,25.5,,67.1
UNI01802,2024,THE,10.0,46.5,,18.7
UNI01925,2024,THE,19.9,44.7,,50.7
UNI01804,2024,THE,9.4,56.7,,16.6
UNI02233,2024,THE,9.1,56.9,,15.9
UNI01086,2024,THE,16.7,30.4,,63.4
UNI02201,2024,THE,14.9,27.9,,54.0
UNI02204,2024,THE,22.7,28.4,,65.9
UNI02205,2024,THE,16.1,36.1,,57.0
UNI02206,2024,THE,9.5,32.3,,18.3
UNI01256,2024,THE,13.5,24.6,,26.3
UNI02238,2024,THE,19.6,21.0,,26.6
UNI02207,2024,THE,17.6,41.1,,26.6
UNI01259,2024,THE,12.3,30.5,,19.7
UNI01300,2024,THE,16.6,24.6,,44.5
UNI02208,2024,THE,15.7,25.1,,47.3
UNI02209,2024,THE,13.8,26.2,,30.8
UNI02210,2024,THE,16.8,26.6,,29.3
UNI01198,2024,THE,16.4,29.1,,49.2
UNI02242,2024,THE,13.3,25.1,,40.2
UNI02212,2024,THE,11.3,30.6,,24.8
UNI02214,2024,THE,13.0,36.8,,24.1
UNI02215,2024,THE,12.7,36.1,,29.8
UNI02217,2024,THE,14.5,23.0,,26.6
UNI02218,2024,THE,10.8,36.2,,32.3
UNI01269,2024,THE,18.9,25.5,,40.9
UNI01687,2024,THE,8.5,50.6,,17.7
UNI02219,2024,THE,12.3,32.7,,22.8
UNI02220,2024,THE,19.8,21.7,,52.8
UNI02221,2024,THE,19.0,32.7,,60.3
UNI01056,2024,THE,14.8,30.8,,21.7
UNI02222,2024,THE,13.8,37.6,,35.0
UNI02250,2024,THE,11.3,36.4,,16.8
UNI02224,2024,THE,11.6,43.2,,41.6
UNI01095,2024,THE,11.4,40.6,,19.5
UNI02226,2024,THE,11.5,37.2,,20.3
UNI02254,2024,THE,17.5,46.2,,27.9
UNI01021,2024,THE,14.2,20.7,,57.4
UNI02064,2024,THE,8.9,40.8,,27.2
UNI02257,2024,THE,18.0,32.6,,65.1
UNI00975,2024,THE,19.8,31.8,,60.6
UNI02259,2024,THE,16.8,40.2,,27.9
UNI01322,2024,THE,14.2,40.6,,25.4
UNI02231,2024,THE,9.2,39.9,,24.6
UNI02232,2024,THE,8.7,36.6,,57.8
UNI01276,2024,THE,8.9,38.8,,19.9
UNI02262,2024,THE,14.1,37.6,,22.8
UNI01217,2024,THE,15.2,40.8,,23.5
UNI01098,2024,THE,11.6,32.5,,23.0
UNI02265,2024,THE,13.5,36.5,,53.1
UNI02267,2024,THE,13.0,44.8,,18.7
UNI02268,2024,THE,12.8,50.9,,18.2
UNI02069,2024,THE,10.0,47.7,,16.1
UNI02235,2024,THE,10.9,46.1,,18.1
UNI02271,2024,THE,18.8,16.9,,34.4
UNI02236,2024,THE,17.3,36.9,,33.6
UNI02237,2024,THE,14.6,24.1,,19.5
UNI02240,2024,THE,9.8,24.2,,39.2
UNI02273,2024,THE,21.2,27.8,,68.5
UNI02274,2024,THE,11.7,42.6,,16.3
UNI01945,2024,THE,11.7,56.9,,18.8
UNI01282,2024,THE,10.5,10.0,,17.9
UNI02277,2024,THE,15.1,27.8,,56.7
UNI01286,2024,THE,19.2,35.0,,38.2
UNI02079,2024,THE,12.9,47.1,,23.9
UNI02080,2024,THE,10.8,40.5,,42.6
UNI02279,2024,THE,14.3,35.1,,18.6
UNI02243,2024,THE,12.9,27.4,,54.1
UNI01106,2024,THE,13.5,24.0,,55.2
UNI01107,2024,THE,21.9,32.4,,47.4
UNI02282,2024,THE,9.4,57.2,,16.1
UNI02284,2024,THE,13.4,48.4,,18.6
UNI00892,2024,THE,15.3,39.0,,36.9
UNI02245,2024,THE,13.8,37.2,,25.0
UNI02288,2024,THE,9.2,44.5,,16.4
UNI01026,2024,THE,15.7,35.5,,36.1
UNI01353,2024,THE,9.5,46.9,,17.1
UNI01291,2024,THE,12.7,50.9,,25.9
UNI02246,2024,THE,11.5,28.8,,56.5
UNI01954,2024,THE,11.1,52.0,,16.6
UNI01113,2024,THE,17.1,15.2,,73.3
UNI02249,2024,THE,15.6,31.4,,60.3
UNI02252,2024,THE,14.1,31.2,,34.6
UNI01117,2024,THE,15.7,34.4,,66.9
UNI02295,2024,THE,13.0,39.2,,17.3
UNI02256,2024,THE,18.6,24.9,,32.8
UNI02296,2024,THE,8.6,35.7,,17.8
UNI01114,2024,THE,12.5,46.0,,26.0
UNI02297,2024,THE,14.2,51.9,,23.9
