master_university_id,university_name,country,year,source,rank_start,overall_score,academic_reputation_score
UNI02601,Alex Ekwueme Federal University Ndufu-Alike,Nigeria,2024,THE,,,
UNI02602,Al-Farabi University College,Iraq,2024,THE,,,
UNI02824,Al-Furat Al-Awsat Technical University,Iraq,2024,THE,,,
UNI02825,University of Algiers 1,Algeria,2024,THE,,,
UNI02827,Algiers 2 University,Algeria,2024,THE,,,
UNI02829,University of Algiers 3,Algeria,2024,THE,,,
UNI02606,University of Al-Hamdaniya,Iraq,2024,THE,,,
UNI02831,Al-Hussein Bin Talal University,Jordan,2024,THE,,,
UNI02833,Alisher Navo’i Tashkent State University of Uzbek Language and Literature,Uzbekistan,2024,THE,,,
UNI02835,Al-Janad University for Science and Technology,Yemen,2024,THE,,,
UNI02837,University of Alkafeel,Iraq,2024,THE,,,
UNI02838,Al-Karkh University of Science,Iraq,2024,THE,,,
UNI02607,Al-Kitab University,Iraq,2024,THE,,,
UNI02840,AlMaarefa University,Saudi Arabia,2024,THE,,,
UNI02609,Al-Maarif University College,Iraq,2024,THE,,,
UNI02610,Al-Manara College for Medical Sciences,Iraq,2024,THE,,,
UNI00879,Almaty Technological University,Kazakhstan,2024,THE,,,
UNI02842,Almazov National Medical Research Centre,Russian Federation,2024,THE,,,
UNI02844,Al-Mustaqbal University,Iraq,2024,THE,,,
UNI02612,Al-Muthanna University,Iraq,2024,THE,,,
UNI02846,Al-Nisour University College,Iraq,2024,THE,,,
UNI02614,Al-Noor University College,Iraq,2024,THE,,,
UNI02849,Al-Qalam University College,Iraq,2024,THE,,,
UNI02851,Al-Qasim Green University,Iraq,2024,THE,,,
UNI02615,Al-Quds University,Palestine,2024,THE,,,
UNI02854,Al-Rafidain University College,Iraq,2024,THE,,,
UNI02856,Al Safwa University College,Iraq,2024,THE,,,
UNI02858,Altınbaş University,Turkey,2024,THE,,,
UNI02860,Altoosi University College,Iraq,2024,THE,,,
UNI02862,Al Turath University,Iraq,2024,THE,,,
UNI02864,Al-Zaytoonah University of Jordan,Jordan,2024,THE,,,
UNI02866,American University in the Emirates (AUE),United Arab Emirates,2024,THE,,,
UNI00683,American University in Dubai,United Arab Emirates,2024,THE,,,
UNI02617,American International University – Bangladesh,Bangladesh,2024,THE,,,
UNI02618,American University of Madaba,Jordan,2024,THE,,,
UNI00749,American University of the Middle East,Kuwait,2024,THE,,,
UNI02621,American University of Ras Al Khaimah,United Arab Emirates,2024,THE,,,
UNI02870,"Amity University, Chhattisgarh",India,2024,THE,,,
UNI02622,"Amity University, Gurugram",India,2024,THE,,,
UNI02624,"Amity University, Gwalior",India,2024,THE,,,
UNI02625,"Amity University Rajasthan, Jaipur",India,2024,THE,,,
UNI02626,"Amity University, Mumbai",India,2024,THE,,,
UNI02874,Anáhuac University,Mexico,2024,THE,,,
UNI02875,Andijan Machine-Building Institute,Uzbekistan,2024,THE,,,
UNI02876,Andijan State University,Uzbekistan,2024,THE,,,
UNI02627,Andijan State Medical Institute,Uzbekistan,2024,THE,,,
UNI02879,Andijan State Pedagogical Institute (ASPI),Uzbekistan,2024,THE,,,
UNI02628,Andrés Bello Catholic University (UCAB),Venezuela,2024,THE,,,
UNI02629,Anglo-American University,Czech Republic,2024,THE,,,
UNI02631,Ankara Science University,Turkey,2024,THE,,,
UNI02881,Applied Science Private University,Jordan,2024,THE,,,
UNI02632,Arab American University,Palestine,2024,THE,,,
UNI02882,Arabian Gulf University,Bahrain,2024,THE,,,
UNI02884,Arab Open University,Kuwait,2024,THE,,,
UNI02886,Arkın University of Creative Arts and Design (ARUCAD),Northern Cyprus,2024,THE,,,
UNI02888,Armenian State Pedagogical University,Armenia,2024,THE,,,
UNI02634,Arts University Bournemouth,United Kingdom,2024,THE,,,
UNI02637,University of the Arts London,United Kingdom,2024,THE,,,
UNI02638,Arts University Plymouth,United Kingdom,2024,THE,,,
UNI02893,Arturo Prat University,Chile,2024,THE,,,
UNI02639,Asahi University,Japan,2024,THE,,,
UNI00995,Asfendiyarov Kazakh National Medical University,Kazakhstan,2024,THE,,,
UNI02640,Ashikaga University,Japan,2024,THE,,,
UNI02641,Ashur University College,Iraq,2024,THE,,,
UNI02898,Atyrau University,Kazakhstan,2024,THE,,,
UNI02643,Audencia,France,2024,THE,,,
UNI02900,Austral University,Argentina,2024,THE,,,
UNI02902,Autonomous University of Chiapas,Mexico,2024,THE,,,
UNI02645,Azerbaijan University of Architecture and Construction,Azerbaijan,2024,THE,,,
UNI01070,Azerbaijan State University of Economics,Azerbaijan,2024,THE,,,
UNI02647,Babcock University,Nigeria,2024,THE,,,
UNI02905,"Bacha Khan University, Charsadda",Pakistan,2024,THE,,,
UNI02648,Badr University in Cairo (BUC),Egypt,2024,THE,,,
UNI02650,Bakrie University,Indonesia,2024,THE,,,
UNI02909,University of Balochistan,Pakistan,2024,THE,,,
UNI02910,"Balochistan University of Information Technology, Engineering and Management Sciences (BUITEMS)",Pakistan,2024,THE,,,
UNI02911,"University of Baltistan, Skardu",Pakistan,2024,THE,,,
UNI02912,Bandirma Onyedi Eylül University,Turkey,2024,THE,,,
UNI02654,Bangabandhu Sheikh Mujibur Rahman Agricultural University,Bangladesh,2024,THE,,,
UNI02655,Barawa International University,Somalia,2024,THE,,,
UNI02915,Bashkir State Medical University,Russian Federation,2024,THE,,,
UNI02659,Bath Spa University,United Kingdom,2024,THE,,,
UNI02661,University of Batna 1,Algeria,2024,THE,,,
UNI02918,Bayburt University,Turkey,2024,THE,,,
UNI02662,Baze University,Nigeria,2024,THE,,,
UNI01248,Belarusian State University of Informatics and Radioelectronics,Belarus,2024,THE,,,
UNI02922,Belarusian State Medical University,Belarus,2024,THE,,,
UNI02663,Bells University of Technology,Nigeria,2024,THE,,,
UNI02665,University of Benghazi,Libya,2024,THE,,,
UNI02666,Benson Idahosa University,Nigeria,2024,THE,,,
UNI02668,Beykent University,Turkey,2024,THE,,,
UNI02927,Bilad Alrafidain University College,Iraq,2024,THE,,,
UNI02670,Biruni University,Turkey,2024,THE,,,
UNI02672,University of Bisha,Saudi Arabia,2024,THE,,,
UNI02673,Bishop Grosseteste University,United Kingdom,2024,THE,,,
UNI02675,University of Bogotá Jorge Tadeo Lozano,Colombia,2024,THE,,,
UNI02931,Bohdan Khmelnytsky National University of Cherkasy,Ukraine,2024,THE,,,
UNI02676,University of Bolton,United Kingdom,2024,THE,,,
UNI02934,The British University in Dubai,United Arab Emirates,2024,THE,,,
UNI02677,Buckinghamshire New University,United Kingdom,2024,THE,,,
UNI02936,Bukhara Engineering Technological Institute,Uzbekistan,2024,THE,,,
UNI02938,Bukhara State University,Uzbekistan,2024,THE,,,
UNI02940,Bukhara State Medical Institute,Uzbekistan,2024,THE,,,
UNI02942,Bukkyo University,Japan,2024,THE,,,
UNI02678,Buriram Rajabhat University,Thailand,2024,THE,,,
UNI02945,Çağ University,Turkey,2024,THE,,,
UNI02947,Universidad Camilo José Cela,Spain,2024,THE,,,
UNI02680,Canadian International College (CIC) – Cairo,Egypt,2024,THE,,,
UNI01349,Universidad de Carabobo,Venezuela,2024,THE,,,
UNI02949,Catholic University of Ávila,Spain,2024,THE,,,
UNI02681,Catholic University in Erbil,Iraq,2024,THE,,,
UNI01458,Universidad Católica de Colombia,Colombia,2024,THE,,,
UNI02952,Universidad Católica de Cuenca,Ecuador,2024,THE,,,
UNI02954,Universidad Católica San Pablo,Peru,2024,THE,,,
UNI02956,Caucasus International University,Georgia,2024,THE,,,
UNI02958,CBS International Business School,Germany,2024,THE,,,
UNI02683,Cebu Technological University,Philippines,2024,THE,,,
UNI02685,CECOS University of IT and Emerging Sciences,Pakistan,2024,THE,,,
UNI02686,University of Celaya,Mexico,2024,THE,,,
UNI02962,University Center Ali Kafi Tindouf,Algeria,2024,THE,,,
UNI02964,University Center of Illizi,Algeria,2024,THE,,,
UNI02966,University Center Morsli Abdellah of Tipaza,Algeria,2024,THE,,,
UNI02967,University Center of Barika,Algeria,2024,THE,,,
UNI02688,Central European University,Austria,2024,THE,,,
UNI02970,Central Luzon State University,Philippines,2024,THE,,,
UNI02690,University of Central Punjab,Pakistan,2024,THE,,,
UNI02971,Centro de Estudios para la Calidad Educativa y la Investigación Científica (CECEIC),Mexico,2024,THE,,,
UNI02972,Centro Universitário Cesuca,Brazil,2024,THE,,,
UNI02974,Centurion University of Technology and Management,India,2024,THE,,,
UNI02976,Universidad César Vallejo,Peru,2024,THE,,,
UNI02693,CETYS Universidad,Mexico,2024,THE,,,
UNI02978,Charisma University,Turks and Caicos Islands,2024,THE,,,
UNI02694,Chernihiv Polytechnic National University,Ukraine,2024,THE,,,
UNI02981,Chettinad Academy of Research and Education,India,2024,THE,,,
UNI02695,University of Chichester,United Kingdom,2024,THE,,,
UNI02983,Chinhoyi University of Technology,Zimbabwe,2024,THE,,,
UNI01260,Chitkara University,India,2024,THE,,,
UNI02986,Universidad Científica del Sur,Peru,2024,THE,,,
UNI02703,Cihan University – Erbil,Iraq,2024,THE,,,
UNI02988,Cihan University Sulaimaniya,Iraq,2024,THE,,,
UNI02705,"City University of Science and Information Technology, Peshawar",Pakistan,2024,THE,,,
UNI02991,Civil Aviation Academy,Kazakhstan,2024,THE,,,
UNI02993,University of Civil Protection,Belarus,2024,THE,,,
UNI02697,Conservatoire for Dance and Drama,United Kingdom,2024,THE,,,
UNI02698,University of Constantine 3,Algeria,2024,THE,,,
UNI02699,Courtauld Institute of Art,United Kingdom,2024,THE,,,
UNI02701,Cranfield University,United Kingdom,2024,THE,,,
UNI02704,University for the Creative Arts,United Kingdom,2024,THE,,,
UNI02707,University of Cumbria,United Kingdom,2024,THE,,,
UNI03000,University of Cyberjaya,Malaysia,2024,THE,,,
UNI02709,Cyprus Health and Social Sciences University,Northern Cyprus,2024,THE,,,
UNI01264,Daffodil International University (DIU),Bangladesh,2024,THE,,,
UNI03003,Daneshpajoohan Pishro Higher Education Institute,Iran,2024,THE,,,
UNI03005,Dawood University of Engineering and Technology,Pakistan,2024,THE,,,
UNI02711,Debre Tabor University,Ethiopia,2024,THE,,,
UNI02712,Delta University for Science and Technology,Egypt,2024,THE,,,
UNI03007,"Delta State University, Abraka",Nigeria,2024,THE,,,
UNI02717,Denau Institute of Entrepreneurship and Pedagogy,Uzbekistan,2024,THE,,,
UNI02714,Dhaka International University,Bangladesh,2024,THE,,,
UNI02722,DHA Suffa University,Pakistan,2024,THE,,,
UNI02715,Dhofar University,Oman,2024,THE,,,
UNI03012,University of Djilali Bounaama Khemis Miliana,Algeria,2024,THE,,,
UNI03014,Don Bosco University,India,2024,THE,,,
UNI02719,Donetsk National University of Economics and Trade named after Mykhailo Tuhan-Baranovsky (DonNUET),Ukraine,2024,THE,,,
UNI03017,Dovletmammet Azadi Turkmen National Institute of World Languages,Turkmenistan,2024,THE,,,
UNI03019,"Dr D. Y. Patil Vidyapeeth, Pune",India,2024,THE,,,
UNI02720,Dr. M.G.R. Educational and Research Institute,India,2024,THE,,,
UNI03022,D. Serikbayev East Kazakhstan Technical University,Kazakhstan,2024,THE,,,
UNI00916,University of Dubai,United Arab Emirates,2024,THE,,,
UNI02723,University of Duhok,Iraq,2024,THE,,,
UNI03024,Dulaty University,Kazakhstan,2024,THE,,,
UNI03026,EAE Business School,Spain,2024,THE,,,
UNI02724,EAN University,Colombia,2024,THE,,,
UNI03027,University of Eastern Philippines,Philippines,2024,THE,,,
UNI02726,École Nationale Polytechnique,Algeria,2024,THE,,,
UNI03029,École Nationale Polytechnique d’Oran Maurice Audin,Algeria,2024,THE,,,
UNI03031,École Nationale Supérieure Agronomique,Algeria,2024,THE,,,
UNI03033,"École Nationale Supérieure Agronomique, Algiers",Algeria,2024,THE,,,
UNI03034,École Nationale Supérieure de Biotechnologie Taoufik Khaznadar (ENSB),Algeria,2024,THE,,,
UNI03035,École Nationale Supérieure d’Informatique (ESI),Algeria,2024,THE,,,
UNI03036,École Nationale Supérieure de Management Koléa,Algeria,2024,THE,,,
UNI03038,École Nationale Supérieure des Sciences de la Mer et de l’Aménagement du Littoral (ENSSMAL),Algeria,2024,THE,,,
UNI03039,École Nationale Supérieure Vétérinaire d’Alger,Algeria,2024,THE,,,
UNI03041,École National Polytechnique de Constantine,Algeria,2024,THE,,,
UNI03042,École Normale Supérieure de Béchar,Algeria,2024,THE,,,
UNI03043,École Normale Supérieure de Bouzaréah,Algeria,2024,THE,,,
UNI03045,École Normale Supérieure El Katiba Assia Djebar Constantine (ENSC),Algeria,2024,THE,,,
UNI03047,École Normale Supérieure de Kouba,Algeria,2024,THE,,,
UNI03049,École Normale Supérieure de Laghouat,Algeria,2024,THE,,,
UNI03051,École Normale Supérieure d’Oran,Algeria,2024,THE,,,
UNI02728,École Polytechnique d’Architecture et d’Urbanisme,Algeria,2024,THE,,,
UNI03053,École Supérieure de Comptabilité et de Finances de Constantine,Algeria,2024,THE,,,
UNI03055,École Supérieure en Informatique 8 Mai 1945 de Sidi-Bel-Abbès,Algeria,2024,THE,,,
UNI03056,École Supérieure en Sciences Appliquées de Tlemcen,Algeria,2024,THE,,,
UNI03057,École Supérieure en Sciences Biologiques d’Oran (ESSBO),Algeria,2024,THE,,,
UNI03058,École Supérieure en Sciences et Technologies de l’Informatique et du Numérique (ESTIN),Algeria,2024,THE,,,
UNI03060,University of Economics – Varna,Bulgaria,2024,THE,,,
UNI02730,Edo State University Uzairue,Nigeria,2024,THE,,,
UNI03063,Edwin Clark University,Nigeria,2024,THE,,,
UNI02731,Effat University,Saudi Arabia,2024,THE,,,
UNI02732,Egerton University,Kenya,2024,THE,,,
UNI02733,Egyptian Russian University,Egypt,2024,THE,,,
UNI03068,Elizade University,Nigeria,2024,THE,,,
UNI02725,University of El Oued,Algeria,2024,THE,,,
UNI03071,Emir Abdelkader University of Islamic Sciences,Algeria,2024,THE,,,
UNI03073,"Institute of Engineering, Technical and Transport Communications of Turkmenistan",Turkmenistan,2024,THE,,,
UNI03075,Escola Superior de Enfermagem do Porto (ESEP),Portugal,2024,THE,,,
UNI03076,Escuela Superior Politécnica de Chimborazo,Ecuador,2024,THE,,,
UNI03078,ESIC,Spain,2024,THE,,,
UNI03080,Eskişehir Technical University,Turkey,2024,THE,,,
UNI03081,Universidade Estadual do Maranhão,Brazil,2024,THE,,,
UNI03083,Universidade Estadual do Norte do Paraná (UENP),Brazil,2024,THE,,,
UNI03085,European University,Georgia,2024,THE,,,
UNI03087,European University of Armenia,Armenia,2024,THE,,,
UNI03089,European University Cyprus,Cyprus,2024,THE,,,
UNI03091,European University of Tunis,Tunisia,2024,THE,,,
UNI02736,"Evangel University, Akaeze",Nigeria,2024,THE,,,
UNI02739,Falmouth University,United Kingdom,2024,THE,,,
UNI02741,Federal University of Kashere,Nigeria,2024,THE,,,
UNI02742,Federal University of Latin American Integration (UNILA),Brazil,2024,THE,,,
UNI02430,Federal University of Paraí­ba (UFPB),Brazil,2024,THE,,,
UNI02743,"Federal University of Petroleum Resources, Effurun",Nigeria,2024,THE,,,
UNI02745,"Federal University of Technology, Minna",Nigeria,2024,THE,,,
UNI02746,"Federal University of Technology, Owerri",Nigeria,2024,THE,,,
UNI03099,Fergana Medical Institute of Public Health,Uzbekistan,2024,THE,,,
UNI02751,Fergana Polytechnic Institute,Uzbekistan,2024,THE,,,
UNI03101,Fergana State University,Uzbekistan,2024,THE,,,
UNI03102,Finis Terrae University,Chile,2024,THE,,,
UNI03104,Forman Christian College,Pakistan,2024,THE,,,
UNI02747,Fountain University,Nigeria,2024,THE,,,
UNI02748,University of Franca,Brazil,2024,THE,,,
UNI03108,Francisk Skorina Gomel State University,Belarus,2024,THE,,,
UNI03110,Fukushima University,Japan,2024,THE,,,
UNI01093,Future University in Egypt,Egypt,2024,THE,,,
UNI03112,University of Gafsa,Tunisia,2024,THE,,,
UNI03113,Gangadhar Meher University,India,2024,THE,,,
UNI03115,University of Garmian,Iraq,2024,THE,,,
UNI02749,General Sir John Kotelawala Defence University,Sri Lanka,2024,THE,,,
UNI03118,University of Ghardaia,Algeria,2024,THE,,,
UNI02750,Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,Pakistan,2024,THE,,,
UNI02752,Glasgow School of Art,United Kingdom,2024,THE,,,
UNI03120,Gomel State Medical University,Belarus,2024,THE,,,
UNI03121,The Government Sadiq College Women University Bahawalpur,Pakistan,2024,THE,,,
UNI02753,Government College Women University Faisalabad,Pakistan,2024,THE,,,
UNI02754,"Government College Women University, Sialkot",Pakistan,2024,THE,,,
UNI02756,"The Graduate University for Advanced Studies, SOKENDAI",Japan,2024,THE,,,
UNI03124,Graphic Era University,India,2024,THE,,,
UNI02758,Guildhall School of Music and Drama,United Kingdom,2024,THE,,,
UNI02760,Gulf College,Oman,2024,THE,,,
UNI03128,Gulf Medical University,United Arab Emirates,2024,THE,,,
UNI03130,Gulistan State University,Uzbekistan,2024,THE,,,
UNI03132,University of Hafr Al Batin,Saudi Arabia,2024,THE,,,
UNI03134,Hagoromo University of International Studies,Japan,2024,THE,,,
UNI03135,Hakuoh University,Japan,2024,THE,,,
UNI03137,Haliç University,Turkey,2024,THE,,,
UNI03139,Häme University of Applied Sciences,Finland,2024,THE,,,
UNI03140,Hanseo University,South Korea,2024,THE,,,
UNI01097,Harper Adams University,United Kingdom,2024,THE,,,
UNI02763,Hartpury University,United Kingdom,2024,THE,,,
UNI02765,Hawler Medical University,Iraq,2024,THE,,,
UNI03143,University of Health Sciences Lahore,Pakistan,2024,THE,,,
UNI02767,"University of Health Sciences, Turkey",Turkey,2024,THE,,,
UNI03146,School of Higher Commercial Studies (EHEC Algiers),Algeria,2024,THE,,,
UNI03147,"Higher National School of Renewable Energies, Environment and Sustainable Development",Algeria,2024,THE,,,
UNI03149,Higher School of Management and Digital Economy (HSMDE),Algeria,2024,THE,,,
UNI03151,Higher School of Agronomy – Mostaganem (ESAM),Algeria,2024,THE,,,
UNI03153,Higher School of Management – Tlemcen,Algeria,2024,THE,,,
UNI02768,University of the Highlands and Islands,United Kingdom,2024,THE,,,
UNI03156,Hilla University College,Iraq,2024,THE,,,
UNI03158,Hiroshima International University,Japan,2024,THE,,,
UNI02770,Hiroshima Shudo University,Japan,2024,THE,,,
UNI02772,Hiroshima Institute of Technology,Japan,2024,THE,,,
UNI00550,Hitotsubashi University,Japan,2024,THE,,,
UNI03162,Ho Chi Minh City Open University,Vietnam,2024,THE,,,
UNI03164,Hodeida University,Yemen,2024,THE,,,
UNI03165,Hokkaido University of Science,Japan,2024,THE,,,
UNI03166,University of Home Economics Lahore,Pakistan,2024,THE,,,
UNI03167,Ho Technical University,Ghana,2024,THE,,,
UNI03168,Hryhorii Skovoroda University in Pereiaslav,Ukraine,2024,THE,,,
UNI02774,University of Human Development,Iraq,2024,THE,,,
UNI01434,Humboldt State University,United States,2024,THE,,,
UNI02776,Hyogo University of Teacher Education,Japan,2024,THE,,,
UNI03169,Ibn Khaldoun University,Algeria,2024,THE,,,
UNI03170,"ICFAI University, Dehradun",India,2024,THE,,,
UNI02778,IFHE Hyderabad,India,2024,THE,,,
UNI02780,Ilma University,Pakistan,2024,THE,,,
UNI03171,Imam Al-Kadhum College (IKC),Iraq,2024,THE,,,
UNI03172,IMT Mines Alès,France,2024,THE,,,
UNI03173,"Independent University, Bangladesh",Bangladesh,2024,THE,,,
UNI02781,Indira Gandhi Delhi Technical University for Women,India,2024,THE,,,
UNI03174,Information Technology University of the Punjab,Pakistan,2024,THE,,,
UNI03175,Innopolis University,Russian Federation,2024,THE,,,
UNI02782,Institute of Cancer Research,United Kingdom,2024,THE,,,
UNI03176,Universidad Internacional del Ecuador,Ecuador,2024,THE,,,
UNI03177,International American University,United States,2024,THE,,,
UNI01102,International Christian University,Japan,2024,THE,,,
