master_university_id,year,source,faculty_student_score,international_students_score,faculty_to_student_ratio,international_student_pct
UNI00795,2024,THE,,,21.9,1.0
UNI01910,2024,THE,,,42.8,9.0
UNI01761,2024,THE,,,20.0,4.0
UNI01762,2024,THE,,,19.3,5.0
UNI00567,2024,THE,,,20.1,10.0
UNI00688,2024,THE,,,9.6,7.0
UNI01913,2024,THE,,,10.0,35.0
UNI01716,2024,THE,,,12.4,5.0
UNI01916,2024,THE,,,18.8,5.0
UNI00298,2024,THE,,,10.9,9.0
UNI00864,2024,THE,,,36.7,6.0
UNI01917,2024,THE,,,24.6,25.0
UNI01718,2024,THE,,,11.3,7.0
UNI00868,2024,THE,,,16.7,28.0
UNI00870,2024,THE,,,13.0,14.0
UNI01671,2024,THE,,,10.9,14.0
UNI00873,2024,THE,,,14.1,4.0
UNI01920,2024,THE,,,19.9,4.0
UNI01921,2024,THE,,,15.3,1.0
UNI00876,2024,THE,,,14.7,5.0
UNI01773,2024,THE,,,12.2,5.0
UNI01898,2024,THE,,,15.6,4.0
UNI01900,2024,THE,,,63.5,1.0
UNI01776,2024,THE,,,11.7,3.0
UNI00841,2024,THE,,,22.0,9.0
UNI01903,2024,THE,,,10.4,24.0
UNI00846,2024,THE,,,28.7,4.0
UNI01924,2024,THE,,,15.0,19.0
UNI01907,2024,THE,,,14.2,4.0
UNI00888,2024,THE,,,17.1,7.0
UNI00889,2024,THE,,,11.8,5.0
UNI01928,2024,THE,,,13.5,2.0
UNI01673,2024,THE,,,7.4,2.0
UNI00604,2024,THE,,,18.2,5.0
UNI01931,2024,THE,,,16.3,12.0
UNI01674,2024,THE,,,45.4,1.0
UNI00853,2024,THE,,,53.7,5.0
UNI01935,2024,THE,,,47.9,22.0
UNI01785,2024,THE,,,20.3,1.0
UNI01911,2024,THE,,,9.4,8.0
UNI00800,2024,THE,,,18.2,5.0
UNI01915,2024,THE,,,54.8,7.0
UNI00863,2024,THE,,,16.2,2.0
UNI00897,2024,THE,,,16.9,1.0
UNI01939,2024,THE,,,33.1,11.0
UNI00855,2024,THE,,,18.0,22.0
UNI01720,2024,THE,,,16.3,4.0
UNI00424,2024,THE,,,30.9,5.0
UNI01788,2024,THE,,,30.1,9.0
UNI01942,2024,THE,,,11.2,12.0
UNI01944,2024,THE,,,12.8,7.0
UNI01652,2024,THE,,,22.2,17.0
UNI01721,2024,THE,,,16.0,1.0
UNI01918,2024,THE,,,12.0,7.0
UNI00886,2024,THE,,,24.6,13.0
UNI01919,2024,THE,,,17.2,0.0
UNI01948,2024,THE,,,16.3,2.0
UNI00648,2024,THE,,,13.6,4.0
UNI00774,2024,THE,,,8.9,6.0
UNI01951,2024,THE,,,16.4,5.0
UNI01952,2024,THE,,,17.0,2.0
UNI00917,2024,THE,,,17.7,7.0
UNI00920,2024,THE,,,19.8,4.0
UNI00865,2024,THE,,,15.5,8.0
UNI01922,2024,THE,,,21.2,15.0
UNI01955,2024,THE,,,18.1,1.0
UNI01957,2024,THE,,,17.5,0.0
UNI00880,2024,THE,,,19.5,26.0
UNI01958,2024,THE,,,18.3,26.0
UNI01722,2024,THE,,,33.9,1.0
UNI00467,2024,THE,,,23.8,1.0
UNI01800,2024,THE,,,23.4,3.0
UNI00883,2024,THE,,,18.8,6.0
UNI00723,2024,THE,,,15.3,3.0
UNI01963,2024,THE,,,17.8,11.0
UNI01929,2024,THE,,,13.5,1.0
UNI00907,2024,THE,,,17.7,2.0
UNI01812,2024,THE,,,11.3,1.0
UNI01966,2024,THE,,,30.5,11.0
UNI01934,2024,THE,,,19.8,6.0
UNI01967,2024,THE,,,15.9,20.0
UNI00893,2024,THE,,,35.6,2.0
UNI01937,2024,THE,,,17.4,1.0
UNI01938,2024,THE,,,21.0,14.0
UNI01968,2024,THE,,,17.0,12.0
UNI01969,2024,THE,,,21.5,1.0
UNI01818,2024,THE,,,17.5,0.0
UNI01819,2024,THE,,,1.7,2.0
UNI01971,2024,THE,,,11.5,1.0
UNI01972,2024,THE,,,19.8,2.0
UNI01820,2024,THE,,,21.3,0.0
UNI00415,2024,THE,,,9.7,5.0
UNI00493,2024,THE,,,19.7,0.0
UNI01826,2024,THE,,,13.2,5.0
UNI01974,2024,THE,,,11.1,0.0
UNI01940,2024,THE,,,14.9,0.0
UNI01977,2024,THE,,,7.9,14.0
UNI01828,2024,THE,,,23.4,5.0
UNI00765,2024,THE,,,19.2,8.0
UNI01941,2024,THE,,,12.9,27.0
UNI00747,2024,THE,,,21.8,7.0
UNI01978,2024,THE,,,10.2,3.0
UNI01979,2024,THE,,,24.4,3.0
UNI01980,2024,THE,,,16.1,7.0
UNI00953,2024,THE,,,17.3,0.0
UNI01981,2024,THE,,,15.2,10.0
UNI01982,2024,THE,,,18.1,0.0
UNI01984,2024,THE,,,18.5,2.0
UNI01693,2024,THE,,,12.4,4.0
UNI00794,2024,THE,,,19.6,7.0
UNI01986,2024,THE,,,12.9,1.0
UNI00610,2024,THE,,,13.3,17.0
UNI01661,2024,THE,,,9.5,8.0
UNI01739,2024,THE,,,28.7,2.0
UNI01839,2024,THE,,,7.5,4.0
UNI01989,2024,THE,,,12.2,5.0
UNI01991,2024,THE,,,10.8,33.0
UNI00914,2024,THE,,,14.5,2.0
UNI00918,2024,THE,,,20.4,4.0
UNI01953,2024,THE,,,18.9,40.0
UNI01994,2024,THE,,,23.1,1.0
UNI01844,2024,THE,,,16.0,1.0
UNI00967,2024,THE,,,9.8,6.0
UNI01845,2024,THE,,,32.2,4.0
UNI01995,2024,THE,,,3.2,1.0
UNI01959,2024,THE,,,13.5,2.0
UNI01846,2024,THE,,,14.2,2.0
UNI01960,2024,THE,,,25.0,19.0
UNI00656,2024,THE,,,14.6,16.0
UNI00928,2024,THE,,,21.9,15.0
UNI01962,2024,THE,,,9.2,23.0
UNI00707,2024,THE,,,13.8,9.0
UNI01964,2024,THE,,,16.1,10.0
UNI02000,2024,THE,,,14.7,7.0
UNI00931,2024,THE,,,19.2,3.0
UNI01850,2024,THE,,,32.1,1.0
UNI00933,2024,THE,,,12.3,14.0
UNI01744,2024,THE,,,22.4,2.0
UNI00780,2024,THE,,,40.2,4.0
UNI00936,2024,THE,,,12.2,3.0
UNI01853,2024,THE,,,8.4,9.0
UNI02002,2024,THE,,,8.6,16.0
UNI00939,2024,THE,,,14.9,5.0
UNI01859,2024,THE,,,29.7,0.0
UNI01973,2024,THE,,,16.3,2.0
UNI00989,2024,THE,,,17.7,5.0
UNI01975,2024,THE,,,16.8,4.0
UNI02006,2024,THE,,,9.3,4.0
UNI01976,2024,THE,,,13.5,2.0
UNI02008,2024,THE,,,17.1,4.0
UNI00495,2024,THE,,,15.6,10.0
UNI00862,2024,THE,,,20.4,2.0
UNI00728,2024,THE,,,9.3,34.0
UNI01983,2024,THE,,,16.0,6.0
UNI02009,2024,THE,,,18.6,3.0
UNI01987,2024,THE,,,18.6,3.0
UNI01988,2024,THE,,,16.5,12.0
UNI00801,2024,THE,,,21.3,0.0
UNI00524,2024,THE,,,16.5,4.0
UNI00986,2024,THE,,,10.0,7.0
UNI02011,2024,THE,,,9.2,4.0
UNI01990,2024,THE,,,26.7,8.0
UNI01992,2024,THE,,,12.2,11.0
UNI00713,2024,THE,,,15.2,14.0
UNI01993,2024,THE,,,29.8,20.0
UNI00875,2024,THE,,,29.4,5.0
UNI02014,2024,THE,,,11.0,0.0
UNI01014,2024,THE,,,31.5,11.0
UNI01996,2024,THE,,,18.7,2.0
UNI01017,2024,THE,,,20.5,5.0
UNI00823,2024,THE,,,22.0,1.0
UNI00992,2024,THE,,,10.2,7.0
UNI01707,2024,THE,,,9.3,4.0
UNI00821,2024,THE,,,24.6,26.0
UNI02017,2024,THE,,,35.0,28.0
UNI01999,2024,THE,,,17.5,12.0
UNI00994,2024,THE,,,21.0,26.0
UNI01025,2024,THE,,,16.0,13.0
UNI02001,2024,THE,,,19.6,36.0
UNI00611,2024,THE,,,14.7,13.0
UNI00961,2024,THE,,,20.3,23.0
UNI00827,2024,THE,,,28.1,5.0
UNI00786,2024,THE,,,9.6,4.0
UNI02020,2024,THE,,,8.1,26.0
UNI01029,2024,THE,,,14.4,4.0
UNI02021,2024,THE,,,16.7,8.0
UNI02023,2024,THE,,,9.2,0.0
UNI02004,2024,THE,,,13.3,1.0
UNI00990,2024,THE,,,17.7,12.0
UNI02005,2024,THE,,,20.8,2.0
UNI02007,2024,THE,,,10.1,2.0
UNI02025,2024,THE,,,20.3,0.0
UNI02026,2024,THE,,,11.9,2.0
UNI00581,2024,THE,,,23.9,19.0
UNI02028,2024,THE,,,13.4,0.0
UNI01757,2024,THE,,,19.5,2.0
UNI02030,2024,THE,,,15.8,14.0
UNI02010,2024,THE,,,6.9,0.0
UNI01007,2024,THE,,,22.9,6.0
UNI00899,2024,THE,,,15.6,7.0
UNI02033,2024,THE,,,3.4,1.0
UNI02035,2024,THE,,,10.6,29.0
UNI02036,2024,THE,,,21.8,11.0
UNI02038,2024,THE,,,9.2,6.0
UNI02039,2024,THE,,,9.6,6.0
UNI02041,2024,THE,,,26.4,12.0
UNI02042,2024,THE,,,19.2,1.0
UNI01766,2024,THE,,,13.1,19.0
UNI02043,2024,THE,,,15.1,5.0
UNI00541,2024,THE,,,9.1,9.0
UNI00226,2024,THE,,,14.3,13.0
UNI02044,2024,THE,,,18.6,2.0
UNI02015,2024,THE,,,14.6,3.0
UNI00791,2024,THE,,,19.8,48.0
UNI01058,2024,THE,,,24.8,13.0
UNI00835,2024,THE,,,6.0,3.0
UNI01022,2024,THE,,,25.2,2.0
UNI02046,2024,THE,,,10.2,7.0
UNI02047,2024,THE,,,12.3,11.0
UNI02048,2024,THE,,,11.5,7.0
UNI02049,2024,THE,,,12.4,5.0
UNI00805,2024,THE,,,25.0,6.0
UNI02051,2024,THE,,,12.2,3.0
UNI02052,2024,THE,,,2.9,1.0
UNI00792,2024,THE,,,13.3,6.0
UNI02053,2024,THE,,,47.3,4.0
UNI00843,2024,THE,,,27.3,2.0
UNI00912,2024,THE,,,14.5,10.0
UNI02056,2024,THE,,,17.0,10.0
UNI02057,2024,THE,,,21.7,11.0
UNI01909,2024,THE,,,6.5,29.0
UNI00392,2024,THE,,,11.1,1.0
UNI00857,2024,THE,,,25.5,1.0
UNI01784,2024,THE,,,27.1,2.0
UNI00881,2024,THE,,,21.1,4.0
UNI01037,2024,THE,,,27.2,0.0
UNI02061,2024,THE,,,11.4,1.0
UNI00882,2024,THE,,,13.2,0.0
UNI02062,2024,THE,,,31.8,11.0
UNI01912,2024,THE,,,29.1,64.0
UNI01787,2024,THE,,,30.9,2.0
UNI01914,2024,THE,,,31.6,0.0
UNI02031,2024,THE,,,17.6,3.0
UNI00696,2024,THE,,,15.5,25.0
UNI00956,2024,THE,,,33.3,2.0
UNI02068,2024,THE,,,17.7,8.0
UNI00915,2024,THE,,,14.2,0.0
UNI01077,2024,THE,,,20.1,15.0
UNI01011,2024,THE,,,16.3,28.0
UNI01081,2024,THE,,,18.3,3.0
UNI00641,2024,THE,,,8.3,23.0
UNI02045,2024,THE,,,16.4,3.0
UNI01079,2024,THE,,,33.5,7.0
UNI00708,2024,THE,,,32.0,0.0
UNI00842,2024,THE,,,10.5,15.0
UNI00518,2024,THE,,,8.7,21.0
UNI02074,2024,THE,,,36.4,3.0
UNI01801,2024,THE,,,14.4,4.0
UNI01923,2024,THE,,,17.6,2.0
UNI02075,2024,THE,,,19.7,1.0
UNI02077,2024,THE,,,12.4,12.0
UNI02050,2024,THE,,,24.1,1.0
UNI01723,2024,THE,,,35.3,1.0
UNI00957,2024,THE,,,26.1,52.0
UNI01926,2024,THE,,,16.4,6.0
UNI01927,2024,THE,,,21.7,2.0
UNI00874,2024,THE,,,13.4,2.0
UNI02054,2024,THE,,,12.0,30.0
UNI02055,2024,THE,,,10.7,3.0
UNI01810,2024,THE,,,18.0,0.0
UNI02081,2024,THE,,,16.1,1.0
UNI02058,2024,THE,,,24.5,0.0
UNI02082,2024,THE,,,13.0,9.0
UNI01932,2024,THE,,,25.4,6.0
UNI01933,2024,THE,,,15.7,1.0
UNI02083,2024,THE,,,33.5,11.0
UNI01069,2024,THE,,,27.2,6.0
UNI02060,2024,THE,,,17.1,1.0
UNI01936,2024,THE,,,3.6,1.0
UNI02086,2024,THE,,,17.3,0.0
UNI00932,2024,THE,,,17.9,5.0
UNI01057,2024,THE,,,35.9,1.0
UNI01020,2024,THE,,,14.6,4.0
UNI02089,2024,THE,,,16.8,0.0
UNI02063,2024,THE,,,24.7,0.0
UNI02092,2024,THE,,,21.7,0.0
UNI02065,2024,THE,,,22.8,3.0
UNI02066,2024,THE,,,4.1,3.0
UNI02067,2024,THE,,,17.8,19.0
UNI01824,2024,THE,,,7.2,2.0
UNI02070,2024,THE,,,18.4,31.0
UNI02071,2024,THE,,,15.0,19.0
UNI02072,2024,THE,,,12.6,0.0
UNI01732,2024,THE,,,14.9,1.0
UNI02073,2024,THE,,,12.9,1.0
UNI00901,2024,THE,,,32.6,5.0
UNI02098,2024,THE,,,24.0,8.0
UNI01943,2024,THE,,,47.8,0.0
UNI00785,2024,THE,,,25.4,9.0
UNI02076,2024,THE,,,27.8,6.0
UNI01946,2024,THE,,,8.9,36.0
UNI00815,2024,THE,,,21.3,0.0
UNI02078,2024,THE,,,14.6,2.0
UNI01737,2024,THE,,,14.9,1.0
UNI00937,2024,THE,,,9.9,6.0
UNI01841,2024,THE,,,1.6,3.0
UNI01947,2024,THE,,,12.8,2.0
UNI02103,2024,THE,,,12.1,0.0
UNI01949,2024,THE,,,3.9,3.0
UNI01101,2024,THE,,,10.8,11.0
UNI01950,2024,THE,,,17.7,2.0
UNI02104,2024,THE,,,43.0,0.0
UNI00619,2024,THE,,,13.7,1.0
UNI01956,2024,THE,,,9.0,1.0
UNI00940,2024,THE,,,14.7,13.0
UNI01105,2024,THE,,,60.8,1.0
UNI00505,2024,THE,,,27.5,0.0
UNI01961,2024,THE,,,13.3,5.0
UNI02084,2024,THE,,,17.0,6.0
UNI00921,2024,THE,,,30.2,7.0
UNI02085,2024,THE,,,4.2,17.0
UNI02111,2024,THE,,,12.1,4.0
UNI02087,2024,THE,,,22.7,2.0
UNI01965,2024,THE,,,20.7,5.0
UNI02112,2024,THE,,,12.6,8.0
UNI02114,2024,THE,,,13.3,6.0
UNI01156,2024,THE,,,14.9,13.0
UNI02090,2024,THE,,,23.6,0.0
UNI02094,2024,THE,,,32.3,7.0
UNI02095,2024,THE,,,13.1,8.0
UNI01970,2024,THE,,,5.4,17.0
UNI02119,2024,THE,,,6.4,8.0
UNI02120,2024,THE,,,19.9,0.0
UNI02096,2024,THE,,,16.5,8.0
UNI02123,2024,THE,,,18.6,2.0
UNI01856,2024,THE,,,17.7,1.0
UNI02126,2024,THE,,,23.6,0.0
UNI01698,2024,THE,,,14.0,2.0
UNI02128,2024,THE,,,7.4,3.0
UNI02129,2024,THE,,,18.2,2.0
UNI00698,2024,THE,,,9.5,7.0
UNI00646,2024,THE,,,14.9,12.0
UNI00741,2024,THE,,,15.5,6.0
UNI02133,2024,THE,,,19.8,5.0
UNI02100,2024,THE,,,12.8,13.0
UNI02136,2024,THE,,,12.0,5.0
UNI00944,2024,THE,,,7.2,3.0
UNI02137,2024,THE,,,14.4,2.0
UNI01985,2024,THE,,,0.9,0.0
UNI02101,2024,THE,,,13.3,1.0
UNI02102,2024,THE,,,17.6,4.0
UNI01134,2024,THE,,,34.4,7.0
UNI01874,2024,THE,,,2.5,1.0
UNI00923,2024,THE,,,13.7,24.0
UNI00640,2024,THE,,,13.9,1.0
UNI01879,2024,THE,,,15.6,1.0
UNI00968,2024,THE,,,42.7,0.0
UNI02143,2024,THE,,,9.1,15.0
UNI02105,2024,THE,,,44.7,0.0
UNI01142,2024,THE,,,21.5,1.0
UNI01997,2024,THE,,,21.1,1.0
UNI02145,2024,THE,,,6.0,11.0
UNI02108,2024,THE,,,11.8,6.0
UNI02146,2024,THE,,,20.4,0.0
UNI02147,2024,THE,,,22.9,4.0
UNI00828,2024,THE,,,31.7,22.0
UNI01887,2024,THE,,,18.4,0.0
UNI02113,2024,THE,,,14.5,3.0
UNI02115,2024,THE,,,27.2,1.0
UNI02116,2024,THE,,,10.2,2.0
UNI02117,2024,THE,,,24.3,0.0
UNI02148,2024,THE,,,15.1,1.0
UNI02150,2024,THE,,,12.6,3.0
UNI02151,2024,THE,,,25.2,5.0
UNI02121,2024,THE,,,20.3,0.0
UNI02122,2024,THE,,,20.7,1.0
UNI02124,2024,THE,,,16.7,2.0
UNI01140,2024,THE,,,10.4,3.0
UNI02153,2024,THE,,,18.3,13.0
UNI02125,2024,THE,,,55.6,1.0
UNI02127,2024,THE,,,10.8,2.0
UNI00962,2024,THE,,,114.2,3.0
UNI02157,2024,THE,,,14.6,7.0
UNI02131,2024,THE,,,16.0,3.0
UNI02132,2024,THE,,,36.9,1.0
UNI02135,2024,THE,,,16.0,21.0
UNI02159,2024,THE,,,17.6,12.0
UNI02160,2024,THE,,,20.3,2.0
UNI00997,2024,THE,,,13.1,1.0
UNI02140,2024,THE,,,39.0,7.0
UNI02162,2024,THE,,,13.0,6.0
UNI00692,2024,THE,,,12.3,20.0
UNI01001,2024,THE,,,24.4,2.0
UNI01149,2024,THE,,,9.9,14.0
UNI01003,2024,THE,,,17.3,1.0
UNI02037,2024,THE,,,10.1,8.0
UNI00949,2024,THE,,,18.7,18.0
UNI02169,2024,THE,,,20.1,22.0
UNI02141,2024,THE,,,19.4,25.0
UNI02171,2024,THE,,,20.0,1.0
UNI02173,2024,THE,,,14.3,1.0
UNI01038,2024,THE,,,10.9,7.0
UNI02174,2024,THE,,,10.8,15.0
UNI02144,2024,THE,,,9.7,1.0
UNI00910,2024,THE,,,17.2,9.0
UNI01214,2024,THE,,,16.8,5.0
UNI02178,2024,THE,,,14.0,16.0
UNI02013,2024,THE,,,39.0,6.0
UNI02181,2024,THE,,,30.7,0.0
UNI02183,2024,THE,,,17.7,7.0
UNI02184,2024,THE,,,4.3,0.0
UNI01233,2024,THE,,,21.3,8.0
UNI01769,2024,THE,,,16.3,1.0
UNI02186,2024,THE,,,12.9,45.0
UNI02016,2024,THE,,,17.4,10.0
UNI01015,2024,THE,,,15.1,7.0
UNI02188,2024,THE,,,29.7,3.0
UNI00834,2024,THE,,,14.8,3.0
UNI02018,2024,THE,,,9.8,0.0
UNI02019,2024,THE,,,22.5,3.0
UNI01235,2024,THE,,,14.0,3.0
UNI02156,2024,THE,,,7.3,7.0
UNI02158,2024,THE,,,25.0,5.0
UNI02193,2024,THE,,,35.3,1.0
UNI02194,2024,THE,,,7.2,3.0
UNI00259,2024,THE,,,5.9,10.0
UNI02196,2024,THE,,,29.7,3.0
UNI02197,2024,THE,,,5.9,0.0
UNI02198,2024,THE,,,16.4,0.0
UNI01218,2024,THE,,,17.0,8.0
UNI02161,2024,THE,,,17.9,2.0
UNI01780,2024,THE,,,15.9,2.0
UNI02166,2024,THE,,,21.1,0.0
UNI01068,2024,THE,,,13.9,10.0
UNI02168,2024,THE,,,21.4,0.0
UNI01034,2024,THE,,,22.1,1.0
UNI01251,2024,THE,,,31.0,4.0
UNI02202,2024,THE,,,13.5,7.0
UNI02170,2024,THE,,,16.4,1.0
UNI02024,2024,THE,,,21.8,1.0
UNI00686,2024,THE,,,14.9,0.0
UNI02172,2024,THE,,,16.8,4.0
UNI00315,2024,THE,,,15.3,3.0
UNI02027,2024,THE,,,25.4,0.0
UNI00442,2024,THE,,,7.6,19.0
UNI02176,2024,THE,,,11.8,5.0
UNI02177,2024,THE,,,14.2,4.0
UNI02029,2024,THE,,,21.8,4.0
UNI02211,2024,THE,,,8.8,8.0
UNI02213,2024,THE,,,20.6,34.0
UNI02180,2024,THE,,,13.6,1.0
UNI02182,2024,THE,,,14.8,3.0
UNI02216,2024,THE,,,18.3,0.0
UNI02185,2024,THE,,,24.1,1.0
UNI00812,2024,THE,,,16.9,13.0
UNI02032,2024,THE,,,13.5,5.0
UNI02034,2024,THE,,,18.1,20.0
UNI01273,2024,THE,,,21.3,1.0
UNI02187,2024,THE,,,10.1,1.0
UNI02040,2024,THE,,,19.5,15.0
UNI02190,2024,THE,,,25.6,1.0
UNI02191,2024,THE,,,18.9,17.0
UNI02192,2024,THE,,,24.5,3.0
UNI02223,2024,THE,,,20.7,2.0
UNI01080,2024,THE,,,14.0,5.0
UNI02225,2024,THE,,,17.2,4.0
UNI02195,2024,THE,,,16.2,1.0
UNI02227,2024,THE,,,18.2,2.0
UNI01797,2024,THE,,,14.8,2.0
UNI01284,2024,THE,,,15.4,4.0
UNI02200,2024,THE,,,10.5,2.0
UNI02228,2024,THE,,,17.9,0.0
UNI02229,2024,THE,,,23.7,3.0
UNI01802,2024,THE,,,7.7,3.0
UNI01925,2024,THE,,,33.4,9.0
UNI01804,2024,THE,,,28.7,0.0
UNI02233,2024,THE,,,30.6,0.0
UNI01086,2024,THE,,,20.3,4.0
UNI02201,2024,THE,,,11.3,2.0
UNI02204,2024,THE,,,15.5,5.0
UNI02205,2024,THE,,,37.2,6.0
UNI02206,2024,THE,,,10.4,1.0
UNI01256,2024,THE,,,9.4,0.0
UNI02238,2024,THE,,,12.9,21.0
UNI02207,2024,THE,,,25.3,1.0
UNI01259,2024,THE,,,19.9,0.0
UNI01300,2024,THE,,,19.8,1.0
UNI02208,2024,THE,,,13.3,1.0
UNI02209,2024,THE,,,13.3,1.0
UNI02210,2024,THE,,,18.3,1.0
UNI01198,2024,THE,,,15.6,1.0
UNI02242,2024,THE,,,12.8,0.0
UNI02212,2024,THE,,,16.7,0.0
UNI02214,2024,THE,,,14.6,1.0
UNI02215,2024,THE,,,14.1,1.0
UNI02217,2024,THE,,,9.7,2.0
UNI02218,2024,THE,,,29.7,3.0
UNI01269,2024,THE,,,23.3,7.0
UNI01687,2024,THE,,,22.8,1.0
UNI02219,2024,THE,,,23.2,1.0
UNI02220,2024,THE,,,8.2,6.0
UNI02221,2024,THE,,,17.0,3.0
UNI01056,2024,THE,,,12.0,2.0
UNI02222,2024,THE,,,24.5,2.0
UNI02250,2024,THE,,,17.0,13.0
UNI02224,2024,THE,,,18.0,3.0
UNI01095,2024,THE,,,12.8,11.0
UNI02226,2024,THE,,,17.6,0.0
UNI02254,2024,THE,,,34.3,1.0
UNI01021,2024,THE,,,7.6,4.0
UNI02064,2024,THE,,,19.6,0.0
UNI02257,2024,THE,,,12.5,2.0
UNI00975,2024,THE,,,9.3,4.0
UNI02259,2024,THE,,,20.0,6.0
UNI01322,2024,THE,,,23.0,7.0
UNI02231,2024,THE,,,35.7,2.0
UNI02232,2024,THE,,,27.9,12.0
UNI01276,2024,THE,,,22.4,2.0
UNI02262,2024,THE,,,24.4,0.0
UNI01217,2024,THE,,,12.8,3.0
UNI01098,2024,THE,,,11.6,16.0
UNI02265,2024,THE,,,4.6,1.0
UNI02267,2024,THE,,,88.7,3.0
UNI02268,2024,THE,,,199.9,2.0
UNI02069,2024,THE,,,13.4,4.0
UNI02235,2024,THE,,,39.2,0.0
UNI02271,2024,THE,,,17.1,19.0
UNI02236,2024,THE,,,15.7,3.0
UNI02237,2024,THE,,,14.3,0.0
UNI02240,2024,THE,,,6.8,3.0
UNI02273,2024,THE,,,27.9,15.0
UNI02274,2024,THE,,,16.0,14.0
UNI01945,2024,THE,,,18.7,2.0
UNI01282,2024,THE,,,10.7,2.0
UNI02277,2024,THE,,,18.6,3.0
UNI01286,2024,THE,,,17.2,6.0
UNI02079,2024,THE,,,15.0,2.0
UNI02080,2024,THE,,,0.9,0.0
UNI02279,2024,THE,,,9.6,9.0
UNI02243,2024,THE,,,9.6,2.0
UNI01106,2024,THE,,,10.1,3.0
UNI01107,2024,THE,,,21.6,3.0
UNI02282,2024,THE,,,42.4,24.0
UNI02284,2024,THE,,,16.5,0.0
UNI00892,2024,THE,,,13.3,8.0
UNI02245,2024,THE,,,16.8,3.0
UNI02288,2024,THE,,,12.0,12.0
UNI01026,2024,THE,,,17.2,2.0
UNI01353,2024,THE,,,13.9,0.0
UNI01291,2024,THE,,,23.3,0.0
UNI02246,2024,THE,,,5.2,0.0
UNI01954,2024,THE,,,14.6,2.0
UNI01113,2024,THE,,,13.8,6.0
UNI02249,2024,THE,,,16.0,5.0
UNI02252,2024,THE,,,13.4,12.0
UNI01117,2024,THE,,,13.1,5.0
UNI02295,2024,THE,,,12.1,4.0
UNI02256,2024,THE,,,50.4,18.0
UNI02296,2024,THE,,,6.4,18.0
UNI01114,2024,THE,,,13.6,3.0
UNI02297,2024,THE,,,14.9,3.0
UNI02088,2024,THE,,,14.5,2.0
UNI00959,2024,THE,,,14.4,11.0
UNI02091,2024,THE,,,45.9,1.0
UNI02093,2024,THE,,,22.8,1.0
UNI02299,2024,THE,,,5.7,16.0
UNI02301,2024,THE,,,7.3,5.0
UNI02303,2024,THE,,,5.7,44.0
UNI02305,2024,THE,,,9.8,14.0
UNI00979,2024,THE,,,16.3,17.0
UNI02260,2024,THE,,,42.1,1.0
UNI02261,2024,THE,,,8.3,3.0
UNI02263,2024,THE,,,41.7,3.0
UNI02264,2024,THE,,,8.5,2.0
UNI02097,2024,THE,,,14.6,7.0
UNI02309,2024,THE,,,12.8,12.0
UNI02310,2024,THE,,,20.7,14.0
UNI02266,2024,THE,,,16.3,9.0
UNI01121,2024,THE,,,15.5,18.0
UNI02270,2024,THE,,,10.2,12.0
UNI00894,2024,THE,,,6.7,5.0
UNI02314,2024,THE,,,16.1,5.0
UNI00789,2024,THE,,,34.5,2.0
UNI01862,2024,THE,,,21.6,3.0
UNI02316,2024,THE,,,15.0,8.0
UNI02272,2024,THE,,,22.7,6.0
UNI00980,2024,THE,,,15.6,4.0
UNI02099,2024,THE,,,22.0,1.0
UNI02275,2024,THE,,,67.5,4.0
UNI01302,2024,THE,,,18.6,9.0
UNI02320,2024,THE,,,15.9,0.0
UNI02321,2024,THE,,,33.1,3.0
UNI02323,2024,THE,,,9.5,7.0
UNI01129,2024,THE,,,16.2,8.0
UNI00981,2024,THE,,,7.9,14.0
UNI00808,2024,THE,,,8.0,3.0
UNI02278,2024,THE,,,11.7,1.0
UNI02326,2024,THE,,,14.5,6.0
UNI02285,2024,THE,,,10.1,2.0
UNI02286,2024,THE,,,13.7,6.0
UNI01403,2024,THE,,,17.5,6.0
UNI02289,2024,THE,,,11.5,4.0
UNI01307,2024,THE,,,25.7,3.0
UNI02290,2024,THE,,,23.4,16.0
UNI02291,2024,THE,,,13.9,15.0
UNI00945,2024,THE,,,10.3,24.0
UNI02292,2024,THE,,,23.1,5.0
UNI00466,2024,THE,,,11.1,0.0
UNI02332,2024,THE,,,6.9,4.0
UNI02106,2024,THE,,,16.9,5.0
UNI02293,2024,THE,,,7.3,1.0
UNI02294,2024,THE,,,26.2,1.0
UNI01998,2024,THE,,,12.9,2.0
UNI01412,2024,THE,,,13.0,1.0
UNI02107,2024,THE,,,28.3,0.0
UNI00896,2024,THE,,,8.5,6.0
UNI01133,2024,THE,,,11.4,6.0
UNI00988,2024,THE,,,12.9,2.0
UNI02109,2024,THE,,,15.2,1.0
UNI01311,2024,THE,,,11.4,10.0
UNI02337,2024,THE,,,43.0,33.0
UNI02110,2024,THE,,,19.4,6.0
UNI01150,2024,THE,,,14.4,4.0
UNI00714,2024,THE,,,17.4,10.0
UNI02302,2024,THE,,,10.9,7.0
UNI02304,2024,THE,,,1.4,0.0
UNI01157,2024,THE,,,26.6,7.0
UNI02340,2024,THE,,,10.7,14.0
UNI02307,2024,THE,,,3.3,0.0
UNI02308,2024,THE,,,13.1,3.0
UNI02342,2024,THE,,,10.6,5.0
UNI01203,2024,THE,,,16.9,2.0
UNI02345,2024,THE,,,14.0,8.0
UNI02118,2024,THE,,,7.9,7.0
