university_id,year,ranking_source,total_students,students_per_staff,international_students,international_student_percentage
U0244,2023,THE,,18.8,,20.0
U0245,2023,THE,,15.4,,39.0
U0246,2023,THE,,13.2,,22.0
U0247,2023,THE,,17.4,,37.0
U0248,2023,THE,,3.8,,15.0
U0249,2023,THE,,14.7,,27.0
U0250,2023,THE,,,,
U0251,2023,THE,,,,
U0252,2023,THE,,10.5,,6.0
U0253,2023,THE,,12.4,,62.0
U0254,2023,THE,,26.0,,14.0
U0255,2023,THE,,32.9,,17.0
U0256,2023,THE,,13.9,,2.0
U0257,2023,THE,,17.9,,37.0
U0258,2023,THE,,12.0,,10.0
U0259,2023,THE,,8.2,,20.0
U0260,2023,THE,,18.1,,18.0
U0261,2023,THE,,,,
U0262,2023,THE,,,,
U0263,2023,THE,,,,
U0264,2023,THE,,15.8,,9.0
U0265,2023,THE,,,,
U0266,2023,THE,,,,
U0267,2023,THE,,32.2,,17.0
U0268,2023,THE,,,,
U0269,2023,THE,,8.7,,12.0
U0270,2023,THE,,,,
U0271,2023,THE,,14.3,,10.0
U0272,2023,THE,,,,
U0273,2023,THE,,20.8,,20.0
U0274,2023,THE,,26.1,,20.0
U0275,2023,THE,,14.8,,28.0
U0276,2023,THE,,,,
U0277,2023,THE,,,,
U0278,2023,THE,,16.2,,16.0
U0279,2023,THE,,,,
U0280,2023,THE,,13.6,,9.0
U0281,2023,THE,,,,
U0282,2023,THE,,17.0,,29.0
U0283,2023,THE,,,,
U0284,2023,THE,,,,
U0285,2023,THE,,22.5,,10.0
U0286,2023,THE,,,,
U0287,2023,THE,,30.4,,16.0
U0288,2023,THE,,14.1,,34.0
U0289,2023,THE,,21.2,,7.0
U0290,2023,THE,,16.9,,36.0
U0291,2023,THE,,25.6,,25.0
U0292,2023,THE,,12.8,,10.0
U0293,2023,THE,,,,
U0294,2023,THE,,22.9,,36.0
U0295,2023,THE,,,,
U0296,2023,THE,,25.9,,8.0
U0297,2023,THE,,,,
U0298,2023,THE,,,,
U0299,2023,THE,,15.4,,22.0
U0300,2023,THE,,16.2,,4.0
U0301,2023,THE,,8.0,,19.0
U0302,2023,THE,,14.2,,6.0
U0303,2023,THE,,17.0,,19.0
U0304,2023,THE,,14.4,,15.0
U0305,2023,THE,,,,
U0306,2023,THE,,14.7,,14.0
U0307,2023,THE,,16.9,,28.0
U0308,2023,THE,,,,
U0309,2023,THE,,,,
U0310,2023,THE,,,,
U0311,2023,THE,,16.6,,14.0
U0312,2023,THE,,9.6,,11.0
U0313,2023,THE,,25.1,,15.0
U0314,2023,THE,,,,
U0315,2023,THE,,16.5,,1.0
U0316,2023,THE,,,,
U0317,2023,THE,,,,
U0318,2023,THE,,10.9,,13.0
U0319,2023,THE,,27.5,,31.0
U0320,2023,THE,,16.0,,8.0
U0321,2023,THE,,,,
U0322,2023,THE,,19.9,,6.0
U0323,2023,THE,,,,
U0324,2023,THE,,10.8,,16.0
U0325,2023,THE,,,,
U0326,2023,THE,,,,
U0327,2023,THE,,24.2,,15.0
U0328,2023,THE,,17.7,,27.0
U0329,2023,THE,,,,
U0330,2023,THE,,25.6,,1.0
U0331,2023,THE,,15.1,,5.0
U0332,2023,THE,,18.1,,60.0
U0333,2023,THE,,,,
U0334,2023,THE,,18.2,,17.0
U0335,2023,THE,,,,
U0336,2023,THE,,27.9,,36.0
U0337,2023,THE,,30.3,,12.0
U0338,2023,THE,,15.8,,6.0
U0339,2023,THE,,10.6,,0.0
U0340,2023,THE,,17.6,,22.0
U0341,2023,THE,,32.9,,21.0
U0342,2023,THE,,17.0,,39.0
U0343,2023,THE,,22.5,,2.0
U0344,2023,THE,,,,
U0345,2023,THE,,10.0,,16.0
U0346,2023,THE,,19.8,,7.0
U0347,2023,THE,,29.9,,20.0
U0348,2023,THE,,,,
U0349,2023,THE,,,,
U0350,2023,THE,,36.8,,4.0
U0351,2023,THE,,45.2,,37.0
U0352,2023,THE,,18.2,,51.0
U0353,2023,THE,,,,
U0354,2023,THE,,21.7,,7.0
U0355,2023,THE,,,,
U0356,2023,THE,,18.0,,19.0
U0357,2023,THE,,19.3,,51.0
U0358,2023,THE,,12.0,,13.0
U0359,2023,THE,,10.0,,8.0
U0360,2023,THE,,,,
U0361,2023,THE,,15.1,,10.0
U0362,2023,THE,,8.6,,4.0
U0363,2023,THE,,15.4,,2.0
U0364,2023,THE,,29.1,,28.0
U0365,2023,THE,,,,
U0366,2023,THE,,,,
U0367,2023,THE,,,,
U0368,2023,THE,,9.0,,5.0
U0369,2023,THE,,,,
U0370,2023,THE,,16.6,,5.0
U0371,2023,THE,,12.9,,15.0
U0372,2023,THE,,13.3,,44.0
U0373,2023,THE,,,,
U0374,2023,THE,,28.4,,6.0
U0375,2023,THE,,23.0,,9.0
U0376,2023,THE,,15.3,,5.0
U0377,2023,THE,,11.3,,5.0
U0378,2023,THE,,,,
U0379,2023,THE,,12.7,,16.0
U0380,2023,THE,,,,
U0381,2023,THE,,17.0,,29.0
U0382,2023,THE,,21.9,,6.0
U0383,2023,THE,,15.9,,1.0
U0384,2023,THE,,40.3,,22.0
U0385,2023,THE,,12.7,,5.0
U0386,2023,THE,,,,
U0387,2023,THE,,,,
U0388,2023,THE,,,,
U0389,2023,THE,,,,
U0390,2023,THE,,,,
U0391,2023,THE,,18.5,,14.0
U0392,2023,THE,,17.9,,18.0
U0393,2023,THE,,31.0,,11.0
U0394,2023,THE,,22.6,,14.0
U0395,2023,THE,,,,
U0396,2023,THE,,,,
U0397,2023,THE,,,,
U0398,2023,THE,,20.8,,13.0
U0399,2023,THE,,,,
U0400,2023,THE,,26.0,,18.0
U0401,2023,THE,,,,
U0402,2023,THE,,19.7,,8.0
U0403,2023,THE,,21.2,,2.0
U0404,2023,THE,,35.5,,26.0
U0405,2023,THE,,,,
U0406,2023,THE,,9.7,,4.0
U0407,2023,THE,,,,
U0408,2023,THE,,16.6,,40.0
U0409,2023,THE,,18.9,,23.0
U0410,2023,THE,,,,
U0411,2023,THE,,,,
U0412,2023,THE,,,,
U0413,2023,THE,,8.6,,23.0
U0414,2023,THE,,,,
U0415,2023,THE,,33.5,,34.0
U0416,2023,THE,,14.2,,25.0
U0417,2023,THE,,,,
U0418,2023,THE,,18.3,,27.0
U0419,2023,THE,,,,
U0420,2023,THE,,8.8,,20.0
U0421,2023,THE,,25.4,,17.0
U0422,2023,THE,,25.1,,20.0
U0423,2023,THE,,17.8,,25.0
U0424,2023,THE,,16.9,,15.0
U0425,2023,THE,,15.7,,11.0
U0426,2023,THE,,,,
U0427,2023,THE,,43.7,,18.0
U0428,2023,THE,,,,
U0429,2023,THE,,12.3,,4.0
U0430,2023,THE,,16.1,,4.0
U0431,2023,THE,,20.4,,4.0
U0432,2023,THE,,,,
U0433,2023,THE,,14.5,,10.0
U0434,2023,THE,,16.4,,82.0
U0435,2023,THE,,,,
U0436,2023,THE,,33.9,,1.0
U0437,2023,THE,,36.5,,40.0
U0438,2023,THE,,,,
U0439,2023,THE,,10.2,,9.0
U0440,2023,THE,,,,
U0441,2023,THE,,,,
U0442,2023,THE,,,,
U0443,2023,THE,,,,
U0444,2023,THE,,,,
U0445,2023,THE,,20.1,,32.0
U0446,2023,THE,,,,
U0447,2023,THE,,,,
U0448,2023,THE,,15.0,,3.0
U0449,2023,THE,,18.6,,2.0
U0450,2023,THE,,,,
U0451,2023,THE,,15.4,,3.0
U0452,2023,THE,,,,
U0453,2023,THE,,12.2,,16.0
U0454,2023,THE,,9.9,,8.0
U0455,2023,THE,,16.0,,27.0
U0456,2023,THE,,,,
U0457,2023,THE,,,,
U0458,2023,THE,,,,
U0459,2023,THE,,27.4,,10.0
U0460,2023,THE,,,,
U0461,2023,THE,,,,
U0462,2023,THE,,20.6,,6.0
U0463,2023,THE,,,,
U0464,2023,THE,,38.1,,91.0
U0465,2023,THE,,10.3,,8.0
U0466,2023,THE,,,,
U0467,2023,THE,,22.2,,19.0
U0468,2023,THE,,,,
U0469,2023,THE,,19.5,,7.0
U0470,2023,THE,,16.7,,10.0
U0471,2023,THE,,20.4,,2.0
U0472,2023,THE,,,,
U0473,2023,THE,,,,
U0474,2023,THE,,15.7,,26.0
U0475,2023,THE,,8.1,,9.0
U0476,2023,THE,,,,
U0477,2023,THE,,19.2,,55.0
U0478,2023,THE,,14.2,,8.0
U0479,2023,THE,,,,
U0480,2023,THE,,,,
U0481,2023,THE,,17.4,,13.0
U0482,2023,THE,,,,
U0483,2023,THE,,,,
U0484,2023,THE,,,,
U0485,2023,THE,,,,
U0486,2023,THE,,12.3,,8.0
U0487,2023,THE,,,,
U0488,2023,THE,,,,
U0489,2023,THE,,19.9,,3.0
U0490,2023,THE,,,,
U0491,2023,THE,,23.5,,1.0
U0492,2023,THE,,13.1,,7.0
U0493,2023,THE,,,,
U0494,2023,THE,,14.4,,3.0
U0495,2023,THE,,,,
U0496,2023,THE,,21.9,,0.0
U0497,2023,THE,,,,
U0498,2023,THE,,,,
U0499,2023,THE,,,,
U0500,2023,THE,,18.6,,14.0
U0501,2023,THE,,,,
U0502,2023,THE,,17.6,,9.0
U0503,2023,THE,,14.7,,11.0
U0504,2023,THE,,,,
U0505,2023,THE,,19.9,,26.0
U0506,2023,THE,,16.3,,12.0
U0507,2023,THE,,19.2,,8.0
U0508,2023,THE,,19.7,,5.0
U0509,2023,THE,,14.1,,1.0
U0510,2023,THE,,12.8,,53.0
U0511,2023,THE,,17.5,,13.0
U0512,2023,THE,,17.5,,3.0
U0513,2023,THE,,,,
U0514,2023,THE,,,,
U0515,2023,THE,,,,
U0516,2023,THE,,10.0,,4.0
U0517,2023,THE,,30.4,,28.0
U0518,2023,THE,,,,
U0519,2023,THE,,20.2,,13.0
U0520,2023,THE,,,,
U0521,2023,THE,,17.2,,19.0
U0522,2023,THE,,,,
U0523,2023,THE,,14.1,,2.0
U0524,2023,THE,,17.0,,6.0
U0525,2023,THE,,,,
U0526,2023,THE,,,,
U0527,2023,THE,,22.3,,9.0
U0528,2023,THE,,,,
U0529,2023,THE,,26.6,,12.0
U0530,2023,THE,,18.9,,7.0
U0531,2023,THE,,16.1,,47.0
U0532,2023,THE,,,,
U0533,2023,THE,,19.1,,30.0
U0534,2023,THE,,13.6,,8.0
U0535,2023,THE,,,,
U0536,2023,THE,,,,
U0537,2023,THE,,,,
U0538,2023,THE,,22.4,,13.0
U0539,2023,THE,,18.2,,5.0
U0540,2023,THE,,,,
U0541,2023,THE,,17.0,,15.0
U0542,2023,THE,,8.6,,15.0
U0543,2023,THE,,,,
U0544,2023,THE,,16.9,,18.0
U0545,2023,THE,,,,
U0546,2023,THE,,,,
U0547,2023,THE,,13.9,,4.0
U0548,2023,THE,,,,
U0549,2023,THE,,23.7,,8.0
U0550,2023,THE,,17.9,,10.0
U0551,2023,THE,,16.6,,5.0
U0552,2023,THE,,10.9,,17.0
U0553,2023,THE,,16.6,,5.0
U0554,2023,THE,,31.1,,14.0
U0555,2023,THE,,,,
U0556,2023,THE,,,,
U0557,2023,THE,,16.1,,3.0
U0558,2023,THE,,,,
U0559,2023,THE,,,,
U0560,2023,THE,,16.6,,5.0
U0561,2023,THE,,16.6,,5.0
U0562,2023,THE,,,,
U0563,2023,THE,,,,
U0564,2023,THE,,17.5,,9.0
U0565,2023,THE,,,,
U0566,2023,THE,,13.6,,12.0
U0567,2023,THE,,14.0,,3.0
U0568,2023,THE,,14.8,,16.0
U0569,2023,THE,,,,
U0570,2023,THE,,8.0,,22.0
U0571,2023,THE,,12.5,,22.0
U0572,2023,THE,,22.4,,1.0
U0573,2023,THE,,24.0,,7.0
U0574,2023,THE,,23.3,,9.0
U0575,2023,THE,,17.7,,22.0
U0576,2023,THE,,,,
U0577,2023,THE,,24.0,,15.0
U0578,2023,THE,,36.1,,28.0
U0579,2023,THE,,,,
U0580,2023,THE,,14.2,,2.0
U0581,2023,THE,,,,
U0582,2023,THE,,,,
U0583,2023,THE,,,,
U0584,2023,THE,,,,
U0585,2023,THE,,,,
U0586,2023,THE,,,,
U0587,2023,THE,,10.9,,39.0
U0588,2023,THE,,14.3,,2.0
U0589,2023,THE,,,,
U0590,2023,THE,,,,
U0591,2023,THE,,30.1,,2.0
U0592,2023,THE,,12.5,,4.0
U0593,2023,THE,,15.3,,21.0
U0594,2023,THE,,,,
U0595,2023,THE,,,,
U0596,2023,THE,,11.7,,1.0
U0597,2023,THE,,12.1,,1.0
U0598,2023,THE,,11.1,,8.0
U0599,2023,THE,,13.1,,8.0
U0600,2023,THE,,,,
U0601,2023,THE,,,,
U0602,2023,THE,,11.5,,41.0
U0603,2023,THE,,8.3,,7.0
U0604,2023,THE,,,,
U0605,2023,THE,,,,
U0606,2023,THE,,14.8,,13.0
U0607,2023,THE,,,,
U0608,2023,THE,,14.7,,21.0
U0609,2023,THE,,,,
U0610,2023,THE,,27.6,,4.0
U0611,2023,THE,,39.7,,14.0
U0612,2023,THE,,,,
U0613,2023,THE,,,,
U0614,2023,THE,,,,
U0615,2023,THE,,16.6,,23.0
U0616,2023,THE,,,,
U0617,2023,THE,,27.0,,76.0
U0618,2023,THE,,,,
U0619,2023,THE,,,,
U0620,2023,THE,,10.0,,28.0
U0621,2023,THE,,19.6,,16.0
U0622,2023,THE,,,,
U0623,2023,THE,,,,
U0624,2023,THE,,,,
U0625,2023,THE,,34.5,,30.0
U0626,2023,THE,,25.1,,8.0
U0627,2023,THE,,,,
U0628,2023,THE,,,,
U0629,2023,THE,,,,
U0630,2023,THE,,,,
U0631,2023,THE,,18.6,,13.0
U0632,2023,THE,,,,
U0633,2023,THE,,,,
U0634,2023,THE,,14.2,,17.0
U0635,2023,THE,,14.5,,12.0
U0636,2023,THE,,12.1,,5.0
U0637,2023,THE,,,,
U0638,2023,THE,,,,
U0639,2023,THE,,21.0,,8.0
U0640,2023,THE,,12.1,,6.0
U0641,2023,THE,,7.5,,11.0
U0642,2023,THE,,,,
U0643,2023,THE,,16.4,,29.0
U0644,2023,THE,,12.0,,18.0
U0645,2023,THE,,14.9,,3.0
U0646,2023,THE,,16.9,,2.0
U0647,2023,THE,,20.1,,3.0
U0648,2023,THE,,11.1,,18.0
U0649,2023,THE,,9.7,,9.0
U0650,2023,THE,,,,
U0651,2023,THE,,17.3,,10.0
U0652,2023,THE,,,,
U0653,2023,THE,,,,
U0654,2023,THE,,11.4,,11.0
U0655,2023,THE,,,,
U0656,2023,THE,,15.4,,6.0
U0657,2023,THE,,,,
U0658,2023,THE,,14.5,,13.0
U0659,2023,THE,,,,
U0660,2023,THE,,27.0,,7.0
U0661,2023,THE,,16.6,,4.0
U0662,2023,THE,,16.3,,24.0
U0663,2023,THE,,,,
U0664,2023,THE,,,,
U0665,2023,THE,,12.6,,15.0
U0666,2023,THE,,,,
U0667,2023,THE,,,,
U0668,2023,THE,,14.9,,21.0
U0669,2023,THE,,16.8,,7.0
U0670,2023,THE,,,,
U0671,2023,THE,,4.4,,11.0
U0672,2023,THE,,,,
U0673,2023,THE,,29.4,,20.0
U0674,2023,THE,,17.7,,16.0
U0675,2023,THE,,,,
U0676,2023,THE,,17.3,,4.0
U0677,2023,THE,,,,
U0678,2023,THE,,,,
U0679,2023,THE,,,,
U0680,2023,THE,,,,
U0681,2023,THE,,17.7,,3.0
U0682,2023,THE,,,,
U0683,2023,THE,,14.9,,39.0
U0684,2023,THE,,,,
U0685,2023,THE,,19.9,,7.0
U0686,2023,THE,,,,
U0687,2023,THE,,13.1,,15.0
U0688,2023,THE,,12.5,,8.0
U0689,2023,THE,,42.4,,0.0
U0690,2023,THE,,,,
U0691,2023,THE,,,,
U0692,2023,THE,,,,
U0693,2023,THE,,,,
U0694,2023,THE,,20.2,,1.0
U0695,2023,THE,,,,
U0696,2023,THE,,,,
U0697,2023,THE,,8.5,,1.0
U0698,2023,THE,,,,
U0699,2023,THE,,14.1,,1.0
U0700,2023,THE,,24.6,,7.0
U0701,2023,THE,,20.2,,44.0
U0702,2023,THE,,18.7,,9.0
U0703,2023,THE,,,,
U0704,2023,THE,,,,
U0705,2023,THE,,10.1,,19.0
U0706,2023,THE,,,,
U0707,2023,THE,,18.6,,35.0
U0708,2023,THE,,10.0,,5.0
U0709,2023,THE,,,,
U0710,2023,THE,,,,
U0711,2023,THE,,,,
U0712,2023,THE,,11.6,,11.0
U0713,2023,THE,,14.8,,2.0
U0714,2023,THE,,,,
U0715,2023,THE,,20.2,,38.0
U0716,2023,THE,,,,
U0717,2023,THE,,17.0,,2.0
U0718,2023,THE,,,,
U0719,2023,THE,,,,
U0720,2023,THE,,,,
U0721,2023,THE,,25.3,,1.0
U0722,2023,THE,,,,
U0723,2023,THE,,23.5,,1.0
U0724,2023,THE,,13.1,,28.0
U0725,2023,THE,,17.0,,12.0
U0726,2023,THE,,13.5,,2.0
U0727,2023,THE,,12.5,,14.0
U0728,2023,THE,,9.4,,26.0
U0729,2023,THE,,21.7,,0.0
U0730,2023,THE,,26.2,,14.0
U0731,2023,THE,,,,
U0732,2023,THE,,18.7,,50.0
U0733,2023,THE,,33.4,,21.0
U0734,2023,THE,,,,
U0735,2023,THE,,,,
U0736,2023,THE,,26.9,,5.0
U0737,2023,THE,,24.9,,7.0
U0738,2023,THE,,,,
U0739,2023,THE,,,,
U0740,2023,THE,,18.9,,5.0
U0741,2023,THE,,,,
U0742,2023,THE,,29.7,,22.0
U0743,2023,THE,,,,
U0744,2023,THE,,,,
U0745,2023,THE,,,,
U0746,2023,THE,,13.3,,7.0
U0747,2023,THE,,36.1,,5.0
U0748,2023,THE,,15.9,,23.0
U0749,2023,THE,,20.8,,50.0
U0750,2023,THE,,,,
U0751,2023,THE,,45.2,,25.0
U0752,2023,THE,,11.3,,14.0
U0753,2023,THE,,4.0,,10.0
U0754,2023,THE,,,,
U0755,2023,THE,,14.2,,8.0
U0756,2023,THE,,,,
U0757,2023,THE,,24.3,,3.0
U0758,2023,THE,,,,
U0759,2023,THE,,,,
U0760,2023,THE,,15.6,,0.0
U0761,2023,THE,,13.9,,3.0
U0762,2023,THE,,10.7,,13.0
U0763,2023,THE,,,,
U0764,2023,THE,,,,
U0765,2023,THE,,13.0,,0.0
U0766,2023,THE,,13.1,,2.0
U0767,2023,THE,,15.6,,3.0
U0768,2023,THE,,,,
U0769,2023,THE,,,,
U0770,2023,THE,,25.6,,6.0
U0771,2023,THE,,14.8,,0.0
U0772,2023,THE,,18.6,,21.0
U0773,2023,THE,,8.5,,5.0
U0774,2023,THE,,,,
U0775,2023,THE,,,,
U0776,2023,THE,,,,
U0777,2023,THE,,,,
U0778,2023,THE,,,,
U0779,2023,THE,,16.8,,8.0
U0780,2023,THE,,,,
U0781,2023,THE,,23.8,,4.0
U0782,2023,THE,,,,
U0783,2023,THE,,18.4,,1.0
U0784,2023,THE,,,,
U0785,2023,THE,,10.2,,6.0
U0786,2023,THE,,19.4,,7.0
U0787,2023,THE,,9.7,,35.0
U0788,2023,THE,,,,
U0789,2023,THE,,16.1,,2.0
U0790,2023,THE,,32.7,,7.0
U0791,2023,THE,,26.9,,17.0
U0792,2023,THE,,,,
U0793,2023,THE,,10.2,,32.0
U0794,2023,THE,,29.1,,3.0
U0795,2023,THE,,15.3,,16.0
U0796,2023,THE,,,,
U0797,2023,THE,,,,
U0798,2023,THE,,,,
U0799,2023,THE,,11.2,,4.0
U0800,2023,THE,,,,
U0801,2023,THE,,,,
U0802,2023,THE,,11.9,,5.0
U0803,2023,THE,,11.8,,57.0
U0804,2023,THE,,28.2,,4.0
U0805,2023,THE,,,,
U0806,2023,THE,,,,
U0807,2023,THE,,,,
U0808,2023,THE,,,,
U0809,2023,THE,,18.1,,2.0
U0810,2023,THE,,20.4,,35.0
U0811,2023,THE,,,,
U0812,2023,THE,,,,
U0813,2023,THE,,,,
U0814,2023,THE,,12.6,,0.0
U0815,2023,THE,,9.8,,3.0
U0816,2023,THE,,,,
U0817,2023,THE,,15.2,,15.0
U0818,2023,THE,,17.4,,16.0
U0819,2023,THE,,16.8,,35.0
U0820,2023,THE,,28.5,,15.0
U0821,2023,THE,,,,
U0822,2023,THE,,,,
U0823,2023,THE,,,,
U0824,2023,THE,,,,
U0825,2023,THE,,,,
U0826,2023,THE,,14.9,,23.0
U0827,2023,THE,,7.1,,4.0
U0828,2023,THE,,42.4,,8.0
U0829,2023,THE,,74.8,,10.0
U0830,2023,THE,,,,
U0831,2023,THE,,,,
U0832,2023,THE,,,,
U0833,2023,THE,,,,
U0834,2023,THE,,,,
U0835,2023,THE,,,,
U0836,2023,THE,,,,
U0837,2023,THE,,,,
U0838,2023,THE,,15.8,,3.0
U0839,2023,THE,,7.2,,6.0
U0840,2023,THE,,14.4,,10.0
U0841,2023,THE,,9.4,,0.0
U0842,2023,THE,,,,
U0843,2023,THE,,16.8,,22.0
U0844,2023,THE,,32.7,,2.0
U0845,2023,THE,,,,
U0846,2023,THE,,,,
U0847,2023,THE,,,,
U0848,2023,THE,,27.4,,3.0
U0849,2023,THE,,11.4,,11.0
U0850,2023,THE,,16.6,,5.0
U0851,2023,THE,,14.9,,2.0
U0852,2023,THE,,,,
U0853,2023,THE,,12.3,,6.0
U0854,2023,THE,,,,
U0855,2023,THE,,20.2,,20.0
U0856,2023,THE,,19.9,,6.0
U0857,2023,THE,,20.7,,4.0
U0858,2023,THE,,14.9,,9.0
U0859,2023,THE,,19.6,,23.0
U0860,2023,THE,,14.4,,6.0
U0861,2023,THE,,17.3,,5.0
U0862,2023,THE,,,,
U0863,2023,THE,,11.2,,2.0
U0864,2023,THE,,13.1,,7.0
U0865,2023,THE,,,,
U0866,2023,THE,,,,
U0867,2023,THE,,16.5,,20.0
U0868,2023,THE,,6.7,,6.0
U0869,2023,THE,,,,
U0870,2023,THE,,24.3,,3.0
U0871,2023,THE,,10.4,,10.0
U0872,2023,THE,,14.0,,6.0
U0873,2023,THE,,,,
U0874,2023,THE,,,,
U0875,2023,THE,,,,
U0876,2023,THE,,,,
U0877,2023,THE,,18.7,,21.0
U0878,2023,THE,,,,
U0879,2023,THE,,15.2,,6.0
U0880,2023,THE,,,,
U0881,2023,THE,,,,
U0882,2023,THE,,,,
U0883,2023,THE,,,,
U0884,2023,THE,,,,
U0885,2023,THE,,17.9,,12.0
U0886,2023,THE,,,,
U0887,2023,THE,,,,
U0888,2023,THE,,27.3,,24.0
U0889,2023,THE,,,,
U0890,2023,THE,,32.4,,1.0
U0891,2023,THE,,15.5,,38.0
U0892,2023,THE,,15.7,,13.0
U0893,2023,THE,,,,
U0894,2023,THE,,22.4,,1.0
U0895,2023,THE,,13.3,,7.0
U0896,2023,THE,,232.2,,3.0
U0897,2023,THE,,,,
U0898,2023,THE,,15.3,,1.0
U0899,2023,THE,,,,
U0900,2023,THE,,10.7,,4.0
U0901,2023,THE,,,,
U0902,2023,THE,,39.1,,15.0
U0903,2023,THE,,14.7,,5.0
U0904,2023,THE,,,,
U0905,2023,THE,,,,
U0906,2023,THE,,10.7,,10.0
U0907,2023,THE,,,,
U0908,2023,THE,,,,
U0909,2023,THE,,,,
U0910,2023,THE,,,,
U0911,2023,THE,,9.4,,7.0
U0912,2023,THE,,,,
U0913,2023,THE,,14.5,,17.0
U0914,2023,THE,,18.2,,5.0
U0915,2023,THE,,21.0,,3.0
U0916,2023,THE,,,,
U0917,2023,THE,,,,
U0918,2023,THE,,,,
U0919,2023,THE,,,,
U0920,2023,THE,,30.9,,0.0
U0921,2023,THE,,11.5,,5.0
U0922,2023,THE,,,,
U0923,2023,THE,,,,
U0924,2023,THE,,19.1,,25.0
U0925,2023,THE,,,,
U0926,2023,THE,,,,
U0927,2023,THE,,,,
U0928,2023,THE,,,,
U0929,2023,THE,,,,
U0930,2023,THE,,,,
U0931,2023,THE,,26.1,,0.0
U0932,2023,THE,,,,
U0933,2023,THE,,,,
U0934,2023,THE,,,,
U0935,2023,THE,,,,
U0936,2023,THE,,,,
U0937,2023,THE,,,,
U0938,2023,THE,,23.2,,3.0
U0939,2023,THE,,21.9,,44.0
U0940,2023,THE,,11.2,,10.0
U0941,2023,THE,,,,
U0942,2023,THE,,14.3,,10.0
U0943,2023,THE,,16.0,,8.0
U0944,2023,THE,,34.5,,2.0
U0945,2023,THE,,9.0,,1.0
U0946,2023,THE,,18.7,,20.0
U0947,2023,THE,,,,
U0948,2023,THE,,,,
U0949,2023,THE,,12.7,,19.0
U0950,2023,THE,,,,
U0951,2023,THE,,,,
U0952,2023,THE,,6.0,,2.0
U0953,2023,THE,,,,
U0954,2023,THE,,51.0,,6.0
U0955,2023,THE,,18.2,,10.0
U0956,2023,THE,,13.3,,2.0
U0957,2023,THE,,,,
U0958,2023,THE,,11.6,,25.0
U0959,2023,THE,,15.5,,6.0
U0960,2023,THE,,,,
U0961,2023,THE,,30.9,,9.0
U0962,2023,THE,,,,
U0963,2023,THE,,9.4,,4.0
U0964,2023,THE,,14.7,,0.0
U0965,2023,THE,,,,
U0966,2023,THE,,18.1,,2.0
U0967,2023,THE,,,,
U0968,2023,THE,,10.0,,6.0
U0969,2023,THE,,47.5,,3.0
U0970,2023,THE,,7.6,,3.0
U0971,2023,THE,,,,
U0972,2023,THE,,,,
U0973,2023,THE,,13.0,,2.0
U0974,2023,THE,,,,
U0975,2023,THE,,17.0,,14.0
U0976,2023,THE,,,,
U0977,2023,THE,,,,
U0978,2023,THE,,,,
U0979,2023,THE,,11.8,,12.0
U0980,2023,THE,,,,
U0981,2023,THE,,,,
U0982,2023,THE,,20.9,,4.0
U0983,2023,THE,,,,
U0984,2023,THE,,,,
U0985,2023,THE,,,,
U0986,2023,THE,,,,
U0987,2023,THE,,,,
U0988,2023,THE,,,,
U0989,2023,THE,,,,
U0990,2023,THE,,,,
U0991,2023,THE,,,,
U0992,2023,THE,,,,
U0993,2023,THE,,,,
U0994,2023,THE,,,,
U0995,2023,THE,,,,
U0996,2023,THE,,,,
U0997,2023,THE,,14.4,,25.0
U0998,2023,THE,,31.9,,0.0
U0999,2023,THE,,13.0,,6.0
U1000,2023,THE,,32.1,,6.0
U1001,2023,THE,,24.7,,27.0
U1002,2023,THE,,,,
U1003,2023,THE,,16.6,,5.0
U1004,2023,THE,,33.2,,10.0
U1005,2023,THE,,15.0,,4.0
U1006,2023,THE,,38.4,,6.0
U1007,2023,THE,,12.1,,2.0
U1008,2023,THE,,16.2,,6.0
U1009,2023,THE,,,,
U1010,2023,THE,,23.9,,10.0
U1011,2023,THE,,13.8,,12.0
U1012,2023,THE,,14.9,,1.0
U1013,2023,THE,,,,
U1014,2023,THE,,11.8,,2.0
U1015,2023,THE,,8.7,,3.0
U1016,2023,THE,,17.7,,7.0
U1017,2023,THE,,66.6,,7.0
U1018,2023,THE,,,,
U1019,2023,THE,,16.6,,26.0
U1020,2023,THE,,,,
U1021,2023,THE,,,,
U1022,2023,THE,,17.8,,14.0
U1023,2023,THE,,,,
U1024,2023,THE,,31.3,,9.0
U1025,2023,THE,,14.2,,5.0
U1026,2023,THE,,,,
U1027,2023,THE,,21.3,,15.0
U1028,2023,THE,,,,
U1029,2023,THE,,,,
U1030,2023,THE,,18.5,,4.0
U1031,2023,THE,,,,
U1032,2023,THE,,,,
U1033,2023,THE,,,,
U1034,2023,THE,,18.1,,12.0
U1035,2023,THE,,7.5,,5.0
U1036,2023,THE,,23.6,,19.0
U1037,2023,THE,,7.7,,5.0
U1038,2023,THE,,,,
U1039,2023,THE,,18.7,,3.0
U1040,2023,THE,,,,
U1041,2023,THE,,8.2,,6.0
U1042,2023,THE,,10.5,,14.0
U1043,2023,THE,,,,
U1044,2023,THE,,12.6,,11.0
U1045,2023,THE,,,,
U1046,2023,THE,,7.7,,75.0
U1047,2023,THE,,,,
U1048,2023,THE,,13.1,,1.0
U1049,2023,THE,,10.2,,2.0
U1050,2023,THE,,22.0,,3.0
U1051,2023,THE,,,,
