university_id,year,ranking_source,research_score,citation_score,research_impact,research_productivity
U3285,2025,QS,,,,
U3286,2025,QS,,,,
U3287,2025,QS,,,,
U3288,2025,QS,,,,
U3289,2025,QS,,,,
U3290,2025,QS,,,,
U3291,2025,QS,,,,
U3292,2025,QS,,,,
U3293,2025,QS,,,,
U3294,2025,QS,,,,
U3295,2025,QS,,,,
U3296,2025,QS,,,,
U3297,2025,QS,,,,
U3298,2025,QS,,,,
U3299,2025,QS,,,,
U3300,2025,QS,,,,
U3301,2025,QS,,,,
U3302,2025,QS,,,,
U3303,2025,QS,,,,
U3304,2025,QS,,,,
U3305,2025,QS,,,,
U3306,2025,QS,,,,
U3307,2025,QS,,,,
U3308,2025,QS,,,,
U3309,2025,QS,,,,
U3310,2025,QS,,,,
U3311,2025,QS,,,,
U3312,2025,QS,,,,
U3313,2025,QS,,,,
U3314,2025,QS,,,,
U3315,2025,QS,,,,
U3316,2025,QS,,,,
U3317,2025,QS,,,,
U3318,2025,QS,,,,
U3319,2025,QS,,,,
U3320,2025,QS,,,,
U3321,2025,QS,,,,
U3322,2025,QS,,,,
U3323,2025,QS,,,,
U3324,2025,QS,,,,
U3325,2025,QS,,,,
U3326,2025,QS,,,,
U3327,2025,QS,,,,
U3328,2025,QS,,,,
U3329,2025,QS,,,,
U3330,2025,QS,,,,
U3331,2025,QS,,,,
U3332,2025,QS,,,,
U3333,2025,QS,,,,
U3334,2025,QS,,,,
U3335,2025,QS,,,,
U3336,2025,QS,,,,
U3337,2025,QS,,,,
U3338,2025,QS,,,,
U3339,2025,QS,,,,
U3340,2025,QS,,,,
U3341,2025,QS,,,,
U3342,2025,QS,,,,
U3343,2025,QS,,,,
U3344,2025,QS,,,,
U3345,2025,QS,,,,
U3346,2025,QS,,,,
U3347,2025,QS,,,,
U3348,2025,QS,,,,
U3349,2025,QS,,,,
U3350,2025,QS,,,,
U3351,2025,QS,,,,
U3352,2025,QS,,,,
U3353,2025,QS,,,,
U3354,2025,QS,,,,
U3355,2025,QS,,,,
U3356,2025,QS,,,,
U3357,2025,QS,,,,
U3358,2025,QS,,,,
U3359,2025,QS,,,,
U3360,2025,QS,,,,
U3361,2025,QS,,,,
U3362,2025,QS,,,,
U3363,2025,QS,,,,
U3364,2025,QS,,,,
U3365,2025,QS,,,,
U3366,2025,QS,,,,
U3367,2025,QS,,,,
U3368,2025,QS,,,,
U3369,2025,QS,,,,
U3370,2025,QS,,,,
U3371,2025,QS,,,,
U3372,2025,QS,,,,
U3373,2025,QS,,,,
U3374,2025,QS,,,,
U3375,2025,QS,,,,
U3376,2025,QS,,,,
U3377,2025,QS,,,,
U3378,2025,QS,,,,
U3379,2025,QS,,,,
U3380,2025,QS,,,,
U3381,2025,QS,,,,
U3382,2025,QS,,,,
U3383,2025,QS,,,,
U3384,2025,QS,,,,
U3385,2025,QS,,,,
U3386,2025,QS,,,,
U3387,2025,QS,,,,
U3388,2025,QS,,,,
U3389,2025,QS,,,,
U3390,2025,QS,,,,
U3391,2025,QS,,,,
U3392,2025,QS,,,,
U3393,2025,QS,,,,
U3394,2025,QS,,,,
U3395,2025,QS,,,,
U3396,2025,QS,,,,
U3397,2025,QS,,,,
U3398,2025,QS,,,,
U3399,2025,QS,,,,
U3400,2025,QS,,,,
U3401,2025,QS,,,,
U3402,2025,QS,,,,
U3403,2025,QS,,,,
U3404,2025,QS,,,,
U3405,2025,QS,,,,
U3406,2025,QS,,,,
U3407,2025,QS,,,,
U3408,2025,QS,,,,
U3409,2025,QS,,,,
U3410,2025,QS,,,,
U3411,2025,QS,,,,
U3412,2025,QS,,,,
U3413,2025,QS,,,,
U3414,2025,QS,,,,
U3415,2025,QS,,,,
U3416,2025,QS,,,,
U3417,2025,QS,,,,
U3418,2025,QS,,,,
U3419,2025,QS,,,,
U3420,2025,QS,,,,
U3421,2025,QS,,,,
U3422,2025,QS,,,,
U3423,2025,QS,,,,
U3424,2025,QS,,,,
U3425,2025,QS,,,,
U3426,2025,QS,,,,
U3427,2025,QS,,,,
U3428,2025,QS,,,,
U3429,2025,QS,,,,
U3430,2025,QS,,,,
U3431,2025,QS,,,,
U3432,2025,QS,,,,
U3433,2025,QS,,,,
U3434,2025,QS,,,,
U3435,2025,QS,,,,
U3436,2025,QS,,,,
U3437,2025,QS,,,,
U3438,2025,QS,,,,
U3439,2025,QS,,,,
U3440,2025,QS,,,,
U3441,2025,QS,,,,
U3442,2025,QS,,,,
U3443,2025,QS,,,,
U3444,2025,QS,,,,
U3445,2025,QS,,,,
U3446,2025,QS,,,,
U3447,2025,QS,,,,
U3448,2025,QS,,,,
U3449,2025,QS,,,,
U3450,2025,QS,,,,
U3451,2025,QS,,,,
U3452,2025,QS,,,,
U3453,2025,QS,,,,
U3454,2025,QS,,,,
U3455,2025,QS,,,,
U3456,2025,QS,,,,
U3457,2025,QS,,,,
U3458,2025,QS,,,,
U3459,2025,QS,,,,
U3460,2025,QS,,,,
U3461,2025,QS,,,,
U3462,2025,QS,,,,
U3463,2025,QS,,,,
U3464,2025,QS,,,,
U3465,2025,QS,,,,
U3466,2025,QS,,,,
U3467,2025,QS,,,,
U3468,2025,QS,,,,
U3469,2025,QS,,,,
U3470,2025,QS,,,,
U3471,2025,QS,,,,
U3472,2025,QS,,,,
U3473,2025,QS,,,,
U3474,2025,QS,,,,
U3475,2025,QS,,,,
U3476,2025,QS,,,,
U3477,2025,QS,,,,
U3478,2025,QS,,,,
U3479,2025,QS,,,,
U3480,2025,QS,,,,
U3481,2025,QS,,,,
U3482,2025,QS,,,,
U3483,2025,QS,,,,
U3484,2025,QS,,,,
U3485,2025,QS,,,,
U3486,2025,QS,,,,
U3487,2025,QS,,,,
U3488,2025,QS,,,,
U3489,2025,QS,,,,
U3490,2025,QS,,,,
U3491,2025,QS,,,,
U3492,2025,QS,,,,
U3493,2025,QS,,,,
U3494,2025,QS,,,,
U3495,2025,QS,,,,
U3496,2025,QS,,,,
U3497,2025,QS,,,,
U3498,2025,QS,,,,
U3499,2025,QS,,,,
U3500,2025,QS,,,,
U3501,2025,QS,,,,
U3502,2025,QS,,,,
U3503,2025,QS,,,,
U3504,2025,QS,,,,
U3505,2025,QS,,,,
U3506,2025,QS,,,,
U3507,2025,QS,,,,
U3508,2025,QS,,,,
U3509,2025,QS,,,,
U3510,2025,QS,,,,
U3511,2025,QS,,,,
U3512,2025,QS,,,,
U3513,2025,QS,,,,
U3514,2025,QS,,,,
U3515,2025,QS,,,,
U3516,2025,QS,,,,
U3517,2025,QS,,,,
U3518,2025,QS,,,,
U3519,2025,QS,,,,
U3520,2025,QS,,,,
U3521,2025,QS,,,,
U3522,2025,QS,,,,
U3523,2025,QS,,,,
U3524,2025,QS,,,,
U3525,2025,QS,,,,
U3526,2025,QS,,,,
U3527,2025,QS,,,,
U3528,2025,QS,,,,
U3529,2025,QS,,,,
U3530,2025,QS,,,,
U0001,2024,THE,,,,
U0002,2024,THE,95.5,98.6,,
U0003,2024,THE,100.0,99.0,,
U0004,2024,THE,99.9,99.4,,
U0005,2024,THE,100.0,98.0,,
U0006,2024,THE,97.8,99.6,,
U0007,2024,THE,,,,
U0008,2024,THE,,,,
U0009,2024,THE,86.4,98.6,,
U0010,2024,THE,,,,
U0011,2024,THE,89.7,97.6,,
U0012,2024,THE,,,,
U0013,2024,THE,,,,
U0014,2024,THE,97.3,87.2,,
U0015,2024,THE,,,,
U0016,2024,THE,88.7,97.6,,
U0017,2024,THE,,,,
U0018,2024,THE,68.9,92.0,,
U0019,2024,THE,,,,
U0020,2024,THE,98.1,93.2,,
U0021,2024,THE,,,,
U0022,2024,THE,97.9,98.8,,
U0023,2024,THE,94.9,97.7,,
U0024,2024,THE,,,,
U0025,2024,THE,94.1,92.8,,
U0026,2024,THE,,,,
U0027,2024,THE,,,,
U0028,2024,THE,85.1,90.0,,
U0029,2024,THE,72.3,88.8,,
U0030,2024,THE,,,,
U0031,2024,THE,75.3,74.6,,
U0032,2024,THE,92.3,97.2,,
U0033,2024,THE,94.2,67.8,,
U0034,2024,THE,89.7,97.4,,
U0035,2024,THE,,,,
U0036,2024,THE,,,,
U0037,2024,THE,67.8,94.7,,
U0038,2024,THE,76.6,90.5,,
U0039,2024,THE,75.3,83.5,,
U0040,2024,THE,,,,
U0041,2024,THE,64.3,89.1,,
U0042,2024,THE,,,,
U0043,2024,THE,,,,
U0044,2024,THE,87.4,95.5,,
U0045,2024,THE,82.5,75.4,,
U0046,2024,THE,61.6,70.8,,
U0047,2024,THE,62.1,92.9,,
U0048,2024,THE,75.3,78.7,,
U0049,2024,THE,78.2,76.5,,
U0050,2024,THE,84.3,60.0,,
U0051,2024,THE,78.8,97.8,,
U0052,2024,THE,,,,
U0053,2024,THE,,,,
U0054,2024,THE,56.5,97.3,,
U0055,2024,THE,63.1,96.7,,
U0056,2024,THE,,,,
U0057,2024,THE,54.1,94.5,,
U0058,2024,THE,84.6,98.9,,
U0059,2024,THE,,,,
U0060,2024,THE,,,,
U0061,2024,THE,76.1,96.2,,
U0062,2024,THE,52.4,91.1,,
U0063,2024,THE,74.9,91.9,,
U0064,2024,THE,60.8,83.7,,
U0065,2024,THE,,,,
U0066,2024,THE,75.7,91.0,,
U0067,2024,THE,46.6,72.0,,
U0068,2024,THE,54.8,70.8,,
U0069,2024,THE,,,,
U0070,2024,THE,81.5,85.2,,
U0071,2024,THE,,,,
U0072,2024,THE,,,,
U0073,2024,THE,66.1,82.4,,
U0074,2024,THE,57.8,81.0,,
U0075,2024,THE,56.6,86.6,,
U0076,2024,THE,83.5,98.2,,
U0077,2024,THE,48.6,88.7,,
U0078,2024,THE,51.8,96.8,,
U0079,2024,THE,59.6,89.7,,
U0080,2024,THE,49.3,95.5,,
U0081,2024,THE,50.1,92.7,,
U0082,2024,THE,,,,
U0083,2024,THE,49.1,87.3,,
U0084,2024,THE,,,,
U0085,2024,THE,,,,
U0086,2024,THE,65.7,50.5,,
U0087,2024,THE,,,,
U0088,2024,THE,43.3,95.9,,
U0089,2024,THE,44.5,83.5,,
U0090,2024,THE,,,,
U0091,2024,THE,,,,
U0092,2024,THE,,,,
U0093,2024,THE,,,,
U0094,2024,THE,75.2,33.9,,
U0095,2024,THE,,,,
U0096,2024,THE,55.5,80.9,,
U0097,2024,THE,,,,
U0098,2024,THE,51.5,77.2,,
U0099,2024,THE,64.8,78.9,,
U0100,2024,THE,51.1,91.3,,
U0101,2024,THE,,,,
U0102,2024,THE,,,,
U0103,2024,THE,55.0,81.3,,
U0104,2024,THE,42.6,77.7,,
U0105,2024,THE,,,,
U0106,2024,THE,,,,
U0107,2024,THE,66.4,53.8,,
U0108,2024,THE,45.9,90.6,,
U0109,2024,THE,47.4,83.2,,
U0110,2024,THE,53.4,91.8,,
U0111,2024,THE,49.7,71.9,,
U0112,2024,THE,54.1,94.3,,
U0113,2024,THE,43.1,79.7,,
U0114,2024,THE,78.9,94.1,,
U0115,2024,THE,49.3,83.7,,
U0116,2024,THE,67.5,85.5,,
U0117,2024,THE,57.6,90.6,,
U0118,2024,THE,,,,
U0119,2024,THE,50.6,92.1,,
U0120,2024,THE,42.6,97.9,,
U0121,2024,THE,42.9,75.2,,
U0122,2024,THE,35.6,83.4,,
U0123,2024,THE,36.2,83.2,,
U0124,2024,THE,,,,
U0125,2024,THE,58.8,92.5,,
U0126,2024,THE,,,,
U0127,2024,THE,41.3,84.0,,
U0128,2024,THE,49.6,91.0,,
U0129,2024,THE,41.1,93.8,,
U0130,2024,THE,67.8,87.2,,
U0131,2024,THE,42.9,87.7,,
U0132,2024,THE,48.1,77.9,,
U0133,2024,THE,,,,
U0134,2024,THE,44.2,87.4,,
U0135,2024,THE,66.3,88.2,,
U0136,2024,THE,51.5,71.3,,
U0137,2024,THE,60.3,77.4,,
U0138,2024,THE,,,,
U0139,2024,THE,46.6,79.4,,
U0140,2024,THE,,,,
U0141,2024,THE,40.7,93.9,,
U0142,2024,THE,62.7,93.0,,
U0143,2024,THE,45.6,86.5,,
U0144,2024,THE,59.0,86.3,,
U0145,2024,THE,61.7,85.3,,
U0146,2024,THE,,,,
U0147,2024,THE,,,,
U0148,2024,THE,,,,
U0149,2024,THE,,,,
U0150,2024,THE,,,,
U0151,2024,THE,35.1,80.5,,
U0152,2024,THE,52.3,86.2,,
U0153,2024,THE,55.7,54.3,,
U0154,2024,THE,62.1,77.3,,
U0155,2024,THE,38.0,86.7,,
U0156,2024,THE,,,,
U0157,2024,THE,59.8,93.8,,
U0158,2024,THE,54.1,96.9,,
U0159,2024,THE,54.1,81.7,,
U0160,2024,THE,57.2,94.5,,
U0161,2024,THE,47.0,93.3,,
U0162,2024,THE,40.4,62.0,,
U0163,2024,THE,11.1,27.1,,
U0164,2024,THE,29.4,58.8,,
U0165,2024,THE,,,,
U0166,2024,THE,40.2,93.4,,
U0167,2024,THE,47.5,51.2,,
U0168,2024,THE,39.3,84.0,,
U0169,2024,THE,59.3,85.3,,
U0170,2024,THE,,,,
U0171,2024,THE,47.0,88.3,,
U0172,2024,THE,40.6,84.1,,
U0173,2024,THE,44.0,47.4,,
U0174,2024,THE,36.5,87.5,,
U0175,2024,THE,,,,
U0176,2024,THE,51.3,93.0,,
U0177,2024,THE,,,,
U0178,2024,THE,,,,
U0179,2024,THE,,,,
U0180,2024,THE,,,,
U0181,2024,THE,29.3,65.0,,
U0182,2024,THE,26.2,43.1,,
U0183,2024,THE,,,,
U0184,2024,THE,44.8,90.8,,
U0185,2024,THE,,,,
U0186,2024,THE,39.6,91.9,,
U0187,2024,THE,46.8,53.9,,
U0188,2024,THE,27.0,49.2,,
U0189,2024,THE,46.5,84.4,,
U0190,2024,THE,,,,
U0191,2024,THE,,,,
U0192,2024,THE,53.6,69.5,,
U0193,2024,THE,,,,
U0194,2024,THE,43.4,90.2,,
U0195,2024,THE,45.0,88.5,,
U0196,2024,THE,45.7,95.5,,
U0197,2024,THE,34.6,91.4,,
U0198,2024,THE,,,,
U0199,2024,THE,41.4,81.7,,
U0200,2024,THE,,,,
U0201,2024,THE,19.9,84.5,,
U0202,2024,THE,26.3,57.9,,
U0203,2024,THE,,,,
U0204,2024,THE,,,,
U0205,2024,THE,,,,
U0206,2024,THE,,,,
U0207,2024,THE,,,,
U0208,2024,THE,,,,
U0209,2024,THE,49.7,83.0,,
U0210,2024,THE,42.3,58.4,,
U0211,2024,THE,57.8,53.9,,
U0212,2024,THE,,,,
U0213,2024,THE,,,,
U0214,2024,THE,35.1,75.8,,
U0215,2024,THE,39.2,47.2,,
U0216,2024,THE,56.7,78.3,,
U0217,2024,THE,35.4,88.1,,
U0218,2024,THE,58.1,92.8,,
U0219,2024,THE,44.3,52.9,,
U0220,2024,THE,,,,
U0221,2024,THE,51.0,93.4,,
U0222,2024,THE,,,,
U0223,2024,THE,,,,
U0224,2024,THE,,,,
U0225,2024,THE,34.4,77.4,,
U0226,2024,THE,46.3,87.3,,
U0227,2024,THE,,,,
U0228,2024,THE,,,,
U0229,2024,THE,32.2,50.2,,
U0230,2024,THE,47.1,86.1,,
U0231,2024,THE,,,,
U0232,2024,THE,,,,
U0233,2024,THE,46.0,75.1,,
U0234,2024,THE,,,,
U0235,2024,THE,31.0,74.3,,
U0236,2024,THE,,,,
U0237,2024,THE,35.8,81.8,,
U0238,2024,THE,42.9,88.3,,
U0239,2024,THE,,,,
U0240,2024,THE,28.2,60.5,,
U0241,2024,THE,,,,
U0242,2024,THE,48.1,62.6,,
U0243,2024,THE,40.7,84.7,,
U0244,2024,THE,34.1,69.4,,
U0245,2024,THE,38.1,90.3,,
U0246,2024,THE,33.1,61.9,,
U0247,2024,THE,35.6,92.7,,
U0248,2024,THE,48.5,96.0,,
U0249,2024,THE,30.4,82.3,,
U0250,2024,THE,,,,
U0251,2024,THE,,,,
U0252,2024,THE,55.1,70.9,,
U0253,2024,THE,28.9,77.2,,
U0254,2024,THE,54.8,90.1,,
U0255,2024,THE,37.8,82.7,,
U0256,2024,THE,17.1,29.2,,
U0257,2024,THE,33.4,65.2,,
U0258,2024,THE,29.9,55.6,,
U0259,2024,THE,40.2,88.7,,
U0260,2024,THE,38.0,69.9,,
U0261,2024,THE,,,,
U0262,2024,THE,,,,
U0263,2024,THE,,,,
U0264,2024,THE,38.4,74.7,,
U0265,2024,THE,,,,
U0266,2024,THE,,,,
U0267,2024,THE,44.4,92.5,,
U0268,2024,THE,,,,
U0269,2024,THE,47.6,71.4,,
U0270,2024,THE,,,,
U0271,2024,THE,45.8,77.5,,
U0272,2024,THE,,,,
U0273,2024,THE,31.6,82.4,,
U0274,2024,THE,33.8,76.7,,
U0275,2024,THE,31.6,78.9,,
U0276,2024,THE,,,,
U0277,2024,THE,,,,
U0278,2024,THE,35.4,71.1,,
U0279,2024,THE,,,,
U0280,2024,THE,40.8,85.0,,
U0281,2024,THE,,,,
U0282,2024,THE,35.5,71.2,,
U0283,2024,THE,,,,
U0284,2024,THE,,,,
U0285,2024,THE,43.1,53.6,,
U0286,2024,THE,,,,
U0287,2024,THE,47.1,85.6,,
U0288,2024,THE,34.2,95.5,,
U0289,2024,THE,31.8,87.3,,
U0290,2024,THE,34.5,88.0,,
U0291,2024,THE,34.0,91.3,,
U0292,2024,THE,33.9,84.2,,
U0293,2024,THE,,,,
U0294,2024,THE,38.4,82.0,,
U0295,2024,THE,,,,
U0296,2024,THE,39.5,76.9,,
U0297,2024,THE,,,,
U0298,2024,THE,43.9,22.1,,
U0299,2024,THE,30.2,89.7,,
U0300,2024,THE,48.1,90.0,,
U0301,2024,THE,37.0,85.1,,
U0302,2024,THE,44.0,74.7,,
U0303,2024,THE,42.7,90.6,,
U0304,2024,THE,41.3,86.4,,
U0305,2024,THE,,,,
U0306,2024,THE,45.0,83.0,,
U0307,2024,THE,53.8,93.2,,
U0308,2024,THE,,,,
U0309,2024,THE,,,,
U0310,2024,THE,,,,
U0311,2024,THE,41.4,73.3,,
U0312,2024,THE,29.0,55.7,,
U0313,2024,THE,36.3,66.8,,
U0314,2024,THE,,,,
U0315,2024,THE,24.1,84.2,,
U0316,2024,THE,23.0,46.1,,
U0317,2024,THE,,,,
U0318,2024,THE,42.6,76.1,,
U0319,2024,THE,36.7,84.2,,
U0320,2024,THE,51.9,88.6,,
U0321,2024,THE,,,,
U0322,2024,THE,23.0,59.1,,
U0323,2024,THE,,,,
U0324,2024,THE,34.7,83.2,,
U0325,2024,THE,,,,
U0326,2024,THE,38.9,64.8,,
U0327,2024,THE,36.6,51.8,,
U0328,2024,THE,40.0,71.0,,
U0329,2024,THE,,,,
U0330,2024,THE,24.2,39.0,,
U0331,2024,THE,39.5,83.2,,
U0332,2024,THE,30.0,85.8,,
U0333,2024,THE,,,,
U0334,2024,THE,37.9,66.9,,
U0335,2024,THE,,,,
U0336,2024,THE,35.4,78.4,,
U0337,2024,THE,36.7,91.7,,
U0338,2024,THE,57.3,69.3,,
U0339,2024,THE,15.3,38.7,,
U0340,2024,THE,35.1,62.9,,
U0341,2024,THE,36.8,82.5,,
U0342,2024,THE,26.5,80.7,,
U0343,2024,THE,37.4,78.3,,
U0344,2024,THE,,,,
U0345,2024,THE,35.0,87.5,,
U0346,2024,THE,38.2,84.1,,
U0347,2024,THE,44.9,80.1,,
U0348,2024,THE,,,,
U0349,2024,THE,,,,
U0350,2024,THE,18.5,59.9,,
U0351,2024,THE,25.6,60.1,,
U0352,2024,THE,30.9,78.6,,
U0353,2024,THE,,,,
U0354,2024,THE,34.3,56.7,,
U0355,2024,THE,,,,
U0356,2024,THE,38.2,59.9,,
U0357,2024,THE,39.4,78.1,,
U0358,2024,THE,31.8,86.5,,
U0359,2024,THE,39.6,50.3,,
U0360,2024,THE,,,,
U0361,2024,THE,30.2,57.3,,
U0362,2024,THE,22.2,62.3,,
U0363,2024,THE,33.5,83.7,,
U0364,2024,THE,32.4,78.3,,
U0365,2024,THE,,,,
U0366,2024,THE,,,,
U0367,2024,THE,,,,
U0368,2024,THE,25.0,46.3,,
U0369,2024,THE,,,,
U0370,2024,THE,28.4,71.9,,
U0371,2024,THE,35.7,86.0,,
U0372,2024,THE,26.7,68.4,,
U0373,2024,THE,,,,
U0374,2024,THE,30.1,84.5,,
U0375,2024,THE,34.4,78.6,,
U0376,2024,THE,34.9,83.3,,
U0377,2024,THE,31.4,85.3,,
U0378,2024,THE,,,,
U0379,2024,THE,42.6,52.3,,
U0380,2024,THE,,,,
U0381,2024,THE,29.0,77.6,,
U0382,2024,THE,31.2,80.5,,
U0383,2024,THE,26.3,72.4,,
U0384,2024,THE,31.7,87.7,,
U0385,2024,THE,38.2,83.2,,
U0386,2024,THE,,,,
U0387,2024,THE,11.5,17.0,,
U0388,2024,THE,,,,
U0389,2024,THE,,,,
U0390,2024,THE,,,,
U0391,2024,THE,39.4,78.8,,
U0392,2024,THE,36.9,63.8,,
U0393,2024,THE,23.9,77.3,,
U0394,2024,THE,39.8,93.3,,
U0395,2024,THE,,,,
U0396,2024,THE,,,,
U0397,2024,THE,,,,
U0398,2024,THE,34.5,94.0,,
U0399,2024,THE,,,,
U0400,2024,THE,25.9,88.0,,
U0401,2024,THE,,,,
U0402,2024,THE,40.5,68.9,,
U0403,2024,THE,33.7,77.0,,
U0404,2024,THE,31.6,82.4,,
U0405,2024,THE,,,,
U0406,2024,THE,10.8,8.5,,
U0407,2024,THE,,,,
U0408,2024,THE,29.7,78.0,,
U0409,2024,THE,31.0,50.1,,
U0410,2024,THE,44.0,57.3,,
U0411,2024,THE,,,,
U0412,2024,THE,,,,
U0413,2024,THE,21.4,51.5,,
U0414,2024,THE,,,,
U0415,2024,THE,29.3,66.2,,
U0416,2024,THE,21.1,62.5,,
U0417,2024,THE,,,,
U0418,2024,THE,32.1,84.9,,
U0419,2024,THE,,,,
U0420,2024,THE,18.8,32.2,,
U0421,2024,THE,35.2,77.1,,
U0422,2024,THE,32.6,64.1,,
U0423,2024,THE,26.5,82.5,,
U0424,2024,THE,38.7,73.7,,
U0425,2024,THE,25.0,35.8,,
U0426,2024,THE,,,,
U0427,2024,THE,41.5,62.1,,
U0428,2024,THE,,,,
U0429,2024,THE,46.3,68.4,,
U0430,2024,THE,,,,
U0431,2024,THE,,,,
U0432,2024,THE,40.0,31.8,,
U0433,2024,THE,26.6,65.7,,
U0434,2024,THE,,,,
U0435,2024,THE,,,,
U0436,2024,THE,37.4,75.2,,
U0437,2024,THE,29.6,81.4,,
U0438,2024,THE,,,,
U0439,2024,THE,17.5,51.4,,
U0440,2024,THE,,,,
U0441,2024,THE,,,,
U0442,2024,THE,,,,
U0443,2024,THE,36.6,31.6,,
U0444,2024,THE,30.0,89.4,,
U0445,2024,THE,30.9,79.6,,
U0446,2024,THE,,,,
U0447,2024,THE,,,,
U0448,2024,THE,35.0,68.1,,
U0449,2024,THE,30.4,92.0,,
U0450,2024,THE,,,,
U0451,2024,THE,35.2,80.9,,
U0452,2024,THE,,,,
U0453,2024,THE,32.0,51.4,,
U0454,2024,THE,25.9,73.1,,
U0455,2024,THE,26.2,82.4,,
U0456,2024,THE,,,,
U0457,2024,THE,,,,
U0458,2024,THE,,,,
U0459,2024,THE,36.2,66.2,,
U0460,2024,THE,,,,
U0461,2024,THE,,,,
U0462,2024,THE,38.4,80.9,,
U0463,2024,THE,,,,
U0464,2024,THE,34.2,78.9,,
U0465,2024,THE,27.2,48.1,,
U0466,2024,THE,,,,
U0467,2024,THE,18.2,70.3,,
U0468,2024,THE,,,,
U0469,2024,THE,34.5,74.8,,
U0470,2024,THE,34.5,69.3,,
U0471,2024,THE,30.6,59.0,,
U0472,2024,THE,,,,
U0473,2024,THE,,,,
U0474,2024,THE,25.3,72.7,,
U0475,2024,THE,26.4,44.7,,
U0476,2024,THE,,,,
U0477,2024,THE,25.7,93.8,,
U0478,2024,THE,26.0,48.8,,
U0479,2024,THE,,,,
U0480,2024,THE,,,,
U0481,2024,THE,27.2,71.9,,
U0482,2024,THE,,,,
U0483,2024,THE,,,,
U0484,2024,THE,,,,
U0485,2024,THE,,,,
U0486,2024,THE,33.7,43.8,,
U0487,2024,THE,,,,
U0488,2024,THE,,,,
U0489,2024,THE,38.2,75.9,,
U0490,2024,THE,,,,
U0491,2024,THE,26.5,62.0,,
U0492,2024,THE,38.0,62.7,,
U0493,2024,THE,,,,
U0494,2024,THE,34.1,78.2,,
U0495,2024,THE,,,,
U0496,2024,THE,14.2,87.5,,
U0497,2024,THE,,,,
U0498,2024,THE,,,,
U0499,2024,THE,,,,
U0500,2024,THE,35.4,85.7,,
U0501,2024,THE,,,,
U0502,2024,THE,,,,
U0503,2024,THE,35.1,76.3,,
U0504,2024,THE,,,,
U0505,2024,THE,25.0,66.3,,
U0506,2024,THE,31.8,72.5,,
U0507,2024,THE,34.8,80.5,,
U0508,2024,THE,16.8,66.3,,
U0509,2024,THE,34.3,85.3,,
U0510,2024,THE,36.1,60.2,,
U0511,2024,THE,35.3,44.5,,
U0512,2024,THE,19.8,82.5,,
U0513,2024,THE,,,,
U0514,2024,THE,,,,
U0515,2024,THE,,,,
U0516,2024,THE,10.8,52.4,,
U0517,2024,THE,26.2,86.9,,
U0518,2024,THE,,,,
U0519,2024,THE,38.1,51.5,,
U0520,2024,THE,,,,
U0521,2024,THE,24.3,74.3,,
U0522,2024,THE,,,,
U0523,2024,THE,25.4,85.7,,
U0524,2024,THE,39.1,45.1,,
U0525,2024,THE,,,,
U0526,2024,THE,,,,
U0527,2024,THE,28.7,69.6,,
U0528,2024,THE,,,,
U0529,2024,THE,40.8,65.0,,
U0530,2024,THE,19.6,33.3,,
U0531,2024,THE,14.9,69.6,,
U0532,2024,THE,,,,
U0533,2024,THE,22.4,73.8,,
U0534,2024,THE,38.5,87.0,,
U0535,2024,THE,,,,
U0536,2024,THE,,,,
U0537,2024,THE,,,,
U0538,2024,THE,29.9,72.5,,
U0539,2024,THE,31.2,69.7,,
U0540,2024,THE,,,,
U0541,2024,THE,,,,
U0542,2024,THE,14.6,71.7,,
U0543,2024,THE,,,,
U0544,2024,THE,21.8,50.4,,
U0545,2024,THE,,,,
U0546,2024,THE,,,,
U0547,2024,THE,40.6,74.7,,
U0548,2024,THE,,,,
U0549,2024,THE,28.3,78.0,,
U0550,2024,THE,34.0,70.6,,
U0551,2024,THE,29.8,56.7,,
U0552,2024,THE,34.5,83.2,,
U0553,2024,THE,23.4,80.1,,
U0554,2024,THE,38.1,69.1,,
U0555,2024,THE,,,,
U0556,2024,THE,,,,
U0557,2024,THE,10.0,68.8,,
U0558,2024,THE,,,,
U0559,2024,THE,,,,
U0560,2024,THE,22.4,62.0,,
U0561,2024,THE,14.4,62.2,,
U0562,2024,THE,,,,
U0563,2024,THE,,,,
U0564,2024,THE,19.2,57.3,,
U0565,2024,THE,,,,
U0566,2024,THE,30.2,72.8,,
U0567,2024,THE,19.1,46.3,,
U0568,2024,THE,22.3,23.6,,
U0569,2024,THE,,,,
U0570,2024,THE,14.7,29.0,,
U0571,2024,THE,15.8,40.5,,
U0572,2024,THE,14.7,62.4,,
U0573,2024,THE,38.6,79.4,,
U0574,2024,THE,29.3,74.2,,
U0575,2024,THE,22.5,40.7,,
U0576,2024,THE,,,,
U0577,2024,THE,30.6,39.8,,
U0578,2024,THE,27.7,65.4,,
U0579,2024,THE,,,,
U0580,2024,THE,24.3,51.8,,
U0581,2024,THE,,,,
U0582,2024,THE,,,,
U0583,2024,THE,,,,
U0584,2024,THE,,,,
U0585,2024,THE,,,,
U0586,2024,THE,,,,
U0587,2024,THE,23.1,82.5,,
U0588,2024,THE,17.9,85.2,,
U0589,2024,THE,,,,
U0590,2024,THE,,,,
U0591,2024,THE,34.8,63.7,,
U0592,2024,THE,15.3,45.8,,
U0593,2024,THE,14.3,84.6,,
U0594,2024,THE,,,,
