university_id,university_name,country_id,country_name
U01401,National Research Saratov State University,C0136,Russia
U01402,National Research Tomsk Polytechnic University,C0136,Russia
U01403,National Research University Moscow Power Engineering Institute Mpei,C0136,Russia
U01404,National Research University Of Electronic Technology Miet,C0137,Russian Federation
U01405,National School Of Artificial Intelligence Ensia,C0002,Algeria
U01406,National Sun Yatsen University,C0158,Taiwan
U01407,National Taichung University Of Science And Technology,C0158,Taiwan
U01408,National Taipei University,C0158,Taiwan
U01409,National Taipei University Of Technology,C0158,Taiwan
U01410,National Taiwan Normal University,C0158,Taiwan
U01411,National Taiwan Ocean University,C0158,Taiwan
U01412,National Taiwan University Ntu,C0158,Taiwan
U01413,National Taiwan University Of Science And Technology Taiwan Tech,C0158,Taiwan
U01414,National Technical University Kharkiv Polytechnic Institute,C0168,Ukraine
U01415,National Technical University Of Athens,C0056,Greece
U01416,National Technical University Of Ukraine Igor Sikorsky Kyiv Polytechnic Institute,C0168,Ukraine
U01417,National Technical University Of Ukraine Ãââ Igor Sikorsky Kyiv Polytechnic Institute,C0168,Ukraine
U01418,National Textile University,C0123,Pakistan
U01419,National Transport University,C0168,Ukraine
U01420,National Tsing Hua University,C0158,Taiwan
U01421,National United University,C0158,Taiwan
U01422,National University Odessa Law Academy,C0168,Ukraine
U01423,National University Of Colombia,C0034,Colombia
U01424,National University Of Computer And Emerging Sciences,C0123,Pakistan
U01425,National University Of Costa Rica,C0036,Costa Rica
U01426,National University Of Cãâ³Rdoba,C0005,Argentina
U01427,National University Of Distance Education Uned,C0150,Spain
U01428,National University Of Food Technologies,C0168,Ukraine
U01429,National University Of Kaohsiung,C0158,Taiwan
U01430,National University Of Kyivmohyla Academy Naukma,C0168,Ukraine
U01431,National University Of Life And Environmental Sciences Of Ukraine,C0168,Ukraine
U01432,National University Of Medical Sciences Nums,C0123,Pakistan
U01433,National University Of Modern Languages Numl Islamabad,C0123,Pakistan
U01434,National University Of Mongolia,C0109,Mongolia
U01435,National University Of Quilmes,C0005,Argentina
U01436,National University Of San Martãân,C0005,Argentina
U01437,National University Of Science And Technology Misis,C0137,Russian Federation
U01438,National University Of Science And Technology Oman,C0122,Oman
U01439,National University Of Sciences And Technology,C0123,Pakistan
U01440,National University Of Sciences And Technology Nust Islamabad,C0123,Pakistan
U01441,National University Of Singapore,C0144,Singapore
U01442,National University Of Singapore Nus,C0144,Singapore
U01443,National University Of Uzbekistan,C0174,Uzbekistan
U01444,National University Of Uzbekistan Named After Mirzo Ulugbek,C0174,Uzbekistan
U01445,National University Of Water And Environmental Engineering,C0168,Ukraine
U01446,National University Sudan,C0154,Sudan
U01447,National University Ãââyuri Kondratyuk Poltava Polytechnicãââ,C0168,Ukraine
U01448,National Yang Ming Chiao Tung University,C0158,Taiwan
U01449,National Yunlin University Of Science And Technology,C0158,Taiwan
U01450,Navoi State Pedagogical Institute,C0174,Uzbekistan
U01451,Nazarbayev University,C0079,Kazakhstan
U01452,Near East University,C0120,Northern Cyprus
U01453,Necmettin Erbakan University,C0164,Turkey
U01454,Ned University Of Engineering And Technology,C0123,Pakistan
U01455,Netaji Subhas University Of Technology,C0067,India
U01456,New Jersey Institute Of Technology,C0171,United States
U01457,New Jersey Institute Of Technology Njit,C0171,United States
U01458,New Mexico State University Main Campus,C0171,United States
U01459,New York University,C0171,United States
U01460,New York University Nyu,C0171,United States
U01461,Newcastle University,C0170,United Kingdom
U01462,Newman University,C0170,United Kingdom
U01463,Nicolaus Copernicus University,C0131,Poland
U01464,Nicolaus Copernicus University In Toruã Â,C0131,Poland
U01465,Niger Delta University,C0118,Nigeria
U01466,Nigerian Police Academy Wudil,C0118,Nigeria
U01467,Nihon Pharmaceutical University,C0077,Japan
U01468,Niigata University,C0077,Japan
U01469,Niigata University Of Health And Welfare,C0077,Japan
U01470,Nile University,C0045,Egypt
U01471,Ninevah University,C0072,Iraq
U01472,Nippon Medical School,C0077,Japan
U01473,Nitte Deemed To Be University,C0067,India
U01474,Nizhny Novgorod State Technical University,C0137,Russian Federation
U01475,Niãâde Ãâmer Halisdemir University,C0164,Turkey
U01476,Njsc Kimep University,C0079,Kazakhstan
U01477,Nnamdi Azikiwe University,C0118,Nigeria
U01478,North Carolina State University,C0171,United States
U01479,North China Electric Power University,C0032,China
U01480,North South University,C0012,Bangladesh
U01481,Northcaucasus Federal University,C0137,Russian Federation
U01482,Northeast Normal University,C0032,China
U01483,Northeast Ohio Medical University,C0171,United States
U01484,Northeastern Federal University,C0137,Russian Federation
U01485,Northeastern University,C0171,United States
U01486,Northeastern University China,C0032,China
U01487,Northeastern University Us,C0171,United States
U01488,Northern Arctic Federal University Named After Mv Lomonosov,C0137,Russian Federation
U01489,Northern Arizona University,C0171,United States
U01490,Northern Border University,C0140,Saudi Arabia
U01491,Northern Borders University,C0140,Saudi Arabia
U01492,Northern Illinois University,C0171,United States
U01493,Northern Technical University,C0072,Iraq
U01494,Northumbria University,C0170,United Kingdom
U01495,Northumbria University At Newcastle,C0170,United Kingdom
U01496,Northwest Agriculture And Forestry University,C0033,China (Mainland)
U01497,Northwest University,C0148,South Africa
U01498,Northwest University China,C0033,China (Mainland)
U01499,Northwestern Polytechnical University,C0033,China (Mainland)
U01500,Northwestern State Medical University Named After Ii Mechnikov,C0137,Russian Federation
U01501,Northwestern University,C0171,United States
U01502,Norwegian University Of Life Sciences,C0121,Norway
U01503,Norwegian University Of Life Sciences Umb,C0121,Norway
U01504,Norwegian University Of Science And Technology,C0121,Norway
U01505,Norwich University Of The Arts,C0170,United Kingdom
U01506,Nosov Magnitogorsk State Technical University,C0137,Russian Federation
U01507,Nottingham Trent University,C0170,United Kingdom
U01508,Nova Southeastern University,C0171,United States
U01509,Nova University Of Lisbon,C0132,Portugal
U01510,Novena University,C0118,Nigeria
U01511,Novosibirsk State Technical University,C0136,Russia
U01512,Novosibirsk State University,C0136,Russia
U01513,Novosibirsk State University Of Economics And Management,C0137,Russian Federation
U01514,Nueva Ecija University Of Science And Technology Neust,C0130,Philippines
U01515,Nueva Granada Military University,C0034,Colombia
U01516,Nursing School Of Coimbra,C0132,Portugal
U01517,Oakland University,C0171,United States
U01518,Obafemi Awolowo University,C0118,Nigeria
U01519,Ocean University Of China,C0033,China (Mainland)
U01520,Ochanomizu University,C0077,Japan
U01521,October 6 University,C0045,Egypt
U01522,October University For Modern Sciences And Arts Msa,C0045,Egypt
U01523,Odesa Ii Mechnikov National University,C0168,Ukraine
U01524,Odessa Ii Mechnikov National University,C0168,Ukraine
U01525,Ogarev Mordovia State University,C0137,Russian Federation
U01526,Oguz Han Engineering And Technology University Of Turkmenistan,C0165,Turkmenistan
U01527,Ohio State University Main Campus,C0171,United States
U01528,Ohio University,C0171,United States
U01529,Ohio University Main Campus,C0171,United States
U01530,Oita University,C0077,Japan
U01531,Okayama University,C0077,Japan
U01532,Oklahoma State University,C0171,United States
U01533,Old Dominion University,C0171,United States
U01534,Oles Honchar Dnipro National University,C0168,Ukraine
U01535,Olusegun Agagu University Of Science And Technology,C0118,Nigeria
U01536,Omsk State Agrarian University,C0137,Russian Federation
U01537,Omsk State Technical University,C0137,Russian Federation
U01538,Ondokuz Mayis University,C0164,Turkey
U01539,Ontario Tech University,C0029,Canada
U01540,Op Jindal Global University,C0067,India
U01541,Open Christian University,C0148,South Africa
U01542,Open University Of Catalonia,C0150,Spain
U01543,Opole University Of Technology,C0131,Poland
U01544,Oran 1 University,C0002,Algeria
U01545,Oran Graduate School Of Economics,C0002,Algeria
U01546,Ordu University,C0164,Turkey
U01547,Oregon Health And Science University,C0171,United States
U01548,Oregon State University,C0171,United States
U01549,Orel State Agrarian University Named After Nv Parahin,C0137,Russian Federation
U01550,Orel State University Named After Is Turgenev,C0137,Russian Federation
U01551,Ort Uruguay University,C0173,Uruguay
U01552,Osaka Institute Of Technology,C0077,Japan
U01553,Osaka Medical And Pharmaceutical University,C0077,Japan
U01554,Osaka Metropolitan University,C0077,Japan
U01555,Osaka University,C0077,Japan
U01556,Osmania University,C0067,India
U01557,Osol Aldeen University College,C0072,Iraq
U01558,Ostrogradsky National University Of Kremenchuk,C0168,Ukraine
U01559,Otto Von Guericke University Of Magdeburg,C0054,Germany
U01560,Ovidius University Of Constanãâa,C0135,Romania
U01561,Oxford Brookes University,C0170,United Kingdom
U01562,Ozyegin University,C0164,Turkey
U01563,Pablo De Olavide University,C0150,Spain
U01564,Pakistan Institute Of Engineering And Applied Sciences Pieas,C0123,Pakistan
U01565,Palackã½ University Olomouc,C0041,Czech Republic
U01566,Palackãâ½ University Olomouc,C0041,Czech Republic
U01567,Palestine Polytechnic University,C0125,Palestine
U01568,Palestine Technical University Ãââ Kadoorie,C0125,Palestine
U01569,Pamukkale University,C0164,Turkey
U01570,Panjab University,C0067,India
U01571,Panteion University Of Social And Political Sciences,C0056,Greece
U01572,Panthãâonassas University Paris 2,C0052,France
U01573,Panthãâonsorbonne University Ãââ Paris 1,C0052,France
U01574,Paris Lodron University Of Salzburg,C0009,Austria
U01575,Paris Lodron Universitãât Salzburg,C0009,Austria
U01576,Paris Nanterre University,C0052,France
U01577,Paris Sciences Et Lettres Ãââ Psl Research University Paris,C0052,France
U01578,Paris University Of International Education,C0052,France
U01579,Parthenope University Of Naples,C0075,Italy
U01580,Paul Valãry University Montpellier,C0052,France
U01581,Pavlo Tychyna Uman State Pedagogical University,C0168,Ukraine
U01582,Pavlov First Saint Petersburg State Medical University,C0137,Russian Federation
U01583,Pavol Jozef Âafãrik University In Koâice,C0145,Slovakia
U01584,Pavol Jozef Ã Â Afãârik University In Koã Âice,C0145,Slovakia
U01585,Payame Noor University,C0069,Iran
U01586,Pedagogical And Technological University Of Colombia,C0034,Colombia
U01587,Peking University,C0033,China (Mainland)
U01588,Penn State Main Campus,C0171,United States
U01589,Pennsylvania State University,C0171,United States
U01590,Penza State University,C0137,Russian Federation
U01591,Perm National Research Polytechnic University,C0137,Russian Federation
U01592,Perm State National Research University,C0136,Russia
U01593,Perm State University,C0137,Russian Federation
U01594,Persian Gulf University,C0069,Iran
U01595,Peter The Great St Petersburg Polytechnic University,C0136,Russia
U01596,Petre Shotadze Tbilisi Medical Academy,C0053,Georgia
U01597,Petro Mohyla Black Sea National University,C0168,Ukraine
U01598,Petroleum University Of Technology,C0069,Iran
U01599,Pharos University,C0045,Egypt
U01600,Philadelphia University Jordan,C0078,Jordan
U01601,Philippsuniversitãt Marburg,C0054,Germany
U01602,Pirogov Russian National Research Medical University,C0137,Russian Federation
U01603,Plateau State University Bokkos,C0118,Nigeria
U01604,Platov Southrussian State Polytechnic University Npi,C0137,Russian Federation
U01605,Plekhanov Russian University Of Economics,C0136,Russia
U01606,Plymouth Marjon University,C0170,United Kingdom
U01607,Pmas Arid Agriculture University Rawalpindi,C0123,Pakistan
U01608,Pohang University Of Science And Technology Postech,C0149,South Korea
U01609,Politecnico Di Bari,C0075,Italy
U01610,Politecnico Di Milano,C0075,Italy
U01611,Politecnico Di Torino,C0075,Italy
U01612,Poltava Vg Korolenko National Pedagogical University Pnpu,C0168,Ukraine
U01613,Polytechnic Institute Of Porto,C0132,Portugal
U01614,Polytechnic Institute Of Setãâºbal,C0132,Portugal
U01615,Polytechnic University Of Bari,C0075,Italy
U01616,Polytechnic University Of Bucharest,C0135,Romania
U01617,Polytechnic University Of Timiã Âoara,C0135,Romania
U01618,Polytechnic University Of Tirana,C0001,Albania
U01619,Polytechnic University Of Turin,C0075,Italy
U01620,Polytechnic University Of Valencia,C0150,Spain
U01621,Pompeu Fabra University,C0150,Spain
U01622,Pondicherry University,C0067,India
U01623,Pontifical Catholic University Of Argentina,C0005,Argentina
U01624,Pontifical Catholic University Of Minas Gerais,C0020,Brazil
U01625,Pontifical Catholic University Of Peru,C0129,Peru
U01626,Pontifical Catholic University Of Rio De Janeiro Pucrio,C0020,Brazil
U01627,Pontifical Catholic University Of Rio Grande Do Sul Pucrs,C0020,Brazil
U01628,Pontifical Catholic University Of Valparaãâso,C0031,Chile
U01629,Pontifical Javeriana University,C0034,Colombia
U01630,Pontificia Universidad Catolica Madre Y Maestra,C0043,Dominican Republic
U01631,Pontificia Universidad Catã³Lica Argentina,C0005,Argentina
U01632,Pontificia Universidad Catã³Lica De Chile Uc,C0031,Chile
U01633,Pontificia Universidad Catã³Lica De Valparaãso,C0031,Chile
U01634,Pontificia Universidad Catã³Lica Del Ecuador Puce,C0044,Ecuador
U01635,Pontificia Universidad Catã³Lica Del Perãº,C0129,Peru
U01636,Pontificia Universidad Catãâ³Lica De Chile,C0031,Chile
U01637,Pontificia Universidad Catãâ³Lica Del Ecuador,C0044,Ecuador
U01638,Pontificia Universidad Javeriana,C0034,Colombia
U01639,Pontificia Universidade Catã³Lica Do Campinas Puc Campinas,C0020,Brazil
U01640,Pontifãcia Universidade Catã³Lica De Minas Gerais Â Puc Minas,C0020,Brazil
U01641,Pontifãcia Universidade Catã³Lica De São Paulo,C0020,Brazil
U01642,Pontifãcia Universidade Catã³Lica Do Paranã,C0020,Brazil
U01643,Pontifãcia Universidade Catã³Lica Do Rio De Janeiro,C0020,Brazil
U01644,Pontifãcia Universidade Catã³Lica Do Rio Grande Do Sul Pucrs,C0020,Brazil
U01645,Pontifãâcia Universidade Catãâ³Lica Do Paranãâ,C0020,Brazil
U01646,Port Said University,C0045,Egypt
U01647,Portland State University,C0171,United States
U01648,Poznan University Of Life Sciences,C0131,Poland
U01649,Poznan University Of Medical Sciences,C0131,Poland
U01650,Poznan University Of Technology,C0131,Poland
U01651,Poznaã Â University Of Life Sciences,C0131,Poland
U01652,Prague University Of Economics And Business,C0041,Czech Republic
U01653,Prefectural University Of Hiroshima,C0077,Japan
U01654,Presbyterian University Ghana,C0055,Ghana
U01655,Presidency University,C0067,India
U01656,Prince Mohammad Bin Fahd University,C0140,Saudi Arabia
