university_id,year,global_ranking_score,research_impact_score,student_staff_ratio,faculty_student_ratio_score,international_student_percentage,academic_reputation_score,research_productivity_index
U2257,2024,,,26.2,16.754024709846504,1.0,,23.641666666666666
U2258,2024,,,12.9,71.86447023586672,2.0,,22.291666666666668
U2259,2024,,,28.3,13.552976413328343,0.0,,27.33333333333333
U2260,2024,,,8.5,91.65106701609884,6.0,,25.425
U2261,2024,,,15.2,57.88094346686634,1.0,,23.65
U2262,2024,,,43.0,3.070011231748404,33.0,,21.683333333333334
U2263,2024,,,19.4,36.70909771621116,6.0,,29.15000000000001
U2264,2024,,,10.9,81.50505428678397,7.0,,16.441666666666666
U2265,2024,,,1.4,99.62560838637216,0.0,,22.383333333333333
U2266,2024,,,3.3,98.83938599775364,0.0,,21.316666666666663
U2267,2024,,,13.1,70.46050168476225,3.0,,25.34166666666667
U2268,2024,,,10.6,83.05877948333958,5.0,,20.4
U2269,2024,,,14.0,65.27517783601647,8.0,,23.691666666666663
U2270,2024,,,7.9,93.42942718083115,7.0,,25.375000000000004
U2271,2024,,,13.8,66.39835267690005,9.0,,25.35
U2272,2024,,,26.4,16.435791838262826,1.0,,26.275
U2273,2024,,,22.1,26.095095469861477,1.0,,25.40833333333333
U2274,2024,,,13.0,71.19056533133659,2.0,,14.85
U2275,2024,,,10.5,83.60164732309995,2.0,,23.541666666666668
U2276,2024,,,3.2,98.91426432047922,4.0,,20.925
U2277,2024,,,1.6,99.5132909022838,0.0,,20.8
U2278,2024,,,29.4,12.354923249719208,0.0,,25.808333333333334
U2279,2024,,,27.6,14.526394608760762,0.0,,27.541666666666664
U2280,2024,,,23.7,22.107824784724823,26.0,,17.59166666666667
U2281,2024,,,13.7,66.7540247098465,2.0,,19.09166666666667
U2282,2024,,,7.4,94.51516286035194,2.0,,19.65
U2283,2024,,,33.0,8.536128790715091,1.0,,27.575
U2284,2024,,,15.9,54.26806439535754,2.0,,24.766666666666666
U2285,2024,,,15.0,59.06027704979409,0.0,,16.425
U2286,2024,,,22.9,23.848745788094348,14.0,,28.125
U2287,2024,,,0.8,99.85024335454888,1.0,,24.275
U2288,2024,,,13.6,67.2407338075627,20.0,,19.066666666666663
U2289,2024,,,17.7,44.04717334331711,7.0,,22.675
U2290,2024,,,16.0,53.46312242605767,42.0,,22.525
U2291,2024,,,20.4,32.02920254586298,0.0,,26.941666666666663
U2292,2024,,,15.5,56.34593785099214,0.0,,21.116666666666664
U2293,2024,,,31.8,9.528266566828902,4.0,,29.875000000000004
U2294,2024,,,33.2,8.348932983901157,4.0,,27.475
U2295,2024,,,13.1,70.46050168476225,23.0,,22.558333333333334
U2296,2024,,,15.6,55.80307001123175,19.0,,16.483333333333334
U2297,2024,,,7.1,95.45114189442155,6.0,,16.883333333333333
U2298,2024,,,21.7,27.648820666417077,2.0,,23.75
U2299,2024,,,15.3,57.35679520778735,1.0,,20.55
U2300,2024,,,18.3,41.276675402470985,0.0,,22.65
U2301,2024,,,13.7,66.7540247098465,0.0,,22.791666666666668
U2302,2024,,,10.4,84.06963684013478,8.0,,17.075
U2303,2024,,,20.1,33.43317109696743,11.0,,25.500000000000004
U2304,2024,,,10.6,83.05877948333958,3.0,,20.683333333333334
U2305,2024,,,20.4,32.02920254586298,1.0,,27.45833333333333
U2306,2024,,,30.9,10.50168476226132,0.0,,25.40833333333333
U2307,2024,,,11.4,79.44590041183078,2.0,,15.8
U2308,2024,,,8.9,90.49045301385247,8.0,,22.791666666666668
U2309,2024,,,36.0,6.196181205540996,37.0,,23.941666666666663
U2310,2024,,,24.3,20.47922126544366,0.0,,18.275
U2311,2024,,,16.6,49.81280419318608,6.0,,23.291666666666668
U2312,2024,,,10.7,82.4971920628978,6.0,,24.19166666666667
U2313,2024,,,14.4,63.38450018719581,2.0,,23.808333333333334
U2314,2024,,,29.4,12.354923249719208,1.0,,25.325
U2315,2024,,,12.3,74.69112691875702,11.0,,24.508333333333333
U2316,2024,,,15.3,57.35679520778735,2.0,,25.23333333333333
U2317,2024,,,8.3,92.30625233994758,28.0,,10.025000000000002
U2318,2024,,,10.5,83.60164732309995,5.0,,21.9
U2319,2024,,,13.6,67.2407338075627,1.0,,22.550000000000004
U2320,2024,,,13.4,68.43878697117185,8.0,,24.21666666666667
U2321,2024,,,46.2,2.283788843129919,2.0,,26.35
U2322,2024,,,23.9,21.677274429052783,6.0,,24.741666666666667
U2323,2024,,,16.7,49.2137776113815,4.0,,22.4
U2324,2024,,,19.8,34.66866342193935,4.0,,23.941666666666663
U2325,2024,,,15.8,54.867090977162114,1.0,,25.666666666666668
U2326,2024,,,20.6,31.093223511793333,0.0,,29.691666666666663
U2327,2024,,,18.6,39.666791463871206,3.0,,27.633333333333333
U2328,2024,,,8.8,90.88356420816174,2.0,,19.258333333333333
U2329,2024,,,6.2,96.81767128416324,5.0,,18.433333333333334
U2330,2024,,,25.8,17.63384500187196,0.0,,30.25
U2331,2024,,,10.4,84.06963684013478,1.0,,9.191666666666666
U2332,2024,,,24.6,19.786596780232124,2.0,,24.8
U2333,2024,,,23.5,22.61325346312243,0.0,,24.925
U2334,2024,,,10.9,81.50505428678397,1.0,,22.14166666666667
U2335,2024,,,31.0,10.33320853612879,5.0,,23.941666666666663
U2336,2024,,,22.5,24.990640209659297,0.0,,22.95
U2337,2024,,,20.9,30.10108573567952,1.0,,15.6
U2338,2024,,,19.5,36.09135155372519,1.0,,7.925
U2339,2024,,,91.8,0.3369524522650713,1.0,,18.2
U2340,2024,,,21.3,28.828154249344816,1.0,,10.083333333333334
U2341,2024,,,5.7,97.22950205915387,3.0,,16.458333333333336
U2342,2024,,,11.1,80.88730812429802,7.0,,15.366666666666667
U2343,2024,,,10.7,82.4971920628978,1.0,,13.933333333333334
U2344,2024,,,10.7,82.4971920628978,4.0,,16.483333333333334
U2345,2024,,,22.2,25.795582178959187,8.0,,14.925
U2346,2024,,,28.4,13.421939348558588,3.0,,19.175
U2347,2024,,,15.5,56.34593785099214,0.0,,21.6
U2348,2024,,,10.1,85.62336203669038,2.0,,8.683333333333334
U2349,2024,,,14.8,60.61400224634967,5.0,,13.858333333333333
U2350,2024,,,18.4,40.69636840134781,2.0,,20.025
U2351,2024,,,27.6,14.526394608760762,6.0,,19.475
U2352,2024,,,23.3,23.11868214152003,12.0,,16.974999999999998
U2353,2024,,,13.6,67.2407338075627,0.0,,13.933333333333334
U2354,2024,,,14.1,64.78846873830027,2.0,,18.4
U2355,2024,,,18.7,39.04904530138524,5.0,,20.15833333333333
U2356,2024,,,15.0,59.06027704979409,2.0,,8.916666666666666
U2357,2024,,,29.6,11.96181205540996,0.0,,10.0
U2358,2024,,,19.5,36.09135155372519,0.0,,10.225
U2359,2024,,,10.6,83.05877948333958,1.0,,8.633333333333333
U2360,2024,,,17.4,45.56345937850992,0.0,,9.1
U2361,2024,,,48.0,1.9093972295020636,0.0,,12.433333333333334
U2362,2024,,,45.2,2.4897042306252337,1.0,,14.083333333333332
U2363,2024,,,19.6,35.49232497192063,0.0,,11.916666666666668
U2364,2024,,,21.7,27.648820666417077,3.0,,10.5
U2365,2024,,,11.9,76.97491576188693,2.0,,14.658333333333331
U2366,2024,,,13.3,69.18757019842757,3.0,,13.658333333333337
U2367,2024,,,23.7,22.107824784724823,1.0,,9.691666666666666
U2368,2024,,,23.7,22.107824784724823,1.0,,10.841666666666669
U2369,2024,,,15.6,55.80307001123175,20.0,,12.408333333333331
U2370,2024,,,25.8,17.63384500187196,0.0,,17.90833333333333
U2371,2024,,,18.6,39.666791463871206,6.0,,10.466666666666669
U2372,2024,,,14.0,65.27517783601647,2.0,,16.84166666666667
U2373,2024,,,7.3,94.92699363534255,0.0,,11.108333333333334
U2374,2024,,,10.8,82.01048296518158,3.0,,18.316666666666663
U2375,2024,,,16.3,51.535005615874205,13.0,,15.041666666666668
U2376,2024,,,25.5,18.232871583676523,1.0,,13.258333333333336
U2377,2024,,,36.9,5.746911269187571,4.0,,16.666666666666668
U2378,2024,,,21.5,28.229127667540244,0.0,,13.058333333333334
U2379,2024,,,20.4,32.02920254586298,1.0,,11.225
U2380,2024,,,22.1,26.095095469861477,9.0,,17.59166666666667
U2381,2024,,,14.4,63.38450018719581,5.0,,18.10833333333333
U2382,2024,,,14.4,63.38450018719581,1.0,,12.941666666666666
U2383,2024,,,17.4,45.56345937850992,2.0,,10.008333333333336
U2384,2024,,,18.5,40.24709846499438,8.0,,18.15
U2385,2024,,,24.2,20.74129539498315,10.0,,14.400000000000002
U2386,2024,,,58.2,1.029576937476595,0.0,,10.166666666666666
U2387,2024,,,19.9,34.18195432422314,20.0,,15.0
U2388,2024,,,22.6,24.766005241482592,0.0,,11.0
U2389,2024,,,20.3,32.590789966304754,3.0,,20.950000000000003
U2390,2024,,,21.1,29.48333957319356,3.0,,15.858333333333334
U2391,2024,,,22.9,23.848745788094348,0.0,,18.23333333333333
U2392,2024,,,30.4,11.007113440658934,0.0,,10.4
U2393,2024,,,14.7,61.25046798951704,0.0,,10.358333333333334
U2394,2024,,,17.9,43.20479221265444,3.0,,12.033333333333337
U2395,2024,,,21.0,29.85773118682141,0.0,,13.241666666666664
U2396,2024,,,13.6,67.2407338075627,3.0,,7.725
U2397,2024,,,16.3,51.535005615874205,1.0,,17.275000000000002
U2398,2024,,,24.3,20.47922126544366,2.0,,10.7
U2399,2024,,,24.4,20.27330587794833,2.0,,10.55
U2400,2024,,,23.5,22.61325346312243,6.0,,12.833333333333334
U2401,2024,,,34.5,7.300636465743171,2.0,,18.3
U2402,2024,,,17.1,47.15462373642831,2.0,,13.566666666666668
U2403,2024,,,35.6,6.40209659303631,4.0,,13.866666666666667
U2404,2024,,,9.3,88.84312991388992,0.0,,9.833333333333334
U2405,2024,,,21.0,29.85773118682141,7.0,,20.116666666666667
U2406,2024,,,15.3,57.35679520778735,3.0,,16.55
U2407,2024,,,12.2,75.2714339198802,5.0,,18.90833333333333
U2408,2024,,,15.9,54.26806439535754,0.0,,17.900000000000002
U2409,2024,,,21.1,29.48333957319356,0.0,,17.758333333333333
U2410,2024,,,27.4,14.900786222388618,0.0,,18.73333333333333
U2411,2024,,,17.5,45.05803070011232,4.0,,15.15
U2412,2024,,,1.2,99.66304754773492,1.0,,15.175
U2413,2024,,,44.4,2.789217521527521,19.0,,14.258333333333333
U2414,2024,,,16.0,53.46312242605767,22.0,,12.658333333333331
U2415,2024,,,18.8,38.581055784350426,1.0,,13.291666666666666
U2416,2024,,,6.8,95.80681392736804,2.0,,13.758333333333333
U2417,2024,,,21.9,26.900037439161363,4.0,,20.741666666666667
U2418,2024,,,17.5,45.05803070011232,7.0,,18.225
U2419,2024,,,22.8,24.18569824035942,0.0,,15.358333333333334
U2420,2024,,,12.2,75.2714339198802,0.0,,16.466666666666665
U2421,2024,,,9.9,86.42830400599027,0.0,,8.8
U2422,2024,,,26.5,16.15499812804193,0.0,,14.875000000000002
U2423,2024,,,11.6,78.45376263571696,1.0,,17.925
U2424,2024,,,17.3,46.10632721827032,1.0,,14.475
U2425,2024,,,16.6,49.81280419318608,0.0,,18.516666666666666
U2426,2024,,,19.2,37.28940471733433,0.0,,12.05
U2427,2024,,,15.0,59.06027704979409,1.0,,16.116666666666667
U2428,2024,,,16.3,51.535005615874205,1.0,,15.625
U2429,2024,,,17.7,44.04717334331711,0.0,,15.7
U2430,2024,,,12.3,74.69112691875702,0.0,,14.375
U2431,2024,,,12.4,74.11081991763385,0.0,,7.625000000000001
U2432,2024,,,16.0,53.46312242605767,0.0,,21.23333333333333
U2433,2024,,,20.8,30.381879445900417,1.0,,19.225
U2434,2024,,,20.3,32.590789966304754,0.0,,19.483333333333334
U2435,2024,,,16.2,52.09659303631599,1.0,,10.35
U2436,2024,,,14.5,62.67315612130289,1.0,,9.85
U2437,2024,,,7.6,93.99101460127292,2.0,,14.066666666666666
U2438,2024,,,8.7,91.18307749906404,1.0,,13.116666666666664
U2439,2024,,,12.4,74.11081991763385,1.0,,17.525000000000002
U2440,2024,,,38.1,4.941969299887683,12.0,,20.05
U2441,2024,,,20.8,30.381879445900417,9.0,,15.266666666666667
U2442,2024,,,13.9,65.87420441782103,1.0,,14.091666666666669
U2443,2024,,,11.8,77.51778360164732,3.0,,16.816666666666666
U2444,2024,,,10.8,82.01048296518158,26.0,,13.766666666666667
U2445,2024,,,19.3,37.06476974915762,0.0,,10.841666666666669
U2446,2024,,,21.4,28.491201797079743,2.0,,11.008333333333336
U2447,2024,,,12.2,75.2714339198802,7.0,,11.333333333333334
U2448,2024,,,16.6,49.81280419318608,0.0,,17.28333333333333
U2449,2024,,,88.2,0.4118307749906402,2.0,,14.008333333333333
U2450,2024,,,22.0,26.46948708348933,1.0,,15.8
U2451,2024,,,9.0,90.00374391613629,5.0,,11.383333333333336
U2452,2024,,,6.8,95.80681392736804,1.0,,19.208333333333336
U2453,2024,,,15.4,56.77648820666417,18.0,,10.791666666666666
U2454,2024,,,11.3,79.95132909022837,1.0,,19.425000000000004
U2455,2024,,,22.6,24.766005241482592,4.0,,12.008333333333336
U2456,2024,,,37.7,5.204043429427186,5.0,,20.58333333333333
U2457,2024,,,12.4,74.11081991763385,3.0,,12.616666666666664
U2458,2024,,,14.8,60.61400224634967,3.0,,12.375
U2459,2024,,,23.4,22.912766754024705,1.0,,11.95
U2460,2024,,,11.4,79.44590041183078,6.0,,10.733333333333333
U2461,2024,,,22.2,25.795582178959187,3.0,,14.441666666666666
U2462,2024,,,38.0,5.035567203294644,2.0,,20.691666666666663
U2463,2024,,,10.6,83.05877948333958,13.0,,15.35
U2464,2024,,,26.5,16.15499812804193,4.0,,10.866666666666667
U2465,2024,,,26.3,16.622987645076748,13.0,,18.825
U2466,2024,,,20.0,33.78884312991389,16.0,,20.05833333333333
U2467,2024,,,16.8,48.68962935230251,6.0,,8.575
U2468,2024,,,13.6,67.2407338075627,3.0,,11.783333333333331
U2469,2024,,,14.7,61.25046798951704,2.0,,21.825000000000003
U2470,2024,,,17.7,44.04717334331711,3.0,,14.308333333333335
U2471,2024,,,11.2,80.49419692998877,3.0,,12.133333333333333
U2472,2024,,,39.0,4.623736428304004,18.0,,13.6
U2473,2024,,,30.2,11.119430924747286,0.0,,14.891666666666666
U2474,2024,,,15.1,58.36765256458255,1.0,,16.86666666666667
U2475,2024,,,22.4,25.32759266192437,0.0,,10.425
U2476,2024,,,14.5,62.67315612130289,4.0,,9.591666666666669
U2477,2024,,,2.1,99.25121677274429,1.0,,13.158333333333331
U2478,2024,,,12.3,74.69112691875702,4.0,,7.883333333333335
U2479,2024,,,14.0,65.27517783601647,5.0,,17.475
U2480,2024,,,26.4,16.435791838262826,0.0,,11.683333333333334
U2481,2024,,,36.8,5.82178959191314,12.0,,21.68333333333333
U2482,2024,,,16.7,49.2137776113815,12.0,,16.675
U2483,2024,,,10.7,82.4971920628978,31.0,,9.05
U2484,2024,,,15.6,55.80307001123175,3.0,,9.725
U2485,2024,,,18.5,40.24709846499438,7.0,,9.475
U2486,2024,,,15.8,54.867090977162114,0.0,,8.95
U2487,2024,,,23.0,23.567952077873457,1.0,,21.35833333333333
U2488,2024,,,47.7,2.0217147135904168,1.0,,18.133333333333333
U2489,2024,,,24.6,19.786596780232124,17.0,,13.383333333333333
U2490,2024,,,47.2,2.0965930363159857,2.0,,14.866666666666667
U2491,2024,,,8.3,92.30625233994758,1.0,,16.258333333333333
U2492,2024,,,20.3,32.590789966304754,2.0,,15.725
U2493,2024,,,18.3,41.276675402470985,2.0,,17.550000000000004
U2494,2024,,,11.9,76.97491576188693,5.0,,15.375
U2495,2024,,,21.9,26.900037439161363,2.0,,11.516666666666667
U2496,2024,,,53.1,1.4975664545114231,0.0,,18.141666666666666
U2497,2024,,,29.8,11.531261699737929,0.0,,12.183333333333334
U2498,2024,,,35.6,6.40209659303631,0.0,,15.966666666666669
U2499,2024,,,21.3,28.828154249344816,0.0,,21.266666666666666
U2500,2024,,,21.3,28.828154249344816,4.0,,16.675
U2501,2024,,,11.6,78.45376263571696,2.0,,19.45
U2502,2024,,,13.5,67.83976038936727,4.0,,15.558333333333335
U2503,2024,,,10.6,83.05877948333958,12.0,,13.941666666666665
U2504,2024,,,10.9,81.50505428678397,1.0,,17.558333333333334
U2505,2024,,,17.4,45.56345937850992,0.0,,18.975
U2506,2024,,,29.4,12.354923249719208,2.0,,17.05
U2507,2024,,,27.0,15.40621490078622,4.0,,20.808333333333334
U2508,2024,,,28.1,13.815050542867835,0.0,,11.466666666666669
U2509,2024,,,30.2,11.119430924747286,2.0,,9.333333333333334
U2510,2024,,,19.9,34.18195432422314,3.0,,21.166666666666668
U2511,2024,,,11.7,77.94833395731936,9.0,,20.59166666666667
U2512,2024,,,23.8,21.86447023586672,0.0,,17.458333333333332
U2513,2024,,,14.2,64.30175964058404,10.0,,14.566666666666668
U2514,2024,,,12.1,75.739423436915,1.0,,17.266666666666666
U2515,2024,,,30.7,10.688880569075254,1.0,,11.891666666666667
U2516,2024,,,22.6,24.766005241482592,1.0,,13.6
U2517,2024,,,33.6,7.899663047547733,0.0,,14.250000000000002
U2518,2024,,,21.6,27.94833395731936,11.0,,16.416666666666668
U2519,2024,,,7.4,94.51516286035194,3.0,,17.008333333333333
U2520,2024,,,17.7,44.04717334331711,1.0,,9.658333333333331
U2521,2024,,,82.1,0.4492699363534247,1.0,,19.775
U2522,2024,,,20.3,32.590789966304754,2.0,,17.266666666666666
U2523,2024,,,16.0,53.46312242605767,13.0,,10.591666666666669
U2524,2024,,,13.3,69.18757019842757,7.0,,17.308333333333334
U2525,2024,,,20.2,33.11493822538375,0.0,,12.566666666666666
U2526,2024,,,71.0,0.5615874204417781,0.0,,22.35
U2527,2024,,,20.8,30.381879445900417,0.0,,7.183333333333333
U2528,2024,,,20.5,31.54249344814676,6.0,,15.724999999999998
U2529,2024,,,25.8,17.63384500187196,8.0,,14.916666666666666
U2530,2024,,,8.7,91.18307749906404,5.0,,12.283333333333331
U2531,2024,,,9.8,86.95245226506927,5.0,,19.741666666666667
U2532,2024,,,22.5,24.990640209659297,3.0,,16.974999999999998
U2533,2024,,,14.7,61.25046798951704,9.0,,16.275000000000002
U2534,2024,,,16.9,48.221639835267695,1.0,,14.341666666666669
U2535,2024,,,11.0,81.14938225383752,3.0,,10.75
U2536,2024,,,19.5,36.09135155372519,1.0,,10.325
U2537,2024,,,23.8,21.86447023586672,2.0,,18.141666666666666
U2538,2024,,,25.0,19.0752527143392,4.0,,14.375
U2539,2024,,,4.6,98.03444402845376,3.0,,9.375
U2540,2024,,,16.3,51.535005615874205,5.0,,17.45
U2541,2024,,,12.3,74.69112691875702,1.0,,18.166666666666664
U2542,2024,,,20.6,31.093223511793333,1.0,,13.366666666666667
U2543,2024,,,24.0,21.35904155746912,0.0,,15.891666666666667
U2544,2024,,,28.0,13.983526769000376,1.0,,16.583333333333332
U2545,2024,,,14.7,61.25046798951704,4.0,,10.116666666666664
U2546,2024,,,15.9,54.26806439535754,0.0,,14.991666666666664
U2547,2024,,,8.0,93.14863347061024,11.0,,9.041666666666666
U2548,2024,,,17.3,46.10632721827032,0.0,,18.416666666666668
U2549,2024,,,12.2,75.2714339198802,4.0,,10.558333333333332
U2550,2024,,,14.9,59.86521901909397,9.0,,9.683333333333334
U2551,2024,,,5.4,97.49157618869336,11.0,,8.925
U2552,2024,,,13.4,68.43878697117185,4.0,,9.883333333333333
U2553,2024,,,23.6,22.36989891426432,1.0,,8.725
U2554,2024,,,9.7,87.40172220142269,0.0,,6.875
U2555,2024,,,22.5,24.990640209659297,0.0,,20.508333333333333
U2556,2024,,,11.6,78.45376263571696,17.0,,7.783333333333333
U2557,2024,,,8.5,91.65106701609884,2.0,,14.75
U2558,2024,,,20.1,33.43317109696743,5.0,,15.691666666666666
U2559,2024,,,14.0,65.27517783601647,13.0,,7.941666666666666
U2560,2024,,,18.3,41.276675402470985,14.0,,15.9
U2561,2024,,,21.9,26.900037439161363,1.0,,10.75
U2562,2024,,,18.7,39.04904530138524,0.0,,14.175000000000002
U2563,2024,,,35.4,6.55185323848746,1.0,,17.508333333333333
U2564,2024,,,5.5,97.37925870460502,1.0,,17.224999999999998
U2565,2024,,,12.5,73.66154998128043,7.0,,9.366666666666664
U2566,2024,,,22.0,26.46948708348933,3.0,,12.5
U2567,2024,,,7.0,95.50730063646574,14.0,,11.45
U2568,2024,,,120.3,0.1497566454511378,1.0,,16.183333333333337
U2569,2024,,,16.0,53.46312242605767,0.0,,6.658333333333334
U2570,2024,,,39.4,4.286783976038933,1.0,,19.391666666666666
U2571,2024,,,17.2,46.63047547734931,12.0,,8.325
U2572,2024,,,10.2,85.00561587420442,9.0,,11.941666666666666
U2573,2024,,,12.0,76.3010108573568,5.0,,10.708333333333334
U2574,2024,,,16.9,48.221639835267695,0.0,,12.341666666666669
U2575,2024,,,21.1,29.48333957319356,1.0,,9.283333333333331
U2576,2024,,,17.1,47.15462373642831,0.0,,21.85833333333333
U2577,2024,,,24.2,20.74129539498315,1.0,,11.208333333333334
U2578,2024,,,23.2,23.268438786971167,4.0,,18.65
U2579,2024,,,18.7,39.04904530138524,3.0,,20.016666666666666
U2580,2024,,,36.0,6.196181205540996,1.0,,12.325
U2581,2024,,,10.6,83.05877948333958,2.0,,10.433333333333334
U2582,2024,,,25.4,18.476226132534634,1.0,,11.45
U2583,2024,,,17.1,47.15462373642831,0.0,,14.816666666666668
U2584,2024,,,29.1,12.748034444028455,27.0,,20.191666666666663
U2585,2024,,,31.4,10.071134406589287,1.0,,11.95
U2586,2024,,,10.3,84.5001871958068,23.0,,7.941666666666666
U2587,2024,,,14.2,64.30175964058404,0.0,,17.441666666666666
U2588,2024,,,16.9,48.221639835267695,4.0,,15.499999999999998
U2589,2024,,,18.7,39.04904530138524,1.0,,20.4
U2590,2024,,,21.8,27.293148633470608,29.0,,19.008333333333336
U2591,2024,,,14.9,59.86521901909397,0.0,,17.691666666666666
U2592,2024,,,27.7,14.395357543991016,2.0,,11.183333333333332
U2593,2024,,,9.9,86.42830400599027,2.0,,17.64166666666667
U2594,2024,,,11.6,78.45376263571696,1.0,,17.433333333333337
U2595,2024,,,17.1,47.15462373642831,2.0,,14.566666666666668
U2596,2024,,,9.8,86.95245226506927,2.0,,17.541666666666664
U2597,2024,,,16.0,53.46312242605767,5.0,,10.725
U2598,2024,,,19.8,34.66866342193935,0.0,,10.408333333333331
U2599,2024,,,20.8,30.381879445900417,2.0,,21.4
U2600,2024,,,6.6,96.1437663796331,12.0,,7.783333333333333
U2601,2024,,,19.5,36.09135155372519,0.0,,9.65
U2602,2024,,,9.6,87.81355297641333,1.0,,7.833333333333332
U2603,2024,,,16.5,50.33695245226507,13.0,,18.90833333333333
U2604,2024,,,15.8,54.867090977162114,0.0,,18.008333333333333
U2605,2024,,,8.2,92.62448521153128,3.0,,15.625
U2606,2024,,,14.5,62.67315612130289,4.0,,17.458333333333332
U2607,2024,,,11.5,78.99663047547735,3.0,,13.858333333333333
U2608,2024,,,22.9,23.848745788094348,3.0,,11.366666666666667
U2609,2024,,,10.6,83.05877948333958,21.0,,7.016666666666667
U2610,2024,,,22.9,23.848745788094348,1.0,,15.983333333333334
U2611,2024,,,19.6,35.49232497192063,1.0,,17.650000000000002
U2612,2024,,,32.4,8.873081242980152,8.0,,16.416666666666668
U2613,2024,,,7.5,94.21564956944964,7.0,,16.866666666666667
U2614,2024,,,26.0,17.184575065518537,1.0,,10.566666666666666
U2615,2024,,,13.4,68.43878697117185,11.0,,11.283333333333331
U2616,2024,,,18.9,38.169225009359785,1.0,,12.241666666666667
U2617,2024,,,24.7,19.5806813927368,0.0,,12.791666666666668
U2618,2024,,,13.5,67.83976038936727,5.0,,16.21666666666667
U2619,2024,,,11.9,76.97491576188693,0.0,,6.7250000000000005
U2620,2024,,,8.9,90.49045301385247,0.0,,14.133333333333336
U2621,2024,,,9.8,86.95245226506927,2.0,,11.3
U2622,2024,,,32.3,8.985398727068517,5.0,,18.175
U2623,2024,,,56.2,1.1980531636091365,0.0,,18.175
U2624,2024,,,9.3,88.84312991388992,0.0,,12.25
U2625,2024,,,9.7,87.40172220142269,9.0,,16.558333333333334
U2626,2024,,,17.8,43.5604642456009,0.0,,8.850000000000001
U2627,2024,,,29.3,12.54211905653313,1.0,,9.566666666666668
U2628,2024,,,15.3,57.35679520778735,1.0,,15.241666666666667
U2629,2024,,,16.0,53.46312242605767,5.0,,21.53333333333333
U2630,2024,,,16.3,51.535005615874205,1.0,,20.491666666666667
U2631,2024,,,11.1,80.88730812429802,0.0,,11.416666666666666
U2632,2024,,,15.2,57.88094346686634,9.0,,19.058333333333334
U2633,2024,,,32.2,9.09771621115687,2.0,,13.183333333333332
U2634,2024,,,26.8,15.57469112691876,2.0,,12.791666666666666
U2635,2024,,,28.7,13.084986896293527,3.0,,10.291666666666666
U2636,2024,,,12.1,75.739423436915,14.0,,14.291666666666666
U2637,2024,,,8.0,93.14863347061024,2.0,,16.69166666666667
U2638,2024,,,9.5,88.22538375140397,2.0,,9.5
U2639,2024,,,23.5,22.61325346312243,5.0,,8.991666666666667
U2640,2024,,,35.0,6.851366529389747,3.0,,7.375
U2641,2024,,,12.6,73.23099962560839,5.0,,9.325
U2642,2024,,,8.2,92.62448521153128,11.0,,11.791666666666668
U2643,2024,,,27.4,14.900786222388618,11.0,,12.025
U2644,2024,,,13.7,66.7540247098465,4.0,,11.141666666666666
U2645,2024,,,11.3,79.95132909022837,13.0,,7.15
U2646,2024,,,19.0,37.776113815050536,2.0,,16.283333333333335
U2647,2024,,,17.5,45.05803070011232,3.0,,21.34166666666667
U2648,2024,,,19.8,34.66866342193935,10.0,,20.35
U2649,2024,,,24.5,20.029951329090224,1.0,,17.408333333333335
U2650,2024,,,11.3,79.95132909022837,1.0,,19.433333333333334
U2651,2024,,,12.5,73.66154998128043,9.0,,8.941666666666668
U2652,2024,,,13.9,65.87420441782103,10.0,,14.966666666666669
U2653,2024,,,13.5,67.83976038936727,6.0,,17.375000000000004
U2654,2024,,,37.9,5.110445526020213,0.0,,20.116666666666667
U2655,2024,,,13.4,68.43878697117185,1.0,,21.2
U2656,2024,,,27.5,14.732309996256088,6.0,,14.566666666666668
U2657,2024,,,16.3,51.535005615874205,1.0,,18.125
U2658,2024,,,22.4,25.32759266192437,8.0,,15.533333333333337
U2659,2024,,,26.1,16.959940097341818,0.0,,
U2660,2024,,,13.3,69.18757019842757,0.0,,
U2661,2024,,,24.9,19.206289779108943,0.0,,
U2662,2024,,,22.5,24.990640209659297,9.0,,
U2663,2024,,,23.4,22.912766754024705,21.0,,
U2664,2024,,,45.8,2.358667165855488,0.0,,
U2665,2024,,,5.5,97.37925870460502,0.0,,
U2666,2024,,,1.0,99.70048670909772,19.0,,
U2667,2024,,,31.7,9.715462373642836,11.0,,
U2668,2024,,,19.5,36.09135155372519,39.0,,
U2669,2024,,,23.7,22.107824784724823,0.0,,
U2670,2024,,,16.7,49.2137776113815,3.0,,
U2671,2024,,,34.6,7.13216023961063,1.0,,
U2672,2024,,,28.0,13.983526769000376,0.0,,
U2673,2024,,,15.4,56.77648820666417,1.0,,
U2674,2024,,,17.2,46.63047547734931,1.0,,
U2675,2024,,,15.8,54.867090977162114,1.0,,
U2676,2024,,,8.6,91.42643204792212,10.0,,
U2677,2024,,,8.9,90.49045301385247,1.0,,
U2678,2024,,,28.3,13.552976413328343,0.0,,
U2679,2024,,,21.2,29.14638712092849,0.0,,
U2680,2024,,,17.0,47.69749157618869,2.0,,
U2681,2024,,,38.8,4.736053912392357,4.0,,
U2682,2024,,,25.6,18.02695619618121,0.0,,
U2683,2024,,,14.1,64.78846873830027,2.0,,
U2684,2024,,,29.9,11.40022463496818,0.0,,
U2685,2024,,,5.1,97.71621115687007,0.0,,
